step,loss,accuracy,task_loss,activity_reg,weight_reg,communication_reg
1,0.6812685132026672,0.953125,0.6812667846679688,1.545270720271219e-06,1.6583291539973288e-07,0.0
2,0.521146833896637,1.0,0.5211451649665833,1.5083226116985315e-06,1.6590345808253915e-07,0.0
3,0.3906383514404297,1.0,0.3906366527080536,1.5269121149685816e-06,1.6600047558767983e-07,0.0
4,0.2657732367515564,1.0,0.26577144861221313,1.6023396938180667e-06,1.66135990298244e-07,0.0
5,0.2551063895225525,1.0,0.2551047205924988,1.5010947436167044e-06,1.6630561106012465e-07,0.0
6,0.18119879066944122,1.0,0.18119695782661438,1.6650476482027443e-06,1.6650669465434476e-07,0.0
7,0.17617987096309662,1.0,0.17617806792259216,1.6340305819539935e-06,1.6672208857926307e-07,0.0
8,0.23890461027622223,1.0,0.23890255391597748,1.890433509288414e-06,1.6692541748852818e-07,0.0
9,0.25240686535835266,1.0,0.2524043917655945,2.2918729882803746e-06,1.6700333560493164e-07,0.0
10,0.3382769823074341,1.0,0.33827418088912964,2.6254012936988147e-06,1.6696327520548948e-07,0.0
11,0.2378951460123062,1.0,0.23789319396018982,1.7847243043433991e-06,1.6684066395100672e-07,0.0
12,0.20781691372394562,1.0,0.20781449973583221,2.245743189632776e-06,1.6666989210989414e-07,0.0
13,0.21958009898662567,1.0,0.21957792341709137,2.007735702136415e-06,1.6645256550873455e-07,0.0
14,0.17136900126934052,1.0,0.17136678099632263,2.060295628325548e-06,1.6620317921933747e-07,0.0
15,0.17502224445343018,1.0,0.1750200390815735,2.047234374913387e-06,1.6593691043453873e-07,0.0
16,0.22504208981990814,1.0,0.2250404804944992,1.4496524727292126e-06,1.656678421113611e-07,0.0
17,0.19313238561153412,1.0,0.193130761384964,1.4660485021522618e-06,1.6543455672035634e-07,0.0
18,0.22985441982746124,1.0,0.22985297441482544,1.2756461273966124e-06,1.6524219859093137e-07,0.0
19,0.18287701904773712,1.0,0.1828753501176834,1.5024481854197802e-06,1.6509760314420419e-07,0.0
20,0.16662141680717468,1.0,0.16661979258060455,1.453599338674394e-06,1.649895438049498e-07,0.0
21,0.18429221212863922,1.0,0.18429073691368103,1.3178558901927317e-06,1.6491974008658872e-07,0.0
22,0.1646730750799179,1.0,0.1646714210510254,1.483052187722933e-06,1.648896130745925e-07,0.0
23,0.1596822738647461,1.0,0.15968069434165955,1.4221739093045471e-06,1.6488655774082872e-07,0.0
24,0.16466708481311798,1.0,0.16466549038887024,1.4295422943177982e-06,1.6490844245709013e-07,0.0
25,0.16269172728061676,1.0,0.16269011795520782,1.442474626855983e-06,1.6494861654337e-07,0.0
26,0.1674339473247528,1.0,0.16743232309818268,1.4652836171080708e-06,1.650014240794917e-07,0.0
27,0.16006530821323395,1.0,0.16006356477737427,1.5754985724925064e-06,1.6506061228938051e-07,0.0
28,0.1570584923028946,1.0,0.15705664455890656,1.6900347645787406e-06,1.651130503432796e-07,0.0
29,0.1997866928577423,1.0,0.199785053730011,1.474472469453758e-06,1.6515022593921458e-07,0.0
30,0.1761295348405838,1.0,0.17612776160240173,1.6028709524107398e-06,1.6518130507847673e-07,0.0
31,0.13795723021030426,1.0,0.1379554271697998,1.6423116449004738e-06,1.6519510381840519e-07,0.0
32,0.19238632917404175,1.0,0.19238461554050446,1.5479583908017958e-06,1.6519187795438484e-07,0.0
33,0.17602744698524475,1.0,0.17602556943893433,1.7147735889011528e-06,1.651750238806926e-07,0.0
34,0.1956644356250763,1.0,0.19566243886947632,1.8271899762112298e-06,1.651326755336413e-07,0.0
35,0.16486535966396332,1.0,0.16486328840255737,1.9061296825384488e-06,1.6505401845279266e-07,0.0
36,0.15496985614299774,1.0,0.15496796369552612,1.7221724419869133e-06,1.6494176691139728e-07,0.0
37,0.18341191112995148,1.0,0.18341031670570374,1.4279265769800986e-06,1.6481948250657297e-07,0.0
38,0.19004277884960175,1.0,0.19004087150096893,1.7475944105171948e-06,1.647125742465505e-07,0.0
39,0.18222980201244354,1.0,0.18222805857658386,1.5754857258798438e-06,1.6459399887480686e-07,0.0
40,0.1508789360523224,1.0,0.15087725222110748,1.5202527947622002e-06,1.6448244366529252e-07,0.0
41,0.19654829800128937,1.0,0.19654661417007446,1.5234624015647569e-06,1.6438798411400057e-07,0.0
42,0.17836464941501617,1.0,0.1783628761768341,1.6134492852870608e-06,1.6430581695203728e-07,0.0
43,0.15490341186523438,1.0,0.1549016833305359,1.5715281733719166e-06,1.6423459214820468e-07,0.0
44,0.1761225163936615,1.0,0.17612075805664062,1.6002177289919928e-06,1.6418223935943388e-07,0.0
45,0.19795510172843933,1.0,0.19795338809490204,1.5561142845399445e-06,1.6414105630246922e-07,0.0
46,0.14637534320354462,1.0,0.1463734656572342,1.7142898514066474e-06,1.6411181036346534e-07,0.0
47,0.14371396601200104,1.0,0.143712118268013,1.6788629864095128e-06,1.6409022407515295e-07,0.0
48,0.14568911492824554,1.0,0.1456872522830963,1.7023469354171539e-06,1.640781164269356e-07,0.0
49,0.14414848387241364,1.0,0.1441464126110077,1.9095814423053525e-06,1.6407150837949303e-07,0.0
50,0.16309060156345367,1.0,0.16308842599391937,2.0052170839335304e-06,1.640553080051177e-07,0.0
51,0.15871770679950714,1.0,0.1587158739566803,1.6650903944537276e-06,1.640245699263687e-07,0.0
52,0.16703909635543823,1.0,0.1670374572277069,1.4799842347201775e-06,1.640040920847241e-07,0.0
53,0.1580442190170288,1.0,0.1580422818660736,1.776280214471626e-06,1.6400265678839787e-07,0.0
54,0.17322559654712677,1.0,0.17322349548339844,1.936456783369067e-06,1.6399901880959078e-07,0.0
55,0.18775340914726257,1.0,0.18775136768817902,1.8749053651845315e-06,1.639858595581245e-07,0.0
56,0.18017037212848663,1.0,0.18016836047172546,1.8527009615354473e-06,1.6396970181631332e-07,0.0
57,0.16939863562583923,1.0,0.16939637064933777,2.0987890820833854e-06,1.6395119928347412e-07,0.0
58,0.16503004729747772,1.0,0.1650276780128479,2.2071596958994633e-06,1.6391685164762748e-07,0.0
59,0.14838740229606628,1.0,0.1483851820230484,2.0635702639992815e-06,1.6386269408030785e-07,0.0
60,0.18492391705513,1.0,0.184921532869339,2.213908373960294e-06,1.6380720069264498e-07,0.0
61,0.13364571332931519,1.0,0.1336434930562973,2.0557183688652003e-06,1.6374136180274945e-07,0.0
62,0.1623881459236145,1.0,0.16238583624362946,2.139284333679825e-06,1.636863373732922e-07,0.0
63,0.14090831577777863,1.0,0.14090587198734283,2.2741605789633468e-06,1.636331461440932e-07,0.0
64,0.14483508467674255,1.0,0.14483264088630676,2.275585302413674e-06,1.635865061189179e-07,0.0
65,0.1808152049779892,1.0,0.18081295490264893,2.0852517081948463e-06,1.635479094375114e-07,0.0
66,0.15822474658489227,1.0,0.15822230279445648,2.2784527118346887e-06,1.6352645104689145e-07,0.0
67,0.14304395020008087,1.0,0.1430409997701645,2.782411911539384e-06,1.6351923193269613e-07,0.0
68,0.11976857483386993,1.0,0.1197657361626625,2.674788447620813e-06,1.6350821852029185e-07,0.0
69,0.1372973620891571,1.0,0.1372944414615631,2.7511057396623073e-06,1.6350105624951539e-07,0.0
70,0.14950379729270935,1.0,0.14950118958950043,2.438366209389642e-06,1.6349432030438038e-07,0.0
71,0.15773119032382965,1.0,0.15772834420204163,2.6755799353850307e-06,1.6350223575045675e-07,0.0
72,0.1584915816783905,1.0,0.15848878026008606,2.6324328246118966e-06,1.6351727083474543e-07,0.0
73,0.11262383311986923,1.0,0.11262035369873047,3.313847628305666e-06,1.6354096032955567e-07,0.0
74,0.12369479984045029,1.0,0.12369122356176376,3.409651526453672e-06,1.6356348453427927e-07,0.0
75,0.15051372349262238,1.0,0.15051054954528809,3.0173825962265255e-06,1.6358261234472593e-07,0.0
76,0.1420087367296219,1.0,0.14200501143932343,3.5611419662018307e-06,1.6360824872663216e-07,0.0
77,0.13720721006393433,1.0,0.13720345497131348,3.5950545225205133e-06,1.636225874790398e-07,0.0
78,0.1358763575553894,1.0,0.13587260246276855,3.587252876968705e-06,1.6364030841486965e-07,0.0
79,0.13471582531929016,1.0,0.13471175730228424,3.9066735553205945e-06,1.636655042602797e-07,0.0
80,0.1323925256729126,1.0,0.13238784670829773,4.518754849414108e-06,1.6370459832160122e-07,0.0
81,0.12689292430877686,1.0,0.1268879920244217,4.77263984066667e-06,1.637511246599388e-07,0.0
82,0.11594796925783157,1.0,0.11594250798225403,5.295479695632821e-06,1.6379651412989915e-07,0.0
83,0.11158116906881332,1.0,0.11157543957233429,5.564993898588e-06,1.6384097989430302e-07,0.0
84,0.07736330479383469,1.0,0.07735669612884521,6.446795850933995e-06,1.6388945311973657e-07,0.0
85,0.09657653421163559,1.0,0.09657014906406403,6.218808266567066e-06,1.6393858004448703e-07,0.0
86,0.08723825216293335,1.0,0.08723099529743195,7.0930764195509255e-06,1.6399275182266138e-07,0.0
87,0.06994102895259857,1.0,0.06993312388658524,7.743070455035195e-06,1.6405118685725029e-07,0.0
88,0.07279237359762192,1.0,0.07278414815664291,8.065172551141586e-06,1.641133593466293e-07,0.0
89,0.06778378039598465,1.0,0.0677751898765564,8.428159162576776e-06,1.641823530462716e-07,0.0
90,0.06595432758331299,1.0,0.06594453752040863,9.628748557588551e-06,1.642574147808773e-07,0.0
91,0.054997242987155914,1.0,0.05498768389225006,9.394144399266224e-06,1.6434105987173098e-07,0.0
92,0.07270283252000809,1.0,0.07269309461116791,9.573874194757082e-06,1.6442831451968232e-07,0.0
93,0.060942452400922775,1.0,0.06093095615506172,1.1330558663757984e-05,1.645227030167007e-07,0.0
94,0.04357476159930229,1.0,0.04356231540441513,1.2281067029107362e-05,1.646225626927844e-07,0.0
95,0.04638795182108879,1.0,0.04637591540813446,1.1871738024638034e-05,1.6472422714741697e-07,0.0
96,0.047348249703645706,1.0,0.047334641218185425,1.344546672044089e-05,1.648234331241838e-07,0.0
97,0.042741648852825165,1.0,0.04272669553756714,1.4789318811381236e-05,1.649214027565904e-07,0.0
