trial_id,final_abs_q,cue_d_auc,cue_d_peak,stimulus_d_auc,stimulus_d_peak,delay_d_auc,delay_d_peak,response_d_auc,response_d_peak,d_onset,d_peak_time,d_peak_total,d_auc_total,cue_m_auc,cue_m_peak,stimulus_m_auc,stimulus_m_peak,delay_m_auc,delay_m_peak,response_m_auc,response_m_peak,m_onset,m_peak_time,m_peak_total,m_auc_total,q_onset,q_peak_time,coh1,coh2,context,label,seq_len,relevant_coh,irrelevant_coh,difficulty
52,1.6083682775497437,0.023534536361694336,0.006713904440402985,0.5758706331253052,0.05747485160827637,0.5152628421783447,0.05949217081069946,0.6368186473846436,0.05250895023345947,7,32,0.05949217081069946,1.870171070098877,0.002896927297115326,0.0012335628271102905,0.32380935549736023,0.034068189561367035,0.4587227702140808,0.06772853434085846,2.3477818965911865,0.23364301025867462,27,57,0.23364301025867462,3.242553949356079,22,57,-0.699999988079071,-0.30000001192092896,0.0,-1.0,58.0,-0.699999988079071,-0.30000001192092896,0.699999988079071
53,0.5491827130317688,0.023534536361694336,0.006713904440402985,0.19712671637535095,0.017832309007644653,0.10332368314266205,0.017475366592407227,0.051167190074920654,0.007106900215148926,2,30,0.017832309007644653,0.40442392230033875,0.002896927297115326,0.0012335628271102905,0.17439055442810059,0.015573562122881413,0.15864978730678558,0.018863637000322342,0.6695403456687927,0.060229986906051636,19,57,0.060229986906051636,1.0432392358779907,3,57,-0.30000001192092896,-0.5,0.0,-1.0,58.0,-0.30000001192092896,-0.5,0.30000001192092896
54,0.31931689381599426,0.023534536361694336,0.006713904440402985,0.17416799068450928,0.01142498105764389,0.043680012226104736,0.011661231517791748,0.2679721713066101,0.025206953287124634,3,57,0.025206953287124634,0.5349987745285034,0.002896927297115326,0.0012335628271102905,0.16883650422096252,0.012817814946174622,0.11378465592861176,0.013189174234867096,0.31103622913360596,0.023536212742328644,11,53,0.023536212742328644,0.6231502890586853,2,48,-0.15000000596046448,-0.5,0.0,-1.0,58.0,-0.15000000596046448,-0.5,0.15000000596046448
55,0.6787424087524414,0.023534536361694336,0.006713904440402985,0.15208962559700012,0.01158440113067627,0.12308966368436813,0.01789608597755432,0.30984100699424744,0.0211789608001709,3,50,0.0211789608001709,0.6417076587677002,0.002896927297115326,0.0012335628271102905,0.1581074595451355,0.01937802881002426,0.31641924381256104,0.05075949802994728,2.089625835418701,0.2129252403974533,32,57,0.2129252403974533,2.644974946975708,6,57,-0.30000001192092896,0.15000000596046448,0.0,-1.0,58.0,-0.30000001192092896,0.15000000596046448,0.30000001192092896
56,0.6114610433578491,0.012846332043409348,0.0036499276757240295,0.818621039390564,0.06400740146636963,0.4903831481933594,0.06459450721740723,0.23453885316848755,0.03865361213684082,11,32,0.06459450721740723,1.6648980379104614,0.0019130129367113113,0.0009632334113121033,0.0642961636185646,0.006278440356254578,0.03572931885719299,0.006377331912517548,0.9741880893707275,0.12259817868471146,43,57,0.12259817868471146,1.090716004371643,18,42,-0.699999988079071,-0.5,1.0,-1.0,58.0,-0.5,-0.699999988079071,0.5
57,1.1889698505401611,0.012846332043409348,0.0036499276757240295,0.5498698949813843,0.042177557945251465,0.3544089198112488,0.043845295906066895,0.29831641912460327,0.03235125541687012,9,32,0.043845295906066895,1.2953500747680664,0.0019130129367113113,0.0009632334113121033,0.4206235110759735,0.04088161885738373,0.44344279170036316,0.05227234587073326,0.7221240401268005,0.05260859429836273,13,44,0.05260859429836273,1.68349289894104,13,53,0.30000001192092896,0.5,1.0,1.0,58.0,0.5,0.30000001192092896,0.5
58,0.7713072299957275,0.012846332043409348,0.0036499276757240295,0.04408564418554306,0.0057553499937057495,0.09381591528654099,0.018226176500320435,0.4809037446975708,0.03826713562011719,8,57,0.03826713562011719,0.6578952074050903,0.0019130129367113113,0.0009632334113121033,0.2826279401779175,0.037015169858932495,0.6617133021354675,0.11246921122074127,3.604889154434204,0.35101109743118286,31,57,0.35101109743118286,4.711341381072998,15,57,-0.30000001192092896,0.30000001192092896,1.0,1.0,58.0,0.30000001192092896,-0.30000001192092896,0.30000001192092896
59,1.3937057256698608,0.023534536361694336,0.006713904440402985,0.3565088212490082,0.042535364627838135,0.4103901982307434,0.04637807607650757,0.5153147578239441,0.04299664497375488,5,36,0.04637807607650757,1.3999626636505127,0.002896927297115326,0.0012335628271102905,0.32294997572898865,0.038371630012989044,0.5817557573318481,0.09077334403991699,3.106611728668213,0.30153894424438477,29,57,0.30153894424438477,4.153587341308594,24,57,-0.699999988079071,0.15000000596046448,0.0,-1.0,58.0,-0.699999988079071,0.15000000596046448,0.699999988079071
60,0.9869421124458313,0.023534536361694336,0.006713904440402985,0.5498809814453125,0.047028690576553345,0.5221812725067139,0.06364643573760986,0.9683994650840759,0.06599074602127075,7,47,0.06599074602127075,2.1841535568237305,0.002896927297115326,0.0012335628271102905,0.037864185869693756,0.0034227147698402405,0.02836635708808899,0.0037540383636951447,0.12659066915512085,0.010979272425174713,7,54,0.010979272425174713,0.20165586471557617,7,57,0.30000001192092896,-0.15000000596046448,0.0,1.0,58.0,0.30000001192092896,-0.15000000596046448,0.30000001192092896
61,0.32823824882507324,0.023534536361694336,0.006713904440402985,0.23439237475395203,0.013599172234535217,0.015924036502838135,0.004407748579978943,0.07741227746009827,0.006594479084014893,2,19,0.013599172234535217,0.36544519662857056,0.002896927297115326,0.0012335628271102905,0.11128709465265274,0.012386254966259003,0.20667487382888794,0.03326212987303734,1.4537115097045898,0.14516611397266388,33,57,0.14516611397266388,1.8264144659042358,3,57,-0.15000000596046448,0.15000000596046448,0.0,-1.0,58.0,-0.15000000596046448,0.15000000596046448,0.15000000596046448
62,0.49403175711631775,0.023534536361694336,0.006713904440402985,0.30302152037620544,0.017360344529151917,0.05883510410785675,0.01283504068851471,0.27921587228775024,0.020603060722351074,3,57,0.020603060722351074,0.6893454194068909,0.002896927297115326,0.0012335628271102905,0.1353982388973236,0.019005484879016876,0.32094189524650574,0.051469121128320694,2.199110984802246,0.22765956819057465,33,57,0.22765956819057465,2.737053155899048,5,57,-0.15000000596046448,0.5,0.0,-1.0,58.0,-0.15000000596046448,0.5,0.15000000596046448
63,0.6893659234046936,0.023534536361694336,0.006713904440402985,0.1918426752090454,0.017033293843269348,0.13640576601028442,0.017575502395629883,0.15013030171394348,0.012651622295379639,2,32,0.017575502395629883,0.539193332195282,0.002896927297115326,0.0012335628271102905,0.21296721696853638,0.01828308403491974,0.23095421493053436,0.03295581787824631,1.291929841041565,0.12571172416210175,25,57,0.12571172416210175,1.7952234745025635,5,57,-0.15000000596046448,-0.30000001192092896,0.0,-1.0,58.0,-0.15000000596046448,-0.30000001192092896,0.15000000596046448
64,1.1502172946929932,0.023534536361694336,0.006713904440402985,0.1884334683418274,0.025870859622955322,0.31222042441368103,0.03666400909423828,0.47811922430992126,0.0365411639213562,4,40,0.03666400909423828,1.0737184286117554,0.002896927297115326,0.0012335628271102905,0.2621297836303711,0.03282187134027481,0.5042084455490112,0.07873713970184326,2.933716058731079,0.29329580068588257,30,57,0.29329580068588257,3.8244435787200928,28,57,-0.699999988079071,0.5,0.0,-1.0,58.0,-0.699999988079071,0.5,0.699999988079071
65,0.5271201729774475,0.012846332043409348,0.0036499276757240295,0.1959330290555954,0.010182380676269531,0.05747668445110321,0.010885268449783325,0.1644916832447052,0.02125394344329834,4,57,0.02125394344329834,0.4457264542579651,0.0019130129367113113,0.0009632334113121033,0.3103364408016205,0.02727467566728592,0.2257661372423172,0.028148360550403595,0.3704489469528198,0.06281677633523941,15,57,0.06281677633523941,0.9525964260101318,6,44,0.15000000596046448,0.15000000596046448,1.0,1.0,58.0,0.15000000596046448,0.15000000596046448,0.15000000596046448
66,1.3423668146133423,0.023534536361694336,0.006713904440402985,0.6878125667572021,0.060549139976501465,0.6560947895050049,0.07922232151031494,1.1591534614562988,0.08064138889312744,9,45,0.08064138889312744,2.675706386566162,0.002896927297115326,0.0012335628271102905,0.07395561039447784,0.007890231907367706,0.07335883378982544,0.008770421147346497,0.03995136171579361,0.006680063903331757,6,35,0.008770421147346497,0.20509527623653412,17,57,0.5,-0.15000000596046448,0.0,1.0,58.0,0.5,-0.15000000596046448,0.5
67,0.7526974081993103,0.012846332043409348,0.0036499276757240295,0.553001880645752,0.03794652223587036,0.2270297408103943,0.03833663463592529,0.40558403730392456,0.05461964011192322,9,57,0.05461964011192322,1.248062014579773,0.0019130129367113113,0.0009632334113121033,0.4050256907939911,0.031740907579660416,0.14237983524799347,0.02974536269903183,1.8528923988342285,0.2235940545797348,22,57,0.2235940545797348,2.4548134803771973,12,41,0.699999988079071,0.30000001192092896,1.0,1.0,58.0,0.30000001192092896,0.699999988079071,0.30000001192092896
68,0.8839373588562012,0.023534536361694336,0.006713904440402985,0.3335174322128296,0.03774227201938629,0.476256787776947,0.06236457824707031,0.9817861318588257,0.06705206632614136,7,48,0.06705206632614136,1.9247093200683594,0.002896927297115326,0.0012335628271102905,0.03699914366006851,0.0028637517243623734,0.028467897325754166,0.0042699184268713,0.17718395590782166,0.028829611837863922,32,57,0.028829611837863922,0.2514297068119049,6,57,0.30000001192092896,-0.5,0.0,1.0,58.0,0.30000001192092896,-0.5,0.30000001192092896
69,0.4102063477039337,0.023534536361694336,0.006713904440402985,0.3649650812149048,0.02219054102897644,0.047877438366413116,0.010529682040214539,0.27144142985343933,0.021341323852539062,3,21,0.02219054102897644,0.7359306812286377,0.002896927297115326,0.0012335628271102905,0.13770070672035217,0.01939002424478531,0.3254236876964569,0.051480744034051895,2.225490093231201,0.2325141578912735,33,57,0.2325141578912735,2.7707109451293945,4,57,-0.15000000596046448,0.699999988079071,0.0,-1.0,58.0,-0.15000000596046448,0.699999988079071,0.15000000596046448
70,0.5588088631629944,0.023534536361694336,0.006713904440402985,0.18964853882789612,0.011582233011722565,0.07598422467708588,0.013177081942558289,0.2572091817855835,0.018083572387695312,2,55,0.018083572387695312,0.5686603784561157,0.002896927297115326,0.0012335628271102905,0.14396631717681885,0.017252258956432343,0.2870117425918579,0.04615797474980354,1.9533650875091553,0.19976066052913666,33,57,0.19976066052913666,2.4581265449523926,5,57,-0.30000001192092896,0.30000001192092896,0.0,-1.0,58.0,-0.30000001192092896,0.30000001192092896,0.30000001192092896
71,0.9901896715164185,0.012846332043409348,0.0036499276757240295,0.326205849647522,0.02696138620376587,0.2447700798511505,0.02826744318008423,0.32002902030944824,0.025302410125732422,6,32,0.02826744318008423,0.960676372051239,0.0019130129367113113,0.0009632334113121033,0.35025662183761597,0.037563398480415344,0.4733459949493408,0.06413417309522629,1.3886358737945557,0.11485552042722702,19,57,0.11485552042722702,2.3201498985290527,13,57,0.15000000596046448,0.30000001192092896,1.0,1.0,58.0,0.30000001192092896,0.15000000596046448,0.30000001192092896
72,0.7204912900924683,0.012846332043409348,0.0036499276757240295,0.77264404296875,0.06599193811416626,0.5363559722900391,0.0668678879737854,0.3984111249446869,0.047269463539123535,13,32,0.0668678879737854,1.8391735553741455,0.0019130129367113113,0.0009632334113121033,0.0654522180557251,0.008792024105787277,0.1263447403907776,0.01619827002286911,0.2729925513267517,0.0472772940993309,27,57,0.0472772940993309,0.49245014786720276,20,44,-0.699999988079071,-0.5,1.0,-1.0,58.0,-0.5,-0.699999988079071,0.5
73,1.2270640134811401,0.012846332043409348,0.0036499276757240295,0.9033803343772888,0.08061540126800537,0.7262563705444336,0.08405756950378418,0.8938650488853455,0.07353293895721436,12,32,0.08405756950378418,2.6968941688537598,0.0019130129367113113,0.0009632334113121033,0.1122811958193779,0.02170536294579506,0.41561758518218994,0.06822671741247177,1.4793649911880493,0.10915147513151169,28,55,0.10915147513151169,2.1049106121063232,21,52,-0.5,-0.699999988079071,1.0,-1.0,58.0,-0.699999988079071,-0.5,0.699999988079071
74,0.7043164372444153,0.012846332043409348,0.0036499276757240295,0.2926112711429596,0.03787972405552864,0.46444976329803467,0.06160837411880493,1.0819334983825684,0.07496023178100586,18,53,0.07496023178100586,1.9576442241668701,0.0019130129367113113,0.0009632334113121033,0.13593769073486328,0.009775001555681229,0.408263623714447,0.0871613621711731,2.9410767555236816,0.2701007127761841,35,57,0.2701007127761841,3.591317653656006,34,57,0.15000000596046448,-0.30000001192092896,1.0,-1.0,58.0,-0.30000001192092896,0.15000000596046448,0.30000001192092896
75,0.4825339913368225,0.012846332043409348,0.0036499276757240295,0.7609497308731079,0.05881446599960327,0.43756383657455444,0.0589635968208313,0.18720640242099762,0.03248649835586548,12,32,0.0589635968208313,1.4955341815948486,0.0019130129367113113,0.0009632334113121033,0.047973550856113434,0.0038179121911525726,0.04094671458005905,0.014177031815052032,1.2819172143936157,0.1514340341091156,42,57,0.1514340341091156,1.394839882850647,7,39,-0.699999988079071,-0.30000001192092896,1.0,-1.0,58.0,-0.30000001192092896,-0.699999988079071,0.30000001192092896
76,1.1558512449264526,0.012846332043409348,0.0036499276757240295,0.5674914121627808,0.06456974148750305,0.6847176551818848,0.08094662427902222,1.184861660003662,0.08233112096786499,15,45,0.08233112096786499,2.601792812347412,0.0019130129367113113,0.0009632334113121033,0.10975131392478943,0.018457535654306412,0.5782769918441772,0.10963084548711777,3.1674697399139404,0.2667829990386963,33,57,0.2667829990386963,3.9972662925720215,27,57,0.15000000596046448,-0.699999988079071,1.0,-1.0,58.0,-0.699999988079071,0.15000000596046448,0.699999988079071
77,0.6484208106994629,0.012846332043409348,0.0036499276757240295,0.38969913125038147,0.04432334005832672,0.4726681113243103,0.056257814168930054,0.8661792278289795,0.058490633964538574,17,48,0.058490633964538574,1.8477919101715088,0.0019130129367113113,0.0009632334113121033,0.11536513268947601,0.007965542376041412,0.2773914337158203,0.059161536395549774,1.9030864238739014,0.17526133358478546,35,57,0.17526133358478546,2.368288278579712,11,57,-0.15000000596046448,-0.30000001192092896,1.0,-1.0,58.0,-0.30000001192092896,-0.15000000596046448,0.30000001192092896
78,0.37788623571395874,0.012846332043409348,0.0036499276757240295,0.1373969316482544,0.02015063166618347,0.3354617953300476,0.05053061246871948,0.9095598459243774,0.06310835480690002,10,50,0.06310835480690002,1.4721189737319946,0.0019130129367113113,0.0009632334113121033,0.23491986095905304,0.017071839421987534,0.3488504886627197,0.08051228523254395,2.719878911972046,0.2319478839635849,35,57,0.2319478839635849,3.397477865219116,8,57,0.699999988079071,-0.30000001192092896,1.0,-1.0,58.0,-0.30000001192092896,0.699999988079071,0.30000001192092896
79,1.1942064762115479,0.023534536361694336,0.006713904440402985,0.5427306890487671,0.058312833309173584,0.6044159531593323,0.06902056932449341,0.8200554251670837,0.06711912155151367,8,38,0.06902056932449341,2.1253316402435303,0.002896927297115326,0.0012335628271102905,0.09186681360006332,0.011037975549697876,0.07610836625099182,0.02190074697136879,1.0703541040420532,0.13651154935359955,40,57,0.13651154935359955,1.277212142944336,19,54,0.699999988079071,-0.699999988079071,0.0,1.0,58.0,0.699999988079071,-0.699999988079071,0.699999988079071
80,1.590070128440857,0.023534536361694336,0.006713904440402985,1.085789442062378,0.08224016427993774,0.7349915504455566,0.08485680818557739,1.0631732940673828,0.07776761054992676,9,32,0.08485680818557739,3.076385974884033,0.002896927297115326,0.0012335628271102905,0.12844374775886536,0.010117540135979652,0.03186982125043869,0.007331546396017075,0.341262549161911,0.026783451437950134,17,54,0.026783451437950134,0.5212001800537109,14,55,0.699999988079071,0.5,0.0,1.0,58.0,0.699999988079071,0.5,0.699999988079071
81,0.7567712664604187,0.012846332043409348,0.0036499276757240295,0.08678391575813293,0.008236192166805267,0.10651831328868866,0.020883291959762573,0.51814204454422,0.03968930244445801,8,57,0.03968930244445801,0.7526216506958008,0.0019130129367113113,0.0009632334113121033,0.24480971693992615,0.04037362337112427,0.8077349662780762,0.1419989913702011,4.5294575691223145,0.43582189083099365,32,57,0.43582189083099365,5.780031681060791,31,57,-0.5,0.30000001192092896,1.0,1.0,58.0,0.30000001192092896,-0.5,0.30000001192092896
82,1.3449296951293945,0.012846332043409348,0.0036499276757240295,0.4761262834072113,0.03693413734436035,0.3640238046646118,0.04105699062347412,0.6140655875205994,0.0420229434967041,9,46,0.0420229434967041,1.5504097938537598,0.0019130129367113113,0.0009632334113121033,0.43316054344177246,0.05833230912685394,0.9715713858604431,0.15770192444324493,4.466503620147705,0.419062077999115,29,57,0.419062077999115,6.101874351501465,16,57,-0.15000000596046448,0.699999988079071,1.0,1.0,58.0,0.699999988079071,-0.15000000596046448,0.699999988079071
83,1.6048362255096436,0.023534536361694336,0.006713904440402985,0.5580515265464783,0.05692636966705322,0.5050265789031982,0.057879507541656494,0.6150355935096741,0.051463961601257324,7,32,0.057879507541656494,1.8182200193405151,0.002896927297115326,0.0012335628271102905,0.3302663564682007,0.03559855371713638,0.49308377504348755,0.07405103743076324,2.5466582775115967,0.251304030418396,27,57,0.251304030418396,3.490748405456543,22,57,-0.699999988079071,-0.30000001192092896,0.0,-1.0,58.0,-0.699999988079071,-0.30000001192092896,0.699999988079071
84,1.288966178894043,0.023534536361694336,0.006713904440402985,0.3071708381175995,0.03838998079299927,0.37631508708000183,0.042290329933166504,0.5260598063468933,0.04097282886505127,5,37,0.042290329933166504,1.320943832397461,0.002896927297115326,0.0012335628271102905,0.26385051012039185,0.02891770750284195,0.42680490016937256,0.06620679795742035,2.4572906494140625,0.24615256488323212,30,57,0.24615256488323212,3.2542855739593506,25,57,-0.699999988079071,-0.15000000596046448,0.0,-1.0,58.0,-0.699999988079071,-0.15000000596046448,0.699999988079071
85,0.4420603811740875,0.023534536361694336,0.006713904440402985,0.6883590221405029,0.043080687522888184,0.28735485672950745,0.03832000494003296,0.2777484059333801,0.024963200092315674,5,27,0.043080687522888184,1.3486255407333374,0.002896927297115326,0.0012335628271102905,0.035296618938446045,0.006139748729765415,0.1654616743326187,0.02931727096438408,1.2589714527130127,0.1196943074464798,34,57,0.1196943074464798,1.5043021440505981,3,40,0.15000000596046448,0.5,0.0,1.0,58.0,0.15000000596046448,0.5,0.15000000596046448
86,1.6133403778076172,0.023534536361694336,0.006713904440402985,0.9761217832565308,0.0779184103012085,0.7515891790390015,0.08455753326416016,1.177968978881836,0.08430075645446777,9,40,0.08455753326416016,3.1004180908203125,0.002896927297115326,0.0012335628271102905,0.10887104272842407,0.009423971176147461,0.04160773381590843,0.00848662480711937,0.18462207913398743,0.015310131013393402,8,57,0.015310131013393402,0.34987249970436096,15,57,0.699999988079071,0.30000001192092896,0.0,1.0,58.0,0.699999988079071,0.30000001192092896,0.699999988079071
87,0.561160683631897,0.012846332043409348,0.0036499276757240295,0.47233250737190247,0.04161292314529419,0.41638314723968506,0.04858991503715515,0.7338929772377014,0.049622535705566406,13,47,0.049622535705566406,1.7303314208984375,0.0019130129367113113,0.0009632334113121033,0.08178992569446564,0.006153371185064316,0.25419241189956665,0.05176234990358353,1.604174017906189,0.14688096940517426,34,57,0.14688096940517426,2.006150960922241,7,57,-0.15000000596046448,-0.30000001192092896,1.0,-1.0,58.0,-0.30000001192092896,-0.15000000596046448,0.30000001192092896
88,0.3589409589767456,0.023534536361694336,0.006713904440402985,0.541782557964325,0.0378851592540741,0.2846646010875702,0.03772532939910889,0.2901999056339264,0.02508300542831421,4,31,0.0378851592540741,1.210872769355774,0.002896927297115326,0.0012335628271102905,0.0489744171500206,0.00664005521684885,0.15474486351013184,0.02698727324604988,1.1699094772338867,0.10996583104133606,34,57,0.10996583104133606,1.4159702062606812,3,41,0.15000000596046448,0.5,0.0,1.0,58.0,0.15000000596046448,0.5,0.15000000596046448
89,1.2654097080230713,0.023534536361694336,0.006713904440402985,0.2773469388484955,0.036055803298950195,0.3609893023967743,0.040894508361816406,0.5064547061920166,0.039807796478271484,5,38,0.040894508361816406,1.2523980140686035,0.002896927297115326,0.0012335628271102905,0.27927011251449585,0.03215376287698746,0.49207502603530884,0.07725982367992401,2.7953219413757324,0.2767491936683655,30,57,0.2767491936683655,3.6883902549743652,26,57,-0.699999988079071,0.15000000596046448,0.0,-1.0,58.0,-0.699999988079071,0.15000000596046448,0.699999988079071
90,1.0757163763046265,0.023534536361694336,0.006713904440402985,0.9171597957611084,0.06273424625396729,0.5244475603103638,0.06422293186187744,0.6854692101478577,0.05205678939819336,7,32,0.06422293186187744,2.2738819122314453,0.002896927297115326,0.0012335628271102905,0.058875568211078644,0.00480753555893898,0.10342220962047577,0.021290991455316544,0.8502551913261414,0.07167066633701324,35,57,0.07167066633701324,1.0423768758773804,7,47,0.5,0.699999988079071,0.0,1.0,58.0,0.5,0.699999988079071,0.5
91,1.0126928091049194,0.012846332043409348,0.0036499276757240295,0.23338592052459717,0.017896145582199097,0.20407050848007202,0.026351332664489746,0.4873282313346863,0.034364938735961914,7,54,0.034364938735961914,0.9868708252906799,0.0019130129367113113,0.0009632334113121033,0.3712615966796875,0.05671311914920807,1.0298713445663452,0.17259781062602997,5.000324726104736,0.4667472839355469,30,57,0.4667472839355469,6.647525310516357,16,57,-0.5,0.699999988079071,1.0,1.0,58.0,0.699999988079071,-0.5,0.699999988079071
92,1.3720884323120117,0.012846332043409348,0.0036499276757240295,0.46125155687332153,0.04189103841781616,0.3930666148662567,0.04394596815109253,0.6158689260482788,0.04302978515625,9,32,0.04394596815109253,1.572831630706787,0.0019130129367113113,0.0009632334113121033,0.4251541495323181,0.05820745229721069,0.9948558807373047,0.16323710978031158,4.654613971710205,0.43720513582229614,29,57,0.43720513582229614,6.311288356781006,17,57,-0.15000000596046448,0.699999988079071,1.0,1.0,58.0,0.699999988079071,-0.15000000596046448,0.699999988079071
93,0.9319570064544678,0.023534536361694336,0.006713904440402985,0.6334311962127686,0.05167892575263977,0.5026234984397888,0.057196080684661865,0.8246060609817505,0.05716991424560547,6,41,0.057196080684661865,2.101257562637329,0.002896927297115326,0.0012335628271102905,0.03929087147116661,0.0025923624634742737,0.021876299753785133,0.006388184614479542,0.39503777027130127,0.032122962176799774,38,54,0.032122962176799774,0.47040092945098877,6,57,0.30000001192092896,0.15000000596046448,0.0,1.0,58.0,0.30000001192092896,0.15000000596046448,0.30000001192092896
94,0.6618512272834778,0.012846332043409348,0.0036499276757240295,0.21978169679641724,0.01359492540359497,0.11043623089790344,0.015478253364562988,0.0504285991191864,0.0078200101852417,3,32,0.015478253364562988,0.4200063943862915,0.0019130129367113113,0.0009632334113121033,0.307047963142395,0.027057349681854248,0.2536614239215851,0.029093630611896515,0.19918081164360046,0.024422092363238335,11,36,0.029093630611896515,0.8153339624404907,7,55,0.15000000596046448,0.15000000596046448,1.0,1.0,58.0,0.15000000596046448,0.15000000596046448,0.15000000596046448
95,1.40772545337677,0.023534536361694336,0.006713904440402985,0.4463137984275818,0.0445554256439209,0.4129807949066162,0.04649227857589722,0.5424628853797913,0.04359555244445801,5,35,0.04649227857589722,1.5215585231781006,0.002896927297115326,0.0012335628271102905,0.30583372712135315,0.03318599611520767,0.47006237506866455,0.07171465456485748,2.5501487255096436,0.252560555934906,28,57,0.252560555934906,3.442222833633423,23,57,-0.699999988079071,-0.15000000596046448,0.0,-1.0,58.0,-0.699999988079071,-0.15000000596046448,0.699999988079071
96,0.5677940249443054,0.023534536361694336,0.006713904440402985,0.6371971964836121,0.0409390926361084,0.35053303837776184,0.042211562395095825,0.45756521821022034,0.03495168685913086,5,32,0.042211562395095825,1.5529797077178955,0.002896927297115326,0.0012335628271102905,0.031456638127565384,0.0030868137255311012,0.10705652832984924,0.020097587257623672,0.9065308570861816,0.0817389041185379,35,57,0.0817389041185379,1.0763099193572998,4,41,0.30000001192092896,0.30000001192092896,0.0,1.0,58.0,0.30000001192092896,0.30000001192092896,0.30000001192092896
97,0.7559728622436523,0.023534536361694336,0.006713904440402985,0.17853426933288574,0.02971469610929489,0.42626282572746277,0.057879745960235596,0.9244832992553711,0.06333732604980469,7,48,0.06333732604980469,1.650611400604248,0.002896927297115326,0.0012335628271102905,0.06792476773262024,0.0042913202196359634,0.016797736287117004,0.005401153117418289,0.3247661888599396,0.04820147901773453,41,57,0.04820147901773453,0.42060473561286926,5,57,0.30000001192092896,-0.699999988079071,0.0,1.0,58.0,0.30000001192092896,-0.699999988079071,0.30000001192092896
98,0.9945111870765686,0.012846332043409348,0.0036499276757240295,0.2954080104827881,0.027888327836990356,0.254827082157135,0.02919226884841919,0.31071174144744873,0.026285648345947266,6,32,0.02919226884841919,0.932671844959259,0.0019130129367113113,0.0009632334113121033,0.3371700644493103,0.039179496467113495,0.5041689276695251,0.06808435171842575,1.3412408828735352,0.10066307336091995,19,57,0.10066307336091995,2.296193838119507,15,57,0.15000000596046448,0.30000001192092896,1.0,1.0,58.0,0.30000001192092896,0.15000000596046448,0.30000001192092896
99,1.1904174089431763,0.012846332043409348,0.0036499276757240295,0.6308966279029846,0.047480106353759766,0.3769014775753021,0.04877680540084839,0.19700437784194946,0.03065943717956543,9,32,0.04877680540084839,1.3014652729034424,0.0019130129367113113,0.0009632334113121033,0.4440171420574188,0.043613582849502563,0.4046875238418579,0.0472588911652565,0.3837730884552002,0.06384456902742386,14,57,0.06384456902742386,1.3160344362258911,13,46,0.5,0.5,1.0,1.0,58.0,0.5,0.5,0.5
100,0.7573328018188477,0.023534536361694336,0.006713904440402985,0.14379456639289856,0.009449660778045654,0.1553891897201538,0.021443188190460205,0.35179829597473145,0.024027645587921143,3,48,0.024027645587921143,0.7139063477516174,0.002896927297115326,0.0012335628271102905,0.17870105803012848,0.021424032747745514,0.34524911642074585,0.05503961816430092,2.2488551139831543,0.22972701489925385,32,57,0.22972701489925385,2.8603675365448,6,57,-0.30000001192092896,0.30000001192092896,0.0,-1.0,58.0,-0.30000001192092896,0.30000001192092896,0.30000001192092896
101,0.7190564274787903,0.012846332043409348,0.0036499276757240295,0.30907395482063293,0.03651491925120354,0.4627106785774231,0.06188228726387024,1.0683883428573608,0.07346934080123901,19,52,0.07346934080123901,1.9578766822814941,0.0019130129367113113,0.0009632334113121033,0.14336411654949188,0.009960200637578964,0.4628099203109741,0.09423519670963287,3.0193774700164795,0.2666938900947571,34,57,0.2666938900947571,3.742872476577759,34,57,0.30000001192092896,-0.30000001192092896,1.0,-1.0,58.0,-0.30000001192092896,0.30000001192092896,0.30000001192092896
102,1.4782447814941406,0.023534536361694336,0.006713904440402985,1.0157368183135986,0.07790148258209229,0.6907967329025269,0.07824379205703735,1.0193185806274414,0.07421517372131348,9,32,0.07824379205703735,2.909184455871582,0.002896927297115326,0.0012335628271102905,0.1115914136171341,0.008891114965081215,0.0289754755795002,0.0062279487028717995,0.3621539771556854,0.028723828494548798,18,54,0.028723828494548798,0.5217178463935852,14,55,0.699999988079071,0.5,0.0,1.0,58.0,0.699999988079071,0.5,0.699999988079071
103,0.038884617388248444,0.012846332043409348,0.0036499276757240295,0.2686096429824829,0.02253081649541855,0.1931639015674591,0.022796228528022766,0.1801881641149521,0.018283411860466003,5,32,0.022796228528022766,0.7000462412834167,0.0019130129367113113,0.0009632334113121033,0.15497341752052307,0.012289971113204956,0.11469516158103943,0.013106770813465118,0.2663080394268036,0.022337056696414948,10,57,0.022337056696414948,0.5635711550712585,1,57,-0.15000000596046448,-0.15000000596046448,1.0,-1.0,58.0,-0.15000000596046448,-0.15000000596046448,0.15000000596046448
104,1.3147022724151611,0.012846332043409348,0.0036499276757240295,0.6239104866981506,0.04975879192352295,0.41447553038597107,0.050761640071868896,0.33061641454696655,0.037983059883117676,9,32,0.050761640071868896,1.4747992753982544,0.0019130129367113113,0.0009632334113121033,0.4545302093029022,0.04819498211145401,0.5374079942703247,0.06384298205375671,0.7602377533912659,0.06369060277938843,14,40,0.06384298205375671,1.8685847520828247,14,51,0.5,0.5,1.0,1.0,58.0,0.5,0.5,0.5
