trial_id,final_abs_q,cue_d_auc,cue_d_peak,signal_d_auc,signal_d_peak,delay_d_auc,delay_d_peak,response_d_auc,response_d_peak,d_onset,d_peak_time,d_peak_total,d_auc_total,cue_m_auc,cue_m_peak,signal_m_auc,signal_m_peak,delay_m_auc,delay_m_peak,response_m_auc,response_m_peak,m_onset,m_peak_time,m_peak_total,m_auc_total,q_onset,q_peak_time,mode,label,seq_len,mode_name
61,0.5742365121841431,0.011226171627640724,0.004738371819257736,0.04820366948843002,0.006140938028693199,0.22151172161102295,0.01691874861717224,0.31726568937301636,0.02404606342315674,5,67,0.02404606342315674,0.6269867420196533,0.0002896161749958992,7.189996540546417e-05,0.06879980862140656,0.00448259711265564,0.2513144910335541,0.027333881705999374,0.34147095680236816,0.026858065277338028,16,51,0.027333881705999374,0.6936094760894775,26,67,1.0,-1.0,68.0,memory
62,0.7034058570861816,0.005149673670530319,0.0022043734788894653,0.4485244154930115,0.05869580805301666,1.3594244718551636,0.07925736904144287,0.3766084313392639,0.04925215244293213,17,40,0.07925736904144287,2.304795026779175,0.0022554099559783936,0.0009792149066925049,0.08193252980709076,0.014451809227466583,0.5087152123451233,0.03704323619604111,1.8763387203216553,0.23341864347457886,35,67,0.23341864347457886,2.4947023391723633,5,49,2.0,-1.0,68.0,transient
63,0.9546065330505371,0.034267935901880264,0.008640706539154053,0.5830755233764648,0.06640180945396423,1.378882646560669,0.07988327741622925,0.5379624366760254,0.05274498462677002,7,39,0.07988327741622925,2.6657702922821045,0.0007275715470314026,0.0004215240478515625,0.13648000359535217,0.011876551434397697,0.23435436189174652,0.034562814980745316,2.113632917404175,0.22774390876293182,50,67,0.22774390876293182,2.5384414196014404,4,48,0.0,-1.0,68.0,integrate
64,0.9927899837493896,0.034267935901880264,0.008640706539154053,0.8143495321273804,0.0820963978767395,1.6271262168884277,0.0982518196105957,0.27819135785102844,0.04781007766723633,10,38,0.0982518196105957,2.897526979446411,0.0007275715470314026,0.0004215240478515625,0.07278308272361755,0.009371524676680565,0.5382264852523804,0.10198304802179337,2.8416519165039062,0.28162384033203125,45,67,0.28162384033203125,3.569659471511841,6,47,0.0,1.0,68.0,integrate
65,0.5845162868499756,0.011226171627640724,0.004738371819257736,0.09207765758037567,0.006730981171131134,0.21050113439559937,0.016574084758758545,0.31349876523017883,0.024052977561950684,5,67,0.024052977561950684,0.6549400091171265,0.0002896161749958992,7.189996540546417e-05,0.05944041535258293,0.005242951214313507,0.2747485339641571,0.029783759266138077,0.45963186025619507,0.03140699863433838,21,59,0.03140699863433838,0.8293863534927368,30,67,1.0,-1.0,68.0,memory
66,0.842369556427002,0.034267935901880264,0.008640706539154053,0.4955165982246399,0.0473673939704895,1.2377384901046753,0.07173478603363037,0.36869168281555176,0.05505657196044922,6,44,0.07173478603363037,2.250880718231201,0.0007275715470314026,0.0004215240478515625,0.037795498967170715,0.005407117307186127,0.2262238711118698,0.047734301537275314,1.8793907165527344,0.21851655840873718,48,67,0.21851655840873718,2.201124668121338,4,51,0.0,1.0,68.0,integrate
67,0.8807715773582458,0.011226171627640724,0.004738371819257736,0.7123245000839233,0.04715731739997864,1.2171669006347656,0.07425874471664429,1.065080165863037,0.07512283325195312,9,54,0.07512283325195312,3.134080410003662,0.0002896161749958992,7.189996540546417e-05,0.05082162469625473,0.0034561343491077423,0.05886624753475189,0.003905016928911209,0.4048280715942383,0.0710524469614029,55,67,0.0710524469614029,0.5203173160552979,14,57,1.0,1.0,68.0,memory
68,0.8974626064300537,0.034267935901880264,0.008640706539154053,0.6493440270423889,0.06343543529510498,1.4431159496307373,0.08418458700180054,0.3036648631095886,0.0507504940032959,7,41,0.08418458700180054,2.5580408573150635,0.0007275715470314026,0.0004215240478515625,0.05598511919379234,0.007151413708925247,0.3744792342185974,0.0754334107041359,2.428391456604004,0.2573082447052002,46,67,0.2573082447052002,2.9467275142669678,5,49,0.0,1.0,68.0,integrate
69,0.41130298376083374,0.005149673670530319,0.0022043734788894653,0.6218743920326233,0.06056845188140869,0.8062245845794678,0.06366950273513794,0.3406500816345215,0.037732332944869995,11,34,0.06366950273513794,1.840152621269226,0.0022554099559783936,0.0009792149066925049,0.11735633760690689,0.007878288626670837,0.8605502843856812,0.1475997418165207,3.811631679534912,0.3488462567329407,43,67,0.3488462567329407,4.953056812286377,5,43,2.0,1.0,68.0,transient
70,1.004631519317627,0.034267935901880264,0.008640706539154053,0.6815348863601685,0.07480186223983765,1.4491785764694214,0.08583950996398926,0.5414402484893799,0.052503347396850586,7,37,0.08583950996398926,2.846127510070801,0.0007275715470314026,0.0004215240478515625,0.15651710331439972,0.01376776210963726,0.28105488419532776,0.04199330881237984,2.330575704574585,0.2437913566827774,49,67,0.2437913566827774,2.832216262817383,5,47,0.0,-1.0,68.0,integrate
71,1.1813474893569946,0.034267935901880264,0.008640706539154053,0.9092040061950684,0.09617042541503906,1.6412785053253174,0.10356271266937256,0.5833592414855957,0.054573893547058105,15,35,0.10356271266937256,3.33128023147583,0.0007275715470314026,0.0004215240478515625,0.20387503504753113,0.020660238340497017,0.4169086813926697,0.053955692797899246,2.6532695293426514,0.2641304135322571,48,67,0.2641304135322571,3.358671188354492,6,46,0.0,-1.0,68.0,integrate
72,0.6350791454315186,0.011226171627640724,0.004738371819257736,0.5083810091018677,0.03148512542247772,0.8342517614364624,0.05830550193786621,1.0642335414886475,0.07884889841079712,9,67,0.07884889841079712,2.514096260070801,0.0002896161749958992,7.189996540546417e-05,0.014987373724579811,0.0013786889612674713,0.0753612071275711,0.009968359023332596,0.24197372794151306,0.01821940392255783,38,61,0.01821940392255783,0.34470683336257935,13,67,1.0,1.0,68.0,memory
73,0.8798450231552124,0.011226171627640724,0.004738371819257736,0.6938270926475525,0.046358972787857056,1.1973083019256592,0.0741073489189148,1.0842128992080688,0.07551836967468262,9,55,0.07551836967468262,3.1136937141418457,0.0002896161749958992,7.189996540546417e-05,0.04651973396539688,0.0033093690872192383,0.06995227932929993,0.00447411835193634,0.32593297958374023,0.0626370757818222,57,67,0.0626370757818222,0.44631242752075195,13,59,1.0,1.0,68.0,memory
74,0.4625776708126068,0.034267935901880264,0.008640706539154053,0.304516077041626,0.03291332721710205,0.734106183052063,0.04095301032066345,0.3478658199310303,0.0330539345741272,3,41,0.04095301032066345,1.4970746040344238,0.0007275715470314026,0.0004215240478515625,0.08964557200670242,0.005467712879180908,0.12141135334968567,0.020493468269705772,1.1396762132644653,0.1314667910337448,48,67,0.1314667910337448,1.3798657655715942,2,48,0.0,-1.0,68.0,integrate
75,0.8661768436431885,0.034267935901880264,0.008640706539154053,0.5297428965568542,0.05987751483917236,1.266302227973938,0.072598397731781,0.5102653503417969,0.05012017488479614,6,39,0.072598397731781,2.462596893310547,0.0007275715470314026,0.0004215240478515625,0.12870164215564728,0.009988809004426003,0.2016371339559555,0.0324336476624012,1.9817888736724854,0.21660356223583221,49,67,0.21660356223583221,2.3613908290863037,4,48,0.0,-1.0,68.0,integrate
76,0.5161972641944885,0.005149673670530319,0.0022043734788894653,0.5017359852790833,0.03422810137271881,0.2934746742248535,0.02779996395111084,0.6575731039047241,0.058582961559295654,13,67,0.058582961559295654,1.5085877180099487,0.0022554099559783936,0.0009792149066925049,0.09737956523895264,0.009677909314632416,0.28209900856018066,0.051049962639808655,1.7171553373336792,0.1528395116329193,45,67,0.1528395116329193,2.1645028591156006,5,67,2.0,1.0,68.0,transient
77,0.42803677916526794,0.005149673670530319,0.0022043734788894653,0.6220126748085022,0.06150245666503906,0.8236585855484009,0.06446677446365356,0.33019742369651794,0.0372428297996521,11,34,0.06446677446365356,1.8486005067825317,0.0022554099559783936,0.0009792149066925049,0.11699482798576355,0.007698923349380493,0.8570719957351685,0.14720596373081207,3.801729917526245,0.3481494188308716,43,67,0.3481494188308716,4.938652515411377,5,43,2.0,1.0,68.0,transient
78,0.9486873149871826,0.034267935901880264,0.008640706539154053,0.6651784181594849,0.06750428676605225,1.5094043016433716,0.08837831020355225,0.31076788902282715,0.05217742919921875,8,40,0.08837831020355225,2.6526994705200195,0.0007275715470314026,0.0004215240478515625,0.05678131431341171,0.007851339876651764,0.39022138714790344,0.07824230939149857,2.479301929473877,0.2604418396949768,46,67,0.2604418396949768,3.0178375244140625,5,49,0.0,1.0,68.0,integrate
79,0.7030538320541382,0.011226171627640724,0.004738371819257736,0.08806050568819046,0.011792272329330444,0.37088292837142944,0.025363028049468994,0.3994308114051819,0.02694392204284668,6,62,0.02694392204284668,0.9127329587936401,0.0002896161749958992,7.189996540546417e-05,0.0760936290025711,0.005517087876796722,0.3145289719104767,0.03233371302485466,0.27503082156181335,0.03126469627022743,17,51,0.03233371302485466,0.7035118341445923,25,67,1.0,-1.0,68.0,memory
80,0.6241182684898376,0.011226171627640724,0.004738371819257736,0.06752023845911026,0.009522542357444763,0.2807729244232178,0.020195364952087402,0.34985244274139404,0.02513253688812256,6,67,0.02513253688812256,0.7445937395095825,0.0002896161749958992,7.189996540546417e-05,0.07223028689622879,0.005068600177764893,0.2776188254356384,0.02917974814772606,0.3093715310096741,0.028435800224542618,17,51,0.02917974814772606,0.6936167478561401,26,67,1.0,-1.0,68.0,memory
81,0.4368325471878052,0.005149673670530319,0.0022043734788894653,0.14027681946754456,0.013496994972229004,0.22553296387195587,0.019490748643875122,0.19317805767059326,0.019519150257110596,7,52,0.019519150257110596,0.5876738429069519,0.0022554099559783936,0.0009792149066925049,0.04237692803144455,0.003774195909500122,0.186860591173172,0.025409087538719177,1.1109321117401123,0.14863692224025726,48,67,0.14863692224025726,1.3740109205245972,2,62,2.0,1.0,68.0,transient
82,0.8066661357879639,0.034267935901880264,0.008640706539154053,0.4281247854232788,0.038701653480529785,1.1088099479675293,0.065268874168396,0.4256226420402527,0.05604279041290283,5,45,0.065268874168396,2.10357666015625,0.0007275715470314026,0.0004215240478515625,0.030080944299697876,0.0037400033324956894,0.16479051113128662,0.03597438707947731,1.5865079164505005,0.19467929005622864,49,67,0.19467929005622864,1.8251444101333618,4,51,0.0,1.0,68.0,integrate
83,0.9582759737968445,0.034267935901880264,0.008640706539154053,0.6588441729545593,0.06690341234207153,1.5162149667739868,0.08866018056869507,0.31621190905570984,0.05291581153869629,8,40,0.08866018056869507,2.659027576446533,0.0007275715470314026,0.0004215240478515625,0.05708162486553192,0.007751207798719406,0.3839280605316162,0.07727263122797012,2.462609052658081,0.2593124210834503,46,67,0.2593124210834503,2.9940707683563232,5,49,0.0,1.0,68.0,integrate
84,0.9725408554077148,0.011226171627640724,0.004738371819257736,0.6380194425582886,0.046636372804641724,1.245763897895813,0.07906925678253174,1.1704949140548706,0.08101421594619751,9,55,0.08101421594619751,3.1977756023406982,0.0002896161749958992,7.189996540546417e-05,0.037416256964206696,0.003942657262086868,0.13563087582588196,0.008957475423812866,0.2426425665616989,0.05372299253940582,36,67,0.05372299253940582,0.42713308334350586,15,62,1.0,1.0,68.0,memory
85,0.6694772839546204,0.011226171627640724,0.004738371819257736,0.11837118864059448,0.012138932943344116,0.35348939895629883,0.023351281881332397,0.3731357455253601,0.02550685405731201,6,66,0.02550685405731201,0.8976120948791504,0.0002896161749958992,7.189996540546417e-05,0.08169112354516983,0.006082490086555481,0.2990137040615082,0.029327433556318283,0.20310568809509277,0.027833137661218643,16,51,0.029327433556318283,0.6189702153205872,24,67,1.0,-1.0,68.0,memory
86,0.478349506855011,0.005149673670530319,0.0022043734788894653,0.6945133209228516,0.04339537024497986,0.37991321086883545,0.043186381459236145,0.795387864112854,0.05525928735733032,9,62,0.05525928735733032,1.9509329795837402,0.0022554099559783936,0.0009792149066925049,0.14141657948493958,0.01007091999053955,1.4404845237731934,0.19371895492076874,4.4051513671875,0.3736039996147156,39,67,0.3736039996147156,6.191526412963867,4,67,2.0,-1.0,68.0,transient
87,0.6146879196166992,0.011226171627640724,0.004738371819257736,0.09600236266851425,0.006254468113183975,0.22922952473163605,0.018397867679595947,0.33904558420181274,0.025278747081756592,6,67,0.025278747081756592,0.7053214311599731,0.0002896161749958992,7.189996540546417e-05,0.056184135377407074,0.004909545183181763,0.2850038409233093,0.031562503427267075,0.5096746683120728,0.03496174514293671,27,60,0.03496174514293671,0.8880342245101929,32,67,1.0,-1.0,68.0,memory
88,0.9947270154953003,0.011226171627640724,0.004738371819257736,0.6378108263015747,0.0463901162147522,1.27021324634552,0.08044010400772095,1.1789610385894775,0.08208894729614258,9,55,0.08208894729614258,3.2321109771728516,0.0002896161749958992,7.189996540546417e-05,0.03737153112888336,0.0038705021142959595,0.13980603218078613,0.009308047592639923,0.26581186056137085,0.057890310883522034,37,67,0.057890310883522034,0.4542979598045349,15,62,1.0,1.0,68.0,memory
89,1.00810706615448,0.034267935901880264,0.008640706539154053,0.7721222639083862,0.07959234714508057,1.4565660953521729,0.08833813667297363,0.5274151563644409,0.05071735382080078,8,36,0.08833813667297363,2.9330790042877197,0.0007275715470314026,0.0004215240478515625,0.17666833102703094,0.015373243018984795,0.3240768015384674,0.05010344460606575,2.5062379837036133,0.2557125687599182,48,67,0.2557125687599182,3.081146240234375,5,46,0.0,-1.0,68.0,integrate
90,0.5156036019325256,0.005149673670530319,0.0022043734788894653,0.16382335126399994,0.014951631426811218,0.2837783098220825,0.024676859378814697,0.2600022256374359,0.024764180183410645,8,52,0.024764180183410645,0.741777777671814,0.0022554099559783936,0.0009792149066925049,0.04339985176920891,0.00354207307100296,0.11904925107955933,0.017747238278388977,0.9925415515899658,0.14335662126541138,50,67,0.14335662126541138,1.1806881427764893,2,63,2.0,1.0,68.0,transient
91,0.822795569896698,0.011226171627640724,0.004738371819257736,0.13554438948631287,0.017387360334396362,0.5235476493835449,0.03268611431121826,0.4519292712211609,0.032552242279052734,6,51,0.03268611431121826,1.1783993244171143,0.0002896161749958992,7.189996540546417e-05,0.08352141082286835,0.006959825754165649,0.3834731876850128,0.03669173642992973,0.2518879175186157,0.03474566712975502,18,51,0.03669173642992973,0.7621708512306213,25,67,1.0,-1.0,68.0,memory
92,0.46901822090148926,0.005149673670530319,0.0022043734788894653,0.5488646030426025,0.03693670034408569,0.336193710565567,0.03187716007232666,0.6162299513816833,0.05724680423736572,13,67,0.05724680423736572,1.558032512664795,0.0022554099559783936,0.0009792149066925049,0.10561776161193848,0.010467581450939178,0.3241860568523407,0.05828504264354706,1.9650113582611084,0.18071064352989197,45,67,0.18071064352989197,2.471155881881714,5,67,2.0,1.0,68.0,transient
93,0.33124855160713196,0.005149673670530319,0.0022043734788894653,0.16703838109970093,0.012401178479194641,0.08777664601802826,0.011326223611831665,0.21150526404380798,0.01545560359954834,6,59,0.01545560359954834,0.49196022748947144,0.0022554099559783936,0.0009792149066925049,0.040202636271715164,0.004160799086093903,0.19631746411323547,0.019069135189056396,0.6428617238998413,0.09172084927558899,41,67,0.09172084927558899,0.9064760208129883,2,67,2.0,1.0,68.0,transient
94,0.8512483835220337,0.034267935901880264,0.008640706539154053,0.5986334085464478,0.06320622563362122,1.2646775245666504,0.0734897255897522,0.4839729368686676,0.04777878522872925,6,38,0.0734897255897522,2.5043773651123047,0.0007275715470314026,0.0004215240478515625,0.14163944125175476,0.01148717850446701,0.23550429940223694,0.03869195654988289,2.127653121948242,0.2272837609052658,49,67,0.2272837609052658,2.5620932579040527,4,47,0.0,-1.0,68.0,integrate
95,0.9932432174682617,0.011226171627640724,0.004738371819257736,0.7651867866516113,0.05633041262626648,1.398148775100708,0.08067357540130615,1.026862382888794,0.0792762041091919,9,48,0.08067357540130615,3.3435819149017334,0.0002896161749958992,7.189996540546417e-05,0.05819857120513916,0.005282662808895111,0.09830605238676071,0.010431122034788132,0.7882286310195923,0.11336801946163177,52,67,0.11336801946163177,0.962042510509491,14,52,1.0,1.0,68.0,memory
96,0.9474717378616333,0.011226171627640724,0.004738371819257736,0.19154199957847595,0.02247515320777893,0.6700758934020996,0.040146589279174805,0.49578720331192017,0.03899562358856201,7,48,0.040146589279174805,1.4366546869277954,0.0002896161749958992,7.189996540546417e-05,0.08381824195384979,0.00878586620092392,0.47159677743911743,0.043498631566762924,0.3105173110961914,0.041172195225954056,22,51,0.043498631566762924,0.9177563786506653,26,67,1.0,-1.0,68.0,memory
97,1.021803379058838,0.011226171627640724,0.004738371819257736,0.7453762888908386,0.05678299069404602,1.4115614891052246,0.0821923017501831,1.0576363801956177,0.081107497215271,9,48,0.0821923017501831,3.3698205947875977,0.0002896161749958992,7.189996540546417e-05,0.053562313318252563,0.005012888461351395,0.1035509780049324,0.00788448378443718,0.746392011642456,0.11081008613109589,53,67,0.11081008613109589,0.9180143475532532,15,54,1.0,1.0,68.0,memory
98,0.5194632411003113,0.005149673670530319,0.0022043734788894653,0.3387798070907593,0.04649299383163452,1.1286405324935913,0.06574380397796631,0.23514428734779358,0.04155200719833374,19,41,0.06574380397796631,1.8020610809326172,0.0022554099559783936,0.0009792149066925049,0.07082114368677139,0.012634575366973877,0.5566227436065674,0.03836551308631897,1.4776489734649658,0.21525317430496216,35,67,0.21525317430496216,2.1319479942321777,4,49,2.0,-1.0,68.0,transient
99,0.9013525247573853,0.034267935901880264,0.008640706539154053,0.6598381996154785,0.06412875652313232,1.4546115398406982,0.08504027128219604,0.3006489872932434,0.05037796497344971,7,40,0.08504027128219604,2.5775909423828125,0.0007275715470314026,0.0004215240478515625,0.060395900160074234,0.007697930559515953,0.3842315673828125,0.07689300924539566,2.4549708366394043,0.2590932846069336,46,67,0.2590932846069336,2.9894959926605225,5,49,0.0,1.0,68.0,integrate
100,0.8627879619598389,0.034267935901880264,0.008640706539154053,0.5886119604110718,0.056407004594802856,1.3564136028289795,0.07857894897460938,0.31808680295944214,0.0518035888671875,7,42,0.07857894897460938,2.4187378883361816,0.0007275715470314026,0.0004215240478515625,0.053182411938905716,0.0070730336010456085,0.3135360777378082,0.0639677569270134,2.218302011489868,0.24331894516944885,47,67,0.24331894516944885,2.6610851287841797,4,50,0.0,1.0,68.0,integrate
101,0.5683372020721436,0.011226171627640724,0.004738371819257736,0.06663411110639572,0.006254468113183975,0.18786302208900452,0.015640556812286377,0.30761629343032837,0.02400606870651245,5,67,0.02400606870651245,0.5986047983169556,0.0002896161749958992,7.189996540546417e-05,0.0586714930832386,0.0043274760246276855,0.2574847340583801,0.029000159353017807,0.4762510657310486,0.032727546989917755,21,62,0.032727546989917755,0.826325535774231,32,67,1.0,-1.0,68.0,memory
102,0.8199690580368042,0.034267935901880264,0.008640706539154053,0.2551029920578003,0.02370750904083252,0.8392919301986694,0.05846625566482544,0.7068324089050293,0.058792054653167725,5,52,0.058792054653167725,1.9278146028518677,0.0007275715470314026,0.0004215240478515625,0.03216167911887169,0.0029416456818580627,0.08550561219453812,0.00770670035853982,0.7494144439697266,0.11516214907169342,53,67,0.11516214907169342,0.8805158734321594,3,59,0.0,1.0,68.0,integrate
103,0.28791987895965576,0.005149673670530319,0.0022043734788894653,0.2106267809867859,0.014672482386231422,0.13311593234539032,0.011731138452887535,0.26559120416641235,0.02101004123687744,7,64,0.02101004123687744,0.6375418305397034,0.0022554099559783936,0.0009792149066925049,0.048285968601703644,0.005692005157470703,0.203761488199234,0.012890361249446869,0.20144438743591309,0.03811123967170715,28,67,0.03811123967170715,0.4745154082775116,2,67,2.0,1.0,68.0,transient
104,0.3336382210254669,0.005149673670530319,0.0022043734788894653,0.2781926691532135,0.017708301544189453,0.23817971348762512,0.03109382838010788,0.5670223236083984,0.03947657346725464,9,61,0.03947657346725464,1.1325984001159668,0.0022554099559783936,0.0009792149066925049,0.07051118463277817,0.00470927357673645,0.9171596169471741,0.12563546001911163,3.1077866554260254,0.27745920419692993,40,67,0.27745920419692993,4.230808258056641,2,67,2.0,-1.0,68.0,transient
105,0.7480922937393188,0.011226171627640724,0.004738371819257736,0.1800558716058731,0.018755286931991577,0.47017303109169006,0.027996063232421875,0.3999626338481903,0.027871549129486084,6,51,0.027996063232421875,1.1133675575256348,0.0002896161749958992,7.189996540546417e-05,0.0922161266207695,0.007905036211013794,0.34507763385772705,0.03022099658846855,0.22301918268203735,0.029371291399002075,17,51,0.03022099658846855,0.6976932883262634,23,67,1.0,-1.0,68.0,memory
106,0.6567429304122925,0.005149673670530319,0.0022043734788894653,0.2614906430244446,0.01995745301246643,0.5812276005744934,0.05067408084869385,0.6694021821022034,0.051422715187072754,10,53,0.051422715187072754,1.5745303630828857,0.0022554099559783936,0.0009792149066925049,0.07653828710317612,0.005384549498558044,1.0932631492614746,0.1344873607158661,2.8148770332336426,0.2163296639919281,37,67,0.2163296639919281,4.131251811981201,4,65,2.0,-1.0,68.0,transient
107,0.49844858050346375,0.011226171627640724,0.004738371819257736,0.10514629632234573,0.007266120985150337,0.1075931191444397,0.010499238967895508,0.2406316101551056,0.020923137664794922,5,67,0.020923137664794922,0.4824672043323517,0.0002896161749958992,7.189996540546417e-05,0.04933799430727959,0.004145294427871704,0.23460885882377625,0.026477601379156113,0.5046697854995728,0.039774090051651,31,67,0.039774090051651,0.8199875354766846,35,67,1.0,-1.0,68.0,memory
108,1.1708464622497559,0.034267935901880264,0.008640706539154053,0.8288758397102356,0.09091025590896606,1.636211633682251,0.10102933645248413,0.5918910503387451,0.05569136142730713,15,36,0.10102933645248413,3.2509310245513916,0.0007275715470314026,0.0004215240478515625,0.18646715581417084,0.018344121053814888,0.3778276741504669,0.048327792435884476,2.553433418273926,0.25819361209869385,49,67,0.25819361209869385,3.194120168685913,6,46,0.0,-1.0,68.0,integrate
109,0.8578662872314453,0.011226171627640724,0.004738371819257736,0.736255407333374,0.04793435335159302,1.2145612239837646,0.07281005382537842,1.0290192365646362,0.0733138918876648,9,53,0.0733138918876648,3.118607521057129,0.0002896161749958992,7.189996540546417e-05,0.05544554442167282,0.003960244357585907,0.051764875650405884,0.0045407675206661224,0.46733149886131287,0.07638455927371979,54,67,0.07638455927371979,0.583432674407959,13,54,1.0,1.0,68.0,memory
110,1.04005765914917,0.011226171627640724,0.004738371819257736,0.7824426889419556,0.05807289481163025,1.4704127311706543,0.08389586210250854,1.0144810676574707,0.08090400695800781,9,47,0.08389586210250854,3.425173759460449,0.0002896161749958992,7.189996540546417e-05,0.060885366052389145,0.006081767380237579,0.11848080158233643,0.014062982052564621,0.9433765411376953,0.1295555680990219,51,67,0.1295555680990219,1.1448233127593994,15,52,1.0,1.0,68.0,memory
111,0.815589964389801,0.011226171627640724,0.004738371819257736,0.12190110981464386,0.017552226781845093,0.5051793456077576,0.03223729133605957,0.4524995684623718,0.032186925411224365,6,51,0.03223729133605957,1.1460716724395752,0.0002896161749958992,7.189996540546417e-05,0.08026203513145447,0.006627105176448822,0.38033241033554077,0.03726815804839134,0.2630324065685272,0.03565150871872902,19,51,0.03726815804839134,0.7673629522323608,25,67,1.0,-1.0,68.0,memory
112,0.7357465028762817,0.005149673670530319,0.0022043734788894653,0.41771531105041504,0.05812479555606842,1.3798446655273438,0.08029282093048096,0.38868647813796997,0.051366448402404785,18,41,0.08029282093048096,2.307961940765381,0.0022554099559783936,0.0009792149066925049,0.07729071378707886,0.014252357184886932,0.5675095915794373,0.040369391441345215,1.7644720077514648,0.22967809438705444,35,67,0.22967809438705444,2.4337124824523926,5,49,2.0,-1.0,68.0,transient
113,0.5257487297058105,0.005149673670530319,0.0022043734788894653,0.1831078678369522,0.01588548719882965,0.2620280683040619,0.025227725505828857,0.2957635521888733,0.025690317153930664,8,53,0.025690317153930664,0.7754395604133606,0.0022554099559783936,0.0009792149066925049,0.04660744220018387,0.0038891732692718506,0.1006459891796112,0.01337103545665741,0.843928337097168,0.12960460782051086,51,67,0.12960460782051086,1.0125765800476074,3,64,2.0,1.0,68.0,transient
114,0.5868114233016968,0.011226171627640724,0.004738371819257736,0.04939161241054535,0.006361864507198334,0.23333048820495605,0.01766526699066162,0.3251464366912842,0.02433609962463379,5,67,0.02433609962463379,0.6492397785186768,0.0002896161749958992,7.189996540546417e-05,0.06800559163093567,0.004657827317714691,0.2593674957752228,0.02802126482129097,0.34651175141334534,0.027543921023607254,16,51,0.02802126482129097,0.7067936062812805,27,67,1.0,-1.0,68.0,memory
115,0.3662882149219513,0.005149673670530319,0.0022043734788894653,0.3863890767097473,0.023655205965042114,0.26547932624816895,0.0337834507226944,0.6432071924209595,0.04507702589035034,10,62,0.04507702589035034,1.353837490081787,0.0022554099559783936,0.0009792149066925049,0.0874379575252533,0.005831435322761536,1.0523717403411865,0.1457018256187439,3.558544635772705,0.314029335975647,40,67,0.314029335975647,4.853787899017334,3,67,2.0,-1.0,68.0,transient
116,0.3934243321418762,0.011226171627640724,0.004738371819257736,0.10432508587837219,0.006254468113183975,0.02470550686120987,0.003976613283157349,0.14448657631874084,0.015585541725158691,4,67,0.015585541725158691,0.29590511322021484,0.0002896161749958992,7.189996540546417e-05,0.04991574212908745,0.003658294677734375,0.19000878930091858,0.021498221904039383,0.4225383996963501,0.03601588308811188,31,67,0.03601588308811188,0.6881554126739502,36,67,1.0,-1.0,68.0,memory
117,0.13276225328445435,0.005149673670530319,0.0022043734788894653,0.5240346193313599,0.0403876006603241,0.5901751518249512,0.042005836963653564,0.3090694844722748,0.03741639852523804,13,35,0.042005836963653564,1.476091742515564,0.0022554099559783936,0.0009792149066925049,0.09740614891052246,0.011316075921058655,0.2680507004261017,0.047716036438941956,2.1162259578704834,0.2188923954963684,48,67,0.2188923954963684,2.549220561981201,3,67,2.0,1.0,68.0,transient
118,0.34767332673072815,0.005149673670530319,0.0022043734788894653,0.2518792152404785,0.01720106415450573,0.15436550974845886,0.013787530362606049,0.3554195165634155,0.028164833784103394,13,64,0.028164833784103394,0.7952203750610352,0.0022554099559783936,0.0009792149066925049,0.05256184935569763,0.006022229790687561,0.1319832056760788,0.008750654757022858,0.13589759171009064,0.014368414878845215,9,60,0.014368414878845215,0.33116424083709717,3,67,2.0,1.0,68.0,transient
119,0.4986412823200226,0.011226171627640724,0.004738371819257736,0.10317637771368027,0.007061280310153961,0.11367733031511307,0.010555416345596313,0.23890437185764313,0.020750761032104492,5,67,0.020750761032104492,0.4851459264755249,0.0002896161749958992,7.189996540546417e-05,0.05119280517101288,0.004575639963150024,0.23872826993465424,0.02643624320626259,0.4872038960456848,0.037512823939323425,28,67,0.037512823939323425,0.8088100552558899,34,67,1.0,-1.0,68.0,memory
120,0.7440894246101379,0.011226171627640724,0.004738371819257736,0.08851711452007294,0.009125448763370514,0.35976922512054443,0.026988446712493896,0.432684987783432,0.029279708862304688,6,61,0.029279708862304688,0.9343787431716919,0.0002896161749958992,7.189996540546417e-05,0.059041477739810944,0.005189169198274612,0.3424382209777832,0.03793474659323692,0.5444499254226685,0.03946685045957565,27,56,0.03946685045957565,0.9898298978805542,32,67,1.0,-1.0,68.0,memory
121,0.9893285632133484,0.034267935901880264,0.008640706539154053,0.6900673508644104,0.07337099313735962,1.4330909252166748,0.0850406289100647,0.5328157544136047,0.05172848701477051,7,37,0.0850406289100647,2.828237533569336,0.0007275715470314026,0.0004215240478515625,0.15926095843315125,0.013842517510056496,0.28298434615135193,0.04313572123646736,2.344043254852295,0.24460838735103607,49,67,0.24460838735103607,2.851473808288574,5,47,0.0,-1.0,68.0,integrate
122,0.9196546077728271,0.034267935901880264,0.008640706539154053,0.6855276226997375,0.07001900672912598,1.3536615371704102,0.08023524284362793,0.5017985701560974,0.04893672466278076,7,37,0.08023524284362793,2.706770181655884,0.0007275715470314026,0.0004215240478515625,0.15983173251152039,0.012971101328730583,0.27549973130226135,0.044913310557603836,2.337218999862671,0.24357129633426666,48,67,0.24357129633426666,2.8382906913757324,4,47,0.0,-1.0,68.0,integrate
