trial_id,final_abs_q,fixation_d_auc,fixation_d_peak,fixation_d_mean,stimulus_d_auc,stimulus_d_peak,stimulus_d_mean,delay_d_auc,delay_d_peak,delay_d_mean,response_d_auc,response_d_peak,response_d_mean,d_onset,d_peak_time,d_auc_total,fixation_m_auc,fixation_m_peak,fixation_m_mean,stimulus_m_auc,stimulus_m_peak,stimulus_m_mean,delay_m_auc,delay_m_peak,delay_m_mean,response_m_auc,response_m_peak,response_m_mean,m_onset,m_peak_time,m_auc_total,q_onset,q_peak_time,coherence,label,seq_len,difficulty
0,0.9846006035804749,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.34028637409210205,0.052791863679885864,0.018360910937190056,0.6215983629226685,0.05501431226730347,0.032986853271722794,0.3267165422439575,0.024362027645111084,0.02331480197608471,19,31,1.3692667484283447,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.2334282547235489,0.03414976969361305,0.01250978372991085,6.358119487762451,0.7609571218490601,0.3376466929912567,13.628585815429688,1.0860404968261719,0.9713993072509766,37,64,21.031736373901367,24,43,-0.6000000238418579,-1.0,65.0,0.6000000238418579
1,0.987572431564331,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.08291538059711456,0.013499602675437927,0.0045100548304617405,0.5205195546150208,0.03343641757965088,0.026965945959091187,0.20652753114700317,0.0200883150100708,0.014991776086390018,23,41,0.8508621454238892,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.056463852524757385,0.011099718511104584,0.0031075042206794024,0.6245754957199097,0.14554455876350403,0.03519170731306076,6.28136682510376,0.6961823105812073,0.4479571580886841,48,64,7.137889862060547,29,64,0.20000000298023224,1.0,65.0,0.20000000298023224
2,0.9843692779541016,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.34991949796676636,0.05316224694252014,0.01885182410478592,0.6167213916778564,0.054937779903411865,0.03274918347597122,0.3266178071498871,0.024305999279022217,0.02330828085541725,19,31,1.374261736869812,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.2387416511774063,0.03423090651631355,0.012763598933815956,6.489277362823486,0.7668701410293579,0.34432080388069153,13.673409461975098,1.0877254009246826,0.974625289440155,37,64,21.21784210205078,24,43,-0.6000000238418579,-1.0,65.0,0.6000000238418579
3,0.9832447171211243,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.43557608127593994,0.058285415172576904,0.023262735456228256,0.5865575075149536,0.057369768619537354,0.031311120837926865,0.3207123875617981,0.023466110229492188,0.022895200178027153,18,29,1.4279426336288452,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.2755524516105652,0.03566860035061836,0.014399196021258831,7.831830978393555,0.8179363012313843,0.41229453682899475,14.051036834716797,1.1014093160629272,1.0018190145492554,35,64,23.011096954345703,23,41,-0.800000011920929,-1.0,65.0,0.800000011920929
4,0.9838639497756958,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.3416370153427124,0.0513761043548584,0.018393047153949738,0.6119964122772217,0.05365711450576782,0.0324685201048851,0.32809531688690186,0.024569213390350342,0.023410670459270477,18,31,1.360877275466919,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.23716022074222565,0.033574823290109634,0.012675195932388306,6.295048236846924,0.7579201459884644,0.33439376950263977,13.612954139709473,1.0859092473983765,0.9702622294425964,37,64,20.952999114990234,24,43,-0.6000000238418579,-1.0,65.0,0.6000000238418579
5,0.9807882905006409,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.40915703773498535,0.04535174369812012,0.02160394750535488,0.45911476016044617,0.04295790195465088,0.024589862674474716,0.3434039354324341,0.02489227056503296,0.0244882944971323,16,28,1.2835575342178345,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.27280306816101074,0.03208664804697037,0.014077000319957733,6.663476467132568,0.6733782291412354,0.35007286071777344,10.627603530883789,0.8315884470939636,0.7590706944465637,35,64,18.253902435302734,21,49,0.800000011920929,1.0,65.0,0.800000011920929
6,0.9825490117073059,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.3646278977394104,0.053603023290634155,0.01959826424717903,0.6026548147201538,0.0547405481338501,0.03204084187746048,0.3280802369117737,0.02444058656692505,0.023410776630043983,18,30,1.37649405002594,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.24760673940181732,0.03413477912545204,0.013178544119000435,6.675912857055664,0.7751716375350952,0.3537983000278473,13.748015403747559,1.0912001132965088,0.979975163936615,37,64,21.494203567504883,24,42,-0.6000000238418579,-1.0,65.0,0.6000000238418579
7,0.9851076602935791,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.17347672581672668,0.024082481861114502,0.009302694350481033,0.5104478597640991,0.03441745042800903,0.026511043310165405,0.23465007543563843,0.022343933582305908,0.016813810914754868,19,36,0.9620804786682129,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.13242469727993011,0.02129208669066429,0.00716035533696413,1.8683489561080933,0.36434364318847656,0.10310503095388412,8.831464767456055,0.8069450259208679,0.6291313171386719,43,64,11.239444732666016,25,49,0.20000000298023224,1.0,65.0,0.20000000298023224
8,0.984647810459137,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.4469519555568695,0.05884659290313721,0.023845558986067772,0.5863485336303711,0.05764734745025635,0.031306929886341095,0.31764650344848633,0.023177802562713623,0.02267906256020069,18,29,1.4364173412322998,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.2799748480319977,0.03538080304861069,0.014565296471118927,8.025578498840332,0.8231438398361206,0.42201900482177734,14.078834533691406,1.1018329858779907,1.0038398504257202,35,64,23.23900604248047,23,41,-0.800000011920929,-1.0,65.0,0.800000011920929
9,0.9913709163665771,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.14794577658176422,0.02086251974105835,0.007945647463202477,0.5161669254302979,0.033242106437683105,0.026759624481201172,0.21186977624893188,0.020150721073150635,0.015262135304510593,19,38,0.9177326560020447,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.11192680895328522,0.0186295323073864,0.006068897433578968,1.3447840213775635,0.2868879437446594,0.07492627948522568,8.044116973876953,0.7775508165359497,0.5730718970298767,45,64,9.82784652709961,26,49,0.20000000298023224,1.0,65.0,0.20000000298023224
10,0.9782654643058777,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.3648495078086853,0.04262065887451172,0.019334789365530014,0.4589405953884125,0.04224354028701782,0.024528389796614647,0.34408605098724365,0.02538686990737915,0.024514425545930862,16,29,1.2370659112930298,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.257152259349823,0.030346911400556564,0.013467192649841309,5.896740436553955,0.6568150520324707,0.31164324283599854,10.65146541595459,0.8397043347358704,0.760517418384552,36,64,17.490755081176758,21,49,0.6000000238418579,1.0,65.0,0.6000000238418579
11,0.9794464111328125,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.3910425901412964,0.04482144117355347,0.020696837455034256,0.4578818380832672,0.04339933395385742,0.02452593483030796,0.347047358751297,0.025375664234161377,0.024735653772950172,16,28,1.2675936222076416,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.2657739520072937,0.03170967102050781,0.01382598839700222,6.374020576477051,0.6716116666793823,0.3357202410697937,10.712654113769531,0.8396952748298645,0.7650159001350403,35,64,18.046955108642578,21,49,0.6000000238418579,1.0,65.0,0.6000000238418579
12,0.9847908616065979,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.41537338495254517,0.05720174312591553,0.022225508466362953,0.5962445139884949,0.05708831548690796,0.031787894666194916,0.3208961486816406,0.023508548736572266,0.022908126935362816,18,29,1.4169061183929443,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.27001404762268066,0.03508080914616585,0.014181867241859436,7.544553279876709,0.8074047565460205,0.39778509736061096,13.964446067810059,1.0977994203567505,0.9955995678901672,36,64,22.625072479248047,23,41,-0.800000011920929,-1.0,65.0,0.800000011920929
13,0.9783496260643005,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.1927056461572647,0.027804285287857056,0.010357184335589409,0.5089051723480225,0.03650343418121338,0.02652454748749733,0.2660345137119293,0.02411508560180664,0.018980463966727257,19,35,1.01505446434021,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.1445673257112503,0.023739736527204514,0.00782867893576622,2.4856626987457275,0.4407884180545807,0.13594147562980652,9.469911575317383,0.8254140615463257,0.6747884154319763,42,64,12.585162162780762,24,49,0.20000000298023224,1.0,65.0,0.20000000298023224
14,0.9847339987754822,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.1899467259645462,0.03506946563720703,0.010400868020951748,0.6541253328323364,0.048190534114837646,0.03414053097367287,0.3110133111476898,0.025893688201904297,0.022208750247955322,21,34,1.215782880783081,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.13629639148712158,0.027035240083932877,0.007497518323361874,3.465092420578003,0.5743005275726318,0.18835705518722534,12.191545486450195,1.034316062927246,0.8680599927902222,41,64,16.421470642089844,27,52,-0.4000000059604645,-1.0,65.0,0.4000000059604645
15,0.9880841970443726,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.24994368851184845,0.04511219263076782,0.01365178544074297,0.6698883771896362,0.053883910179138184,0.035249095410108566,0.32516953349113464,0.024805963039398193,0.02320346049964428,20,33,1.3184369802474976,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.17501108348369598,0.03246815875172615,0.009569076821208,4.966382026672363,0.688429594039917,0.2663734555244446,13.066821098327637,1.0643669366836548,0.9309867024421692,39,64,18.952106475830078,26,45,-0.6000000238418579,-1.0,65.0,0.6000000238418579
16,0.9811468720436096,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.4309718906879425,0.04558694362640381,0.022681914269924164,0.4489974081516266,0.04181176424026489,0.024062346667051315,0.34563979506492615,0.02501964569091797,0.024649718776345253,16,28,1.2969309091567993,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.2786615192890167,0.03230363875627518,0.01422186754643917,6.987326145172119,0.683327317237854,0.36660611629486084,10.699539184570312,0.8342581391334534,0.7642558813095093,34,64,18.663908004760742,20,49,0.800000011920929,1.0,65.0,0.800000011920929
17,0.9779262542724609,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.35143139958381653,0.04287123680114746,0.01867014728486538,0.4669061303138733,0.042822420597076416,0.02493518590927124,0.34292179346084595,0.0253753662109375,0.024429423734545708,16,29,1.2306358814239502,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.2488638311624527,0.030517179518938065,0.013105189427733421,5.7141642570495605,0.6502342224121094,0.30243533849716187,10.61526870727539,0.8389565348625183,0.7578864693641663,36,64,17.26026725769043,21,49,0.6000000238418579,1.0,65.0,0.6000000238418579
18,0.9742617011070251,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.21481823921203613,0.03297233581542969,0.011592015624046326,0.5198931694030762,0.040283203125,0.027279984205961227,0.30880582332611084,0.025123119354248047,0.021977746859192848,19,33,1.0993151664733887,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.1563352793455124,0.02678491920232773,0.008493205532431602,3.3930163383483887,0.5272902250289917,0.18354324996471405,9.970333099365234,0.8296287655830383,0.710954487323761,40,64,14.090869903564453,24,47,0.4000000059604645,1.0,65.0,0.4000000059604645
19,0.9831517934799194,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.36338838934898376,0.053858548402786255,0.019542675465345383,0.6069353222846985,0.055082619190216064,0.03226446732878685,0.3273245096206665,0.024344801902770996,0.023358019068837166,18,30,1.3791112899780273,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.24603046476840973,0.03425661101937294,0.013107170350849628,6.673812389373779,0.774975061416626,0.35369986295700073,13.741722106933594,1.0906840562820435,0.9795303344726562,37,64,21.484392166137695,24,42,-0.6000000238418579,-1.0,65.0,0.6000000238418579
20,0.9818611741065979,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.4357128143310547,0.04608279466629028,0.022926418110728264,0.4526418447494507,0.04195380210876465,0.02425040304660797,0.342727392911911,0.02474689483642578,0.024447191506624222,16,27,1.302680492401123,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.279352068901062,0.03241952508687973,0.014223508536815643,7.064713478088379,0.6813514232635498,0.37048283219337463,10.640131950378418,0.8298155069351196,0.7600597739219666,34,64,18.680755615234375,20,49,0.800000011920929,1.0,65.0,0.800000011920929
21,0.983534574508667,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.35497573018074036,0.05316522717475891,0.019104713574051857,0.6112147569656372,0.05475717782974243,0.032469116151332855,0.32738542556762695,0.024387598037719727,0.023362016305327415,18,30,1.3744834661483765,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.24118240177631378,0.03428848460316658,0.01287845242768526,6.533936023712158,0.7689526081085205,0.34658893942832947,13.69441032409668,1.0888080596923828,0.9761277437210083,37,64,21.287500381469727,24,42,-0.6000000238418579,-1.0,65.0,0.6000000238418579
22,0.9844583868980408,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.44341498613357544,0.05899888277053833,0.023672517389059067,0.5883463621139526,0.05788552761077881,0.031412817537784576,0.3180806636810303,0.023221254348754883,0.022709671407938004,18,29,1.4355117082595825,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.2779301702976227,0.035717133432626724,0.014490273781120777,7.967321395874023,0.8214699029922485,0.41910427808761597,14.067419052124023,1.101462960243225,1.0030159950256348,35,64,23.167037963867188,23,41,-0.800000011920929,-1.0,65.0,0.800000011920929
23,0.9843776226043701,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.43713104724884033,0.058281540870666504,0.023340385407209396,0.5884692668914795,0.057427167892456055,0.031407926231622696,0.31907564401626587,0.023312032222747803,0.022779924795031548,18,29,1.4297796487808228,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.27685630321502686,0.03541867807507515,0.014449799433350563,7.875283718109131,0.8185527324676514,0.41446107625961304,14.047283172607422,1.10081946849823,1.0015636682510376,35,64,23.051902770996094,23,41,-0.800000011920929,-1.0,65.0,0.800000011920929
24,0.9898926019668579,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.0581466481089592,0.012243669480085373,0.0032402195502072573,0.6013280153274536,0.0400996208190918,0.03114517591893673,0.24462571740150452,0.026013612747192383,0.017796047031879425,26,42,0.950110912322998,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.03792693093419075,0.009016238152980804,0.002128570806235075,0.5877561569213867,0.1345384567975998,0.033026743680238724,7.099416732788086,0.8075671195983887,0.5060477256774902,49,64,7.8906779289245605,34,57,-0.20000000298023224,-1.0,65.0,0.20000000298023224
25,0.9928513169288635,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.06841806322336197,0.013138309121131897,0.003776156110689044,0.574084997177124,0.03743612766265869,0.029786113649606705,0.23678627610206604,0.025788545608520508,0.017210083082318306,25,43,0.9256963729858398,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.048465605825185776,0.010595172643661499,0.0026949779130518436,0.558321475982666,0.12245996296405792,0.03128988295793533,6.661006450653076,0.7755258083343506,0.4752279818058014,49,64,7.420993328094482,33,57,-0.20000000298023224,-1.0,65.0,0.20000000298023224
26,0.9751092195510864,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.2800080180168152,0.03761821985244751,0.014967652037739754,0.478544682264328,0.04009580612182617,0.02533215843141079,0.3252703547477722,0.025712192058563232,0.023144308477640152,17,31,1.1450753211975098,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.2061711847782135,0.02876662090420723,0.011034542694687843,4.358709812164307,0.5913784503936768,0.23340368270874023,10.418665885925293,0.8443483710289001,0.7432906031608582,38,64,15.616588592529297,22,46,0.4000000059604645,1.0,65.0,0.4000000059604645
27,0.9804946184158325,0.0042913006618618965,0.0009583644568920135,0.00047704827738925815,0.1617507040500641,0.02428913116455078,0.008721559308469296,0.524963915348053,0.03600621223449707,0.027253124862909317,0.24736279249191284,0.023032426834106445,0.01769605465233326,19,36,0.9781888127326965,0.0005349256098270416,0.000208243727684021,6.390475027728826e-05,0.12043186277151108,0.020871195942163467,0.006550191901624203,1.9438323974609375,0.37846750020980835,0.10723061859607697,8.953312873840332,0.8084834218025208,0.6377840042114258,43,64,11.438774108886719,25,49,0.20000000298023224,1.0,65.0,0.20000000298023224
