step,loss,accuracy,task_loss,activity_reg,weight_reg,communication_reg
1,0.9414908289909363,0.890625,0.9414891004562378,1.0843672271221294e-06,1.6992093776480033e-07,4.7205446662701434e-07
2,0.6761941313743591,1.0,0.6761924028396606,1.0930235703199287e-06,1.6992453311104327e-07,4.7212756726366933e-07
3,0.516027569770813,1.0,0.5160259008407593,1.0179277296629152e-06,1.6998731666717504e-07,4.722569144632871e-07
4,0.32379138469696045,1.0,0.32378947734832764,1.2543509910756256e-06,1.700940259752315e-07,4.724531379451946e-07
5,0.2192883938550949,1.0,0.21928630769252777,1.4381308801603154e-06,1.7022455267579062e-07,4.727082512090419e-07
6,0.16968883574008942,1.0,0.16968654096126556,1.6482915725646308e-06,1.703791525642373e-07,4.7301216454798123e-07
7,0.21800817549228668,1.0,0.21800497174263,2.5653566808614414e-06,1.7052714440524142e-07,4.733301466330886e-07
8,0.2551553249359131,1.0,0.25515228509902954,2.3941959170770133e-06,1.705329282231105e-07,4.734797300898208e-07
9,0.2774723768234253,1.0,0.27746936678886414,2.350895329072955e-06,1.7046275502252684e-07,4.735359766527836e-07
10,0.2636789083480835,1.0,0.2636759877204895,2.257273081340827e-06,1.7033535471000505e-07,4.735242100650794e-07
