trial_id,final_abs_q,fixation_d_auc,fixation_d_peak,fixation_d_mean,stimulus_d_auc,stimulus_d_peak,stimulus_d_mean,response_d_auc,response_d_peak,response_d_mean,d_onset,d_peak_time,d_auc_total,fixation_m_auc,fixation_m_peak,fixation_m_mean,stimulus_m_auc,stimulus_m_peak,stimulus_m_mean,response_m_auc,response_m_peak,response_m_mean,m_onset,m_peak_time,m_auc_total,q_onset,q_peak_time,coherence,label,seq_len,difficulty
0,1.0023705959320068,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.9988951086997986,0.09591948986053467,0.04554831609129906,0.03445637226104736,0.004185199737548828,0.00238678976893425,13,22,1.0396164655685425,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,2.695559024810791,0.7887113094329834,0.1404539793729782,20.04513931274414,1.4695916175842285,1.3270316123962402,27,45,23.590913772583008,17,29,-0.6000000238418579,-1.0,48.0,0.6000000238418579
1,1.002374529838562,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,1.031410813331604,0.10392653942108154,0.046968456357717514,0.04042321443557739,0.0054187774658203125,0.0027657747268676758,12,21,1.0763065814971924,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,4.218648910522461,0.995476484298706,0.2143845558166504,20.526596069335938,1.4379658699035645,1.3605916500091553,25,42,25.790979385375977,16,27,-0.800000011920929,-1.0,48.0,0.800000011920929
2,1.0033700466156006,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.813088059425354,0.07669007778167725,0.038080912083387375,0.0994965136051178,0.03721970319747925,0.007425006479024887,16,27,0.9573440551757812,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,0.39473292231559753,0.15788346529006958,0.021533973515033722,14.52186107635498,1.4266672134399414,0.9597834944725037,32,47,15.117400169372559,21,35,-0.20000000298023224,-1.0,48.0,0.20000000298023224
3,1.000106692314148,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.9853060841560364,0.09225064516067505,0.04492461308836937,0.030890822410583496,0.003679037094116211,0.0021288134157657623,13,22,1.0220205783843994,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,2.619635581970215,0.7719165682792664,0.13662122189998627,19.98331642150879,1.480757236480713,1.3230931758880615,27,46,23.435651779174805,17,29,-0.6000000238418579,-1.0,48.0,0.6000000238418579
4,1.0019947290420532,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.9034252166748047,0.08461785316467285,0.041295211762189865,0.23942387104034424,0.02341628074645996,0.015929516404867172,14,23,1.1531163454055786,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,1.7734885215759277,0.5732206106185913,0.0936441645026207,15.795984268188477,1.1548593044281006,1.0434556007385254,28,42,18.198945999145508,17,30,0.6000000238418579,1.0,48.0,0.6000000238418579
5,1.001410722732544,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.9560936689376831,0.08823579549789429,0.04376469925045967,0.034153759479522705,0.006848454475402832,0.002432525157928467,14,23,1.0018589496612549,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,1.6319266557693481,0.5705674290657043,0.0871492326259613,18.886703491210938,1.4926002025604248,1.248882532119751,29,47,21.153553009033203,18,31,-0.4000000059604645,-1.0,48.0,0.4000000059604645
6,1.0022788047790527,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.9863941669464111,0.09476155042648315,0.04504324868321419,0.033684611320495605,0.004542350769042969,0.0023616626858711243,14,23,1.0283650159835815,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,2.1965856552124023,0.6990934610366821,0.11573659628629684,19.6557674407959,1.4794085025787354,1.300523042678833,28,46,22.615476608276367,18,29,-0.6000000238418579,-1.0,48.0,0.6000000238418579
7,1.0036656856536865,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.8362987637519836,0.07599616050720215,0.03900941088795662,0.08292001485824585,0.031564950942993164,0.006210315972566605,15,26,0.9583671689033508,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,0.4819178283214569,0.1975691020488739,0.02639886923134327,15.106019020080566,1.4373605251312256,0.9981183409690857,32,47,15.832438468933105,20,34,-0.20000000298023224,-1.0,48.0,0.20000000298023224
8,1.0024569034576416,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.9421581625938416,0.09200191497802734,0.043000832200050354,0.26032453775405884,0.02394092082977295,0.017252158373594284,13,21,1.2115401029586792,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,2.874368190765381,0.7590700387954712,0.14790798723697662,16.01533317565918,1.1295948028564453,1.059682846069336,26,40,19.696819305419922,17,28,0.800000011920929,1.0,48.0,0.800000011920929
9,1.0015285015106201,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.9080126285552979,0.0848855972290039,0.041460804641246796,0.24574828147888184,0.023508310317993164,0.016308270394802094,13,22,1.162773609161377,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,2.169529914855957,0.6425333023071289,0.11322133243083954,16.060800552368164,1.1560412645339966,1.0617140531539917,27,42,18.926855087280273,17,29,0.6000000238418579,1.0,48.0,0.6000000238418579
10,1.0022565126419067,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.8073759078979492,0.0726238489151001,0.03736891970038414,0.21129083633422852,0.022214233875274658,0.014539793133735657,15,26,1.0451035499572754,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,0.5856916904449463,0.23032373189926147,0.031860288232564926,13.694289207458496,1.192627191543579,0.9033137559890747,31,47,14.558083534240723,19,33,0.20000000298023224,1.0,48.0,0.20000000298023224
11,1.0024176836013794,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.8685902953147888,0.07980811595916748,0.03986586257815361,0.22334885597229004,0.022980570793151855,0.015019360929727554,14,24,1.1073262691497803,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,1.1101635694503784,0.4113231897354126,0.059813544154167175,15.123147010803223,1.171854853630066,0.9978270530700684,29,44,16.701339721679688,18,31,0.4000000059604645,1.0,48.0,0.4000000059604645
12,0.9940885901451111,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.6685084104537964,0.07293415069580078,0.031898826360702515,0.20532071590423584,0.05984532833099365,0.014779161661863327,17,29,0.9384751319885254,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,0.2153673768043518,0.02911245822906494,0.010454379953444004,11.243188858032227,1.3333783149719238,0.746591329574585,34,47,11.509218215942383,22,37,-0.20000000298023224,-1.0,48.0,0.20000000298023224
13,1.003513216972351,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.9438311457633972,0.09183984994888306,0.0430888794362545,0.26219379901885986,0.023919224739074707,0.01738714426755905,13,21,1.2156476974487305,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,3.0409061908721924,0.7786388397216797,0.15592266619205475,15.980902671813965,1.126049518585205,1.0575143098831177,26,39,19.847753524780273,16,28,0.800000011920929,1.0,48.0,0.800000011920929
14,1.0047317743301392,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.8406830430030823,0.07089948654174805,0.03871340677142143,0.21684446930885315,0.022502601146697998,0.014720100909471512,13,24,1.077422857284546,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,0.8959485292434692,0.3367213308811188,0.048381004482507706,14.651071548461914,1.1817677021026611,0.9663941860198975,30,46,15.937946319580078,18,32,0.4000000059604645,1.0,48.0,0.4000000059604645
15,0.9461723566055298,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.42375651001930237,0.06313759088516235,0.020704252645373344,0.45402684807777405,0.06433373689651489,0.030839145183563232,21,32,0.9431449174880981,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,0.22139999270439148,0.032150331884622574,0.01077369973063469,6.257401466369629,1.0015419721603394,0.4231598377227783,37,47,6.507258415222168,24,41,0.20000000298023224,1.0,48.0,0.20000000298023224
16,1.0031991004943848,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.8560494780540466,0.07450592517852783,0.03933000937104225,0.21886146068572998,0.022785305976867676,0.014759127050638199,14,24,1.0914711952209473,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,1.0439362525939941,0.3856141269207001,0.05621892213821411,14.986180305480957,1.180046558380127,0.9887740612030029,29,45,16.47121238708496,18,31,0.4000000059604645,1.0,48.0,0.4000000059604645
17,0.9986750483512878,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.6877157688140869,0.07452446222305298,0.032828934490680695,0.19467860460281372,0.060030341148376465,0.01411547139286995,17,29,0.9483879804611206,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,0.22897319495677948,0.038110796362161636,0.0112773347645998,11.792182922363281,1.358489751815796,0.7821336388587952,34,47,12.08344554901123,22,37,-0.20000000298023224,-1.0,48.0,0.20000000298023224
18,0.9998058676719666,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.710913360118866,0.07194501161575317,0.03375926986336708,0.1707775592803955,0.05412101745605469,0.01243114098906517,16,29,0.9419997334480286,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,0.2521553337574005,0.05694371089339256,0.012759088538587093,12.161462783813477,1.361663818359375,0.8060907125473022,34,47,12.497770309448242,22,37,-0.20000000298023224,-1.0,48.0,0.20000000298023224
19,1.0009973049163818,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.9509670734405518,0.08816921710968018,0.04359588772058487,0.03486853837966919,0.00824594497680664,0.00251031294465065,14,24,0.999558687210083,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,1.4051852226257324,0.5192636847496033,0.0756768062710762,18.53429412841797,1.4910156726837158,1.2251930236816406,29,47,20.52292251586914,19,32,-0.4000000059604645,-1.0,48.0,0.4000000059604645
20,0.9880359172821045,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.5807735919952393,0.06566977500915527,0.027855752035975456,0.3261852264404297,0.058669328689575195,0.02278755232691765,18,30,0.9698039889335632,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,0.25188201665878296,0.0318988673388958,0.011506020091474056,9.02750015258789,1.1195223331451416,0.6000610589981079,35,47,9.294798851013184,22,38,0.20000000298023224,1.0,48.0,0.20000000298023224
21,1.0033481121063232,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.9396953582763672,0.09034085273742676,0.04289734736084938,0.25877153873443604,0.023859620094299316,0.01715882122516632,13,21,1.207810640335083,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,2.815314531326294,0.7500516772270203,0.1450187861919403,15.986857414245605,1.1290340423583984,1.0576374530792236,26,40,19.601137161254883,16,29,0.800000011920929,1.0,48.0,0.800000011920929
22,1.0020873546600342,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.8705052733421326,0.08015573024749756,0.03989513963460922,0.2239845097064972,0.023018062114715576,0.015010539442300797,13,23,1.107810139656067,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,1.2572972774505615,0.44684600830078125,0.06730877608060837,15.34532356262207,1.1761456727981567,1.0128830671310425,29,44,17.10591697692871,18,31,0.4000000059604645,1.0,48.0,0.4000000059604645
23,1.0032318830490112,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.7505650520324707,0.07103049755096436,0.035162776708602905,0.23317164182662964,0.03527337312698364,0.016343507915735245,16,27,1.0258469581604004,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,0.3546570837497711,0.11890119314193726,0.018826384097337723,12.338753700256348,1.1806377172470093,0.8141483068466187,32,47,12.850687026977539,20,35,0.20000000298023224,1.0,48.0,0.20000000298023224
24,1.0035672187805176,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,1.0340051651000977,0.10462307929992676,0.04710748419165611,0.04048269987106323,0.005366683006286621,0.00277835875749588,13,21,1.0795927047729492,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,3.839165210723877,0.9573982357978821,0.19626988470554352,20.409326553344727,1.437618374824524,1.3523062467575073,26,42,25.25867462158203,17,28,-0.800000011920929,-1.0,48.0,0.800000011920929
25,1.0030403137207031,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,1.0237008333206177,0.10071206092834473,0.04664028808474541,0.03809309005737305,0.004968762397766113,0.002605639398097992,13,21,1.0667498111724854,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,3.501112699508667,0.9147667288780212,0.17993493378162384,20.378206253051758,1.4480726718902588,1.3500170707702637,26,43,24.849084854125977,17,28,-0.800000011920929,-1.0,48.0,0.800000011920929
26,1.0027170181274414,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.8994124531745911,0.08354145288467407,0.041135091334581375,0.23766538500785828,0.02332240343093872,0.015829138457775116,13,23,1.148034691810608,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,1.7093684673309326,0.5588110685348511,0.09040213376283646,15.746804237365723,1.1554453372955322,1.0400450229644775,28,42,18.071453094482422,17,31,0.6000000238418579,1.0,48.0,0.6000000238418579
27,1.001163363456726,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.9201548099517822,0.08808189630508423,0.04199276864528656,0.2520904839038849,0.023712217807769775,0.016702372580766678,13,22,1.1806803941726685,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,2.484992504119873,0.6986956596374512,0.1288369596004486,16.156160354614258,1.1500475406646729,1.068589687347412,27,41,19.39096450805664,17,29,0.6000000238418579,1.0,48.0,0.6000000238418579
28,1.0047980546951294,0.0013071950525045395,0.0003008861094713211,0.00014576381363440305,0.8219460248947144,0.0773625373840332,0.03850385174155235,0.0964953601360321,0.036578595638275146,0.00721915066242218,16,27,0.9633269309997559,0.0003894167020916939,0.0001228097826242447,4.5082160795573145e-05,0.4050527513027191,0.16505083441734314,0.022165948525071144,14.735220909118652,1.4343862533569336,0.9736754298210144,32,47,15.349716186523438,21,35,-0.20000000298023224,-1.0,48.0,0.20000000298023224
