experiment,task,model,seed,D_J_mean,M_J_mean,E_J_mean,mechanism_class_mode,mechanism_class_counts,max_abs_delta_q_mean,max_abs_direct_mean,max_abs_modulation_mean,auc_delta_q_mean,auc_direct_mean,auc_modulation_mean,n_trials_total,trial_D_max_median,trial_D_max_p90,trial_M_max_median,trial_M_max_p90,trial_M_mean_median,trial_M_mean_p90,trial_E_max_median,trial_E_max_p90,frac_trials_D_above,frac_trials_M_above,frac_trials_E_above,D_J,M_J,E_J,mechanism_class,max_abs_delta_q,mean_abs_delta_q,auc_delta_q,time_to_divergence_mean,max_abs_direct,mean_abs_direct,auc_direct,max_abs_modulation,mean_abs_modulation,auc_modulation
context__gated__seed1,ContextDependentDecisionTask,TwoRegionGatedRNN,1,1.0,1.0,1.0,"(1,1)","{'(1,1)': 1}",1.3670707941055298,0.11504051089286804,1.3059303760528564,30.414215087890625,1.4436609745025635,9.103679656982422,256,0.057214975357055664,0.10700038075447083,0.4264095425605774,0.7593047618865967,0.1507970243692398,0.28984135389328003,1.0432320833206177,1.307935118675232,0.46875,1.0,1.0,1,1,1,"(1,1)",1.3670707941055298,0.5326967835426331,30.414215087890625,18.921875,0.11504051089286804,0.02503122389316559,1.4436609745025635,1.3059303760528564,0.15979433059692383,9.103679656982422
