experiment,task,model,seed,D_J_mean,M_J_mean,E_J_mean,mechanism_class_mode,mechanism_class_counts,max_abs_delta_q_mean,max_abs_direct_mean,max_abs_modulation_mean,auc_delta_q_mean,auc_direct_mean,auc_modulation_mean,n_trials_total,trial_D_max_median,trial_D_max_p90,trial_M_max_median,trial_M_max_p90,trial_M_mean_median,trial_M_mean_p90,trial_E_max_median,trial_E_max_p90,frac_trials_D_above,frac_trials_M_above,frac_trials_E_above,D_J,M_J,E_J,mechanism_class,max_abs_delta_q,mean_abs_delta_q,auc_delta_q,time_to_divergence_mean,max_abs_direct,mean_abs_direct,auc_direct,max_abs_modulation,mean_abs_modulation,auc_modulation
redundant__additive__seed1,RedundantInputControlTask,TwoRegionAdditiveRNN,1,1.0,1.0,1.0,"(1,1)","{'(1,1)': 1}",0.9664429426193237,0.08195221424102783,1.3110864162445068,14.556051254272461,0.856968104839325,15.247151374816895,256,0.07161322236061096,0.08026355504989624,1.1665937900543213,1.2848159074783325,0.3540097773075104,0.41777676343917847,0.743290901184082,0.8311546444892883,0.91796875,1.0,1.0,1,1,1,"(1,1)",0.9664429426193237,0.3068883717060089,14.556051254272461,17.46875,0.08195221424102783,0.01788378320634365,0.856968104839325,1.3110864162445068,0.32949507236480713,15.247151374816895
