trial_id,final_abs_q,fixation_d_auc,fixation_d_peak,fixation_d_mean,stimulus_d_auc,stimulus_d_peak,stimulus_d_mean,response_d_auc,response_d_peak,response_d_mean,d_onset,d_peak_time,d_auc_total,fixation_m_auc,fixation_m_peak,fixation_m_mean,stimulus_m_auc,stimulus_m_peak,stimulus_m_mean,response_m_auc,response_m_peak,response_m_mean,m_onset,m_peak_time,m_auc_total,q_onset,q_peak_time,coherence,label,seq_len,difficulty
0,1.0003283023834229,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.6301652193069458,0.060355424880981445,0.028848184272646904,0.6801238656044006,0.05519324541091919,0.0440419539809227,15,26,1.3194537162780762,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,0.4390116333961487,0.14589184522628784,0.023271292448043823,11.905417442321777,1.10708487033844,0.7857910394668579,32,47,12.531164169311523,19,35,0.20000000298023224,1.0,48.0,0.20000000298023224
1,0.9987674951553345,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.818345844745636,0.0740361213684082,0.038605596870183945,0.7517207860946655,0.06335020065307617,0.05014254152774811,13,21,1.6336004734039307,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,2.495068311691284,0.7068309187889099,0.12947702407836914,17.10666275024414,1.2931032180786133,1.1344972848892212,27,47,20.353979110717773,16,28,-0.800000011920929,-1.0,48.0,0.800000011920929
2,1.0010589361190796,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.8539237380027771,0.07628315687179565,0.04022226110100746,0.6750491261482239,0.06263315677642822,0.045112334191799164,13,21,1.592137098312378,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,3.1332263946533203,0.799392819404602,0.16058789193630219,17.754636764526367,1.265434980392456,1.1769311428070068,26,44,21.734716415405273,16,28,0.800000011920929,1.0,48.0,0.800000011920929
3,0.9720577001571655,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.465339720249176,0.05834817886352539,0.022475240752100945,0.6130797863006592,0.05717289447784424,0.04175899177789688,18,30,1.136204481124878,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,0.26446864008903503,0.03558269143104553,0.012679911218583584,6.421449184417725,0.9357530474662781,0.4311688244342804,37,47,6.709863185882568,23,39,-0.20000000298023224,-1.0,48.0,0.20000000298023224
4,1.000139594078064,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.7977854013442993,0.07505172491073608,0.03759899362921715,0.6990407705307007,0.06168389320373535,0.0466122142970562,13,22,1.557873010635376,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,2.4598634243011475,0.7015467882156372,0.12775669991970062,17.248424530029297,1.2570788860321045,1.142430305480957,27,45,20.462080001831055,16,29,0.800000011920929,1.0,48.0,0.800000011920929
5,0.9894503951072693,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.5247757434844971,0.05963796377182007,0.02504171058535576,0.5881643295288086,0.0544818639755249,0.03955784812569618,18,29,1.1606225967407227,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,0.28016412258148193,0.034820981323719025,0.01287856139242649,8.54109001159668,1.0152093172073364,0.566351056098938,35,47,8.837420463562012,22,38,0.20000000298023224,1.0,48.0,0.20000000298023224
6,0.9970412254333496,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.7810200452804565,0.07284784317016602,0.03678106144070625,0.701598048210144,0.06054985523223877,0.046732645481824875,13,21,1.5415542125701904,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,2.289421558380127,0.6628500819206238,0.11912988871335983,16.89620590209961,1.2472376823425293,1.1189593076705933,27,46,19.900678634643555,16,29,0.6000000238418579,1.0,48.0,0.6000000238418579
7,1.0034992694854736,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.8539246916770935,0.07781481742858887,0.040235962718725204,0.6775860786437988,0.06327688694000244,0.04528876394033432,13,21,1.59529709815979,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,3.131173610687256,0.8059068918228149,0.1606426239013672,17.84354591369629,1.2685246467590332,1.1827223300933838,26,44,21.828460693359375,16,28,0.800000011920929,1.0,48.0,0.800000011920929
8,0.9979051351547241,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.7569694519042969,0.0735694169998169,0.035637568682432175,0.7114110589027405,0.060402631759643555,0.047330647706985474,14,22,1.5257256031036377,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,2.040210485458374,0.6236941814422607,0.10691220313310623,16.68988800048828,1.2452948093414307,1.104856014251709,27,47,19.407197952270508,17,29,0.6000000238418579,1.0,48.0,0.6000000238418579
9,0.9987538456916809,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.6160485744476318,0.06165638566017151,0.028515804558992386,0.6479898691177368,0.05492830276489258,0.04203470051288605,16,26,1.2792221307754517,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,0.33464932441711426,0.09005725383758545,0.01725858263671398,11.084875106811523,1.0892192125320435,0.7318305969238281,33,47,11.544448852539062,20,36,0.20000000298023224,1.0,48.0,0.20000000298023224
10,0.9993456602096558,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.7667560577392578,0.07418233156204224,0.03611600026488304,0.7092567682266235,0.06095850467681885,0.04721678048372269,14,22,1.534566879272461,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,2.150282859802246,0.6450613737106323,0.11240110546350479,16.874971389770508,1.249955415725708,1.117244005203247,27,46,19.723939895629883,17,29,0.6000000238418579,1.0,48.0,0.6000000238418579
11,0.9991028904914856,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.8921014070510864,0.07797342538833618,0.0420226976275444,0.721535325050354,0.06380581855773926,0.04822523146867752,12,20,1.6788190603256226,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,3.4109272956848145,0.8385361433029175,0.17410029470920563,17.88349723815918,1.3069859743118286,1.1872071027755737,26,47,22.172109603881836,15,27,-0.800000011920929,-1.0,48.0,0.800000011920929
12,1.002384901046753,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.6030992269515991,0.05978715419769287,0.02825300581753254,0.6547582149505615,0.05749136209487915,0.04316318407654762,16,27,1.2883501052856445,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,0.29335522651672363,0.03642871230840683,0.014162748120725155,9.484939575195312,1.052022933959961,0.6282058954238892,34,47,9.836944580078125,20,36,-0.20000000298023224,-1.0,48.0,0.20000000298023224
13,1.0022937059402466,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.6631841063499451,0.06589490175247192,0.03074325993657112,0.7789296507835388,0.059119462966918945,0.05124080926179886,14,24,1.4756934642791748,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,0.8258733153343201,0.3080880641937256,0.04454218968749046,13.613018035888672,1.178973913192749,0.9001905918121338,30,47,14.793571472167969,18,31,-0.4000000059604645,-1.0,48.0,0.4000000059604645
14,1.001593828201294,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.6119557619094849,0.060312747955322266,0.02857937663793564,0.6467146873474121,0.05669063329696655,0.04253378137946129,16,27,1.2855817079544067,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,0.3074495196342468,0.041537463665008545,0.014919504523277283,9.36701774597168,1.030474066734314,0.6203659176826477,34,47,9.738927841186523,20,36,-0.20000000298023224,-1.0,48.0,0.20000000298023224
15,1.0018081665039062,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.8785644173622131,0.07868283987045288,0.04136572778224945,0.6644067764282227,0.0628361701965332,0.04443830996751785,13,20,1.6067521572113037,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,3.440765857696533,0.8410365581512451,0.1755134016275406,17.970375061035156,1.2692705392837524,1.1915940046310425,26,43,22.29785919189453,15,27,0.800000011920929,1.0,48.0,0.800000011920929
16,0.999668300151825,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.8591387271881104,0.07703876495361328,0.04051773250102997,0.7395551204681396,0.06452548503875732,0.0493941530585289,13,21,1.6640894412994385,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,2.944061756134033,0.7834715843200684,0.15162764489650726,17.659318923950195,1.3060266971588135,1.1716687679290771,26,47,21.429574966430664,16,27,-0.800000011920929,-1.0,48.0,0.800000011920929
17,0.9844484329223633,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.5035408735275269,0.06098264455795288,0.024161435663700104,0.5913972854614258,0.05457979440689087,0.03992876037955284,19,29,1.1470521688461304,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,0.24972523748874664,0.0343865267932415,0.011662740260362625,8.386653900146484,1.0205177068710327,0.5565081834793091,35,47,8.650533676147461,23,38,0.20000000298023224,1.0,48.0,0.20000000298023224
18,1.002942442893982,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.6478908658027649,0.06372195482254028,0.02966999262571335,0.7561101913452148,0.05789303779602051,0.04942088946700096,15,25,1.422133445739746,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,0.5816075801849365,0.21151942014694214,0.031244458630681038,12.36705493927002,1.1307412385940552,0.8174716234207153,31,47,13.20163345336914,18,32,-0.20000000298023224,-1.0,48.0,0.20000000298023224
19,0.9973452687263489,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.6733658909797668,0.06897884607315063,0.03139517083764076,0.733349084854126,0.05781722068786621,0.04837615415453911,14,24,1.4475955963134766,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,1.115447998046875,0.40482646226882935,0.05990327522158623,14.964082717895508,1.2024433612823486,0.9888930320739746,29,47,16.539020538330078,18,31,0.4000000059604645,1.0,48.0,0.4000000059604645
20,0.9979403614997864,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.6616656184196472,0.06592541933059692,0.030739067122340202,0.7320233583450317,0.05735909938812256,0.04818238317966461,14,24,1.4297003746032715,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,0.9885817170143127,0.363642156124115,0.0532006174325943,14.539438247680664,1.1880967617034912,0.9605607390403748,30,47,15.945418357849121,18,32,0.4000000059604645,1.0,48.0,0.4000000059604645
21,1.00204336643219,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.6312826871871948,0.06451982259750366,0.028725899755954742,0.7101103663444519,0.05672931671142578,0.04613778367638588,15,26,1.351041316986084,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,0.4967403709888458,0.18663610517978668,0.026821328327059746,12.852564811706543,1.15382981300354,0.8480756282806396,31,47,13.582444190979004,20,34,0.4000000059604645,1.0,48.0,0.4000000059604645
22,0.9977343082427979,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.8166497349739075,0.07258838415145874,0.03850933164358139,0.7485318779945374,0.06257355213165283,0.04992091655731201,13,21,1.6279056072235107,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,2.4777534008026123,0.6973428726196289,0.12847433984279633,16.918930053710938,1.2839365005493164,1.1221396923065186,27,47,20.13878059387207,16,28,-0.6000000238418579,-1.0,48.0,0.6000000238418579
23,0.9992994070053101,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.8238394856452942,0.07616817951202393,0.038818757981061935,0.6845517158508301,0.06193852424621582,0.04570116847753525,13,21,1.5704152584075928,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,2.822103500366211,0.75345379114151,0.14540186524391174,17.47991180419922,1.2598075866699219,1.1583702564239502,26,45,21.104572296142578,16,28,0.800000011920929,1.0,48.0,0.800000011920929
24,1.0007140636444092,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.5882987976074219,0.05879300832748413,0.027684073895215988,0.6334590911865234,0.05695188045501709,0.04207407310605049,16,28,1.25790274143219,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,0.30304524302482605,0.03598741814494133,0.014206388033926487,8.784517288208008,1.018437147140503,0.5825933218002319,34,47,9.124895095825195,20,37,-0.20000000298023224,-1.0,48.0,0.20000000298023224
25,1.0027135610580444,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.6541537046432495,0.06553834676742554,0.03023066557943821,0.7798840999603271,0.05942869186401367,0.05121146887540817,15,24,1.4637476205825806,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,0.733288586139679,0.2806813418865204,0.039710916578769684,13.478671073913574,1.1833945512771606,0.891063928604126,30,47,14.539047241210938,18,31,-0.4000000059604645,-1.0,48.0,0.4000000059604645
26,1.0021615028381348,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.843315064907074,0.0778241753578186,0.03974059224128723,0.6805435419082642,0.06293916702270508,0.04546931013464928,13,21,1.5871875286102295,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,3.013733386993408,0.7873544096946716,0.1548827886581421,17.73102569580078,1.26603364944458,1.1751556396484375,26,44,21.58075714111328,16,28,0.800000011920929,1.0,48.0,0.800000011920929
27,0.9988442659378052,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.7236928343772888,0.07152891159057617,0.03403698652982712,0.7816952466964722,0.06169533729553223,0.05188363417983055,14,23,1.5598399639129639,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,1.480323314666748,0.5089138746261597,0.07885413616895676,15.700397491455078,1.2568845748901367,1.0395987033843994,29,47,17.740007400512695,17,30,-0.6000000238418579,-1.0,48.0,0.6000000238418579
28,1.004295825958252,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.6303865909576416,0.06184971332550049,0.02914482355117798,0.6962065696716309,0.05773705244064331,0.045132894068956375,16,26,1.3404732942581177,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,0.3380100131034851,0.08696562051773071,0.01734107732772827,10.67287826538086,1.0912306308746338,0.7057682871818542,33,47,11.128260612487793,20,34,-0.20000000298023224,-1.0,48.0,0.20000000298023224
29,0.9999077320098877,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.6852611303329468,0.06680452823638916,0.03201252594590187,0.7821109294891357,0.059760212898254395,0.051678866147994995,14,23,1.511265754699707,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,1.0860676765441895,0.39103659987449646,0.05825439840555191,14.460775375366211,1.2073442935943604,0.9568012952804565,29,47,15.98682689666748,17,31,-0.4000000059604645,-1.0,48.0,0.4000000059604645
30,1.0001612901687622,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.8322045207023621,0.07535707950592041,0.03927285224199295,0.7485271096229553,0.06433284282684326,0.049962468445301056,13,21,1.6455776691436768,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,2.6936607360839844,0.7449319362640381,0.1393698751926422,17.434072494506836,1.302605390548706,1.1563951969146729,27,47,20.917240142822266,16,28,-0.800000011920929,-1.0,48.0,0.800000011920929
31,1.0041916370391846,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.6461156606674194,0.06522375345230103,0.029588986188173294,0.7690148949623108,0.05916762351989746,0.05025647580623627,14,25,1.4337916374206543,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,0.575092077255249,0.21635188162326813,0.03105813078582287,12.804065704345703,1.1663557291030884,0.8461787700653076,31,47,13.639041900634766,19,32,-0.4000000059604645,-1.0,48.0,0.4000000059604645
32,1.001876711845398,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.6097114086151123,0.06205785274505615,0.028491796925663948,0.6612356901168823,0.05749410390853882,0.04343537986278534,17,27,1.2982170581817627,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,0.2936009168624878,0.04493442922830582,0.014367223717272282,9.793655395507812,1.0654652118682861,0.6483097672462463,34,47,10.15638256072998,21,35,-0.20000000298023224,-1.0,48.0,0.20000000298023224
33,0.997057318687439,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.7668231129646301,0.07516777515411377,0.0361638069152832,0.7667545676231384,0.0624241828918457,0.05104395002126694,14,22,1.5938054323196411,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,1.9471670389175415,0.6103705167770386,0.10238014906644821,16.443574905395508,1.2762850522994995,1.0897127389907837,28,47,19.049707412719727,17,29,-0.6000000238418579,-1.0,48.0,0.6000000238418579
34,0.9993708729743958,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.8291454315185547,0.07737451791763306,0.03913014754652977,0.7498394846916199,0.06434226036071777,0.05004604160785675,14,21,1.643755316734314,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,2.636326313018799,0.7392120361328125,0.1366337686777115,17.415245056152344,1.302725076675415,1.1550605297088623,27,47,20.83563232421875,16,28,-0.800000011920929,-1.0,48.0,0.800000011920929
35,1.000789761543274,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.7913375496864319,0.0765613317489624,0.037301596254110336,0.7035675048828125,0.06205284595489502,0.046903643757104874,14,22,1.5559470653533936,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,2.362544059753418,0.6913249492645264,0.12310078740119934,17.234073638916016,1.2580864429473877,1.1412842273712158,27,45,20.341007232666016,17,29,0.800000011920929,1.0,48.0,0.800000011920929
36,0.9971239566802979,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.740227997303009,0.07155263423919678,0.034799929708242416,0.7170647978782654,0.0595703125,0.04763279855251312,13,22,1.5118155479431152,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,1.8289422988891602,0.5762819051742554,0.09623154997825623,16.307769775390625,1.2353363037109375,1.0792210102081299,28,47,18.767044067382812,17,30,0.6000000238418579,1.0,48.0,0.6000000238418579
37,0.9960930347442627,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.6914593577384949,0.06831365823745728,0.032330919057130814,0.728143572807312,0.057913362979888916,0.04813700541853905,14,23,1.4646718502044678,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,1.303479790687561,0.4504563808441162,0.06948722153902054,15.247769355773926,1.2049541473388672,1.0081086158752441,29,47,17.056060791015625,17,31,0.4000000059604645,1.0,48.0,0.4000000059604645
38,0.9993318915367126,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.7696204781532288,0.07437765598297119,0.03631606325507164,0.7710939645767212,0.06334257125854492,0.05134626850485802,14,22,1.6020314693450928,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,1.988464593887329,0.6248211860656738,0.10458572208881378,16.684057235717773,1.2880148887634277,1.1055907011032104,28,47,19.34640884399414,17,29,-0.800000011920929,-1.0,48.0,0.800000011920929
39,0.9976378679275513,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.7949388027191162,0.07342153787612915,0.037493571639060974,0.7588542699813843,0.06273365020751953,0.050569891929626465,13,22,1.615720272064209,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,2.211638927459717,0.6565394401550293,0.1154508888721466,16.73949432373047,1.2829231023788452,1.1097606420516968,27,47,19.654708862304688,16,28,-0.6000000238418579,-1.0,48.0,0.6000000238418579
40,0.9988888502120972,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.8449563980102539,0.07723057270050049,0.03985375165939331,0.7424958348274231,0.06407725811004639,0.04957152158021927,13,21,1.6521985530853271,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,2.7936010360717773,0.7582986354827881,0.1442164033651352,17.46149253845215,1.3014283180236816,1.1584203243255615,27,47,21.056854248046875,16,28,-0.800000011920929,-1.0,48.0,0.800000011920929
41,0.9990441799163818,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.727729320526123,0.07220524549484253,0.03420110046863556,0.7248667478561401,0.06015121936798096,0.04811445623636246,14,23,1.5062370300292969,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,1.6847963333129883,0.5543584823608398,0.08918119966983795,16.282047271728516,1.2396656274795532,1.0771536827087402,28,47,18.576692581176758,17,30,0.6000000238418579,1.0,48.0,0.6000000238418579
42,0.996924877166748,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.7893767356872559,0.07279711961746216,0.03717068210244179,0.6978014707565308,0.06039845943450928,0.046493686735630035,13,21,1.5463660955429077,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,2.3840651512145996,0.675319492816925,0.12371525168418884,16.937280654907227,1.2467899322509766,1.1218520402908325,27,46,20.048084259033203,16,29,0.6000000238418579,1.0,48.0,0.6000000238418579
43,1.0012134313583374,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.8607035279273987,0.07879328727722168,0.0405399315059185,0.6729004979133606,0.0628824234008789,0.04498117417097092,13,21,1.5971019268035889,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,3.1959993839263916,0.8112372159957886,0.16371040046215057,17.826425552368164,1.2668581008911133,1.1817512512207031,26,44,21.88064193725586,16,27,0.800000011920929,1.0,48.0,0.800000011920929
44,0.9950982332229614,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.6973227262496948,0.0677640438079834,0.032631292939186096,0.723810613155365,0.057549357414245605,0.04788457229733467,14,23,1.4673290252685547,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,1.3933250904083252,0.4672365188598633,0.07395245879888535,15.27174186706543,1.2002016305923462,1.0099247694015503,29,47,17.18572998046875,17,31,0.4000000059604645,1.0,48.0,0.4000000059604645
45,1.0008562803268433,0.000795618281699717,0.00017186254262924194,8.815495675662532e-05,0.829431414604187,0.07676619291305542,0.03908554092049599,0.6844483613967896,0.062439799308776855,0.04570629075169563,13,21,1.5764316320419312,7.080950308591127e-05,1.9634142518043518e-05,8.062657798291184e-06,2.871696949005127,0.765325665473938,0.1479259431362152,17.58425521850586,1.2628412246704102,1.1652965545654297,26,45,21.27009391784668,16,28,0.800000011920929,1.0,48.0,0.800000011920929
