trial_id,final_abs_q,fixation_d_auc,fixation_d_peak,fixation_d_mean,stimulus_d_auc,stimulus_d_peak,stimulus_d_mean,response_d_auc,response_d_peak,response_d_mean,d_onset,d_peak_time,d_auc_total,fixation_m_auc,fixation_m_peak,fixation_m_mean,stimulus_m_auc,stimulus_m_peak,stimulus_m_mean,response_m_auc,response_m_peak,response_m_mean,m_onset,m_peak_time,m_auc_total,q_onset,q_peak_time,coherence,label,seq_len,difficulty
0,1.001819133758545,0.00200708769261837,0.0005769491544924676,0.00022955622989684343,0.8216859102249146,0.06295585632324219,0.033579643815755844,0.14562276005744934,0.026930570602416992,0.01096113957464695,15,29,1.0008747577667236,0.000620566657744348,0.0002346034161746502,7.378683949355036e-05,0.48781484365463257,0.1513129472732544,0.02254498191177845,12.349811553955078,1.4238179922103882,0.8782826662063599,35,49,13.026693344116211,21,37,0.20000000298023224,1.0,50.0,0.20000000298023224
1,1.0011299848556519,0.00200708769261837,0.0005769491544924676,0.00022955622989684343,1.0341856479644775,0.09083235263824463,0.04144120588898659,0.07545489072799683,0.006267130374908447,0.0053142667748034,13,23,1.1154632568359375,0.000620566657744348,0.0002346034161746502,7.378683949355036e-05,2.9334819316864014,0.723456084728241,0.13181452453136444,16.279319763183594,1.328187108039856,1.1567314863204956,29,49,19.98297882080078,17,30,-0.800000011920929,-1.0,50.0,0.800000011920929
2,0.9982492923736572,0.00200708769261837,0.0005769491544924676,0.00022955622989684343,1.0722037553787231,0.09821999073028564,0.04303627088665962,0.08132249116897583,0.006818652153015137,0.005765958689153194,14,23,1.1628260612487793,0.000620566657744348,0.0002346034161746502,7.378683949355036e-05,4.043835163116455,0.956146240234375,0.18088245391845703,20.58386993408203,1.7124158143997192,1.4646179676055908,29,49,25.6358585357666,17,29,0.800000011920929,1.0,50.0,0.800000011920929
3,1.0015292167663574,0.00200708769261837,0.0005769491544924676,0.00022955622989684343,0.9717628955841064,0.07774275541305542,0.039100274443626404,0.11401504278182983,0.009306550025939941,0.008123231120407581,14,25,1.097745656967163,0.000620566657744348,0.0002346034161746502,7.378683949355036e-05,1.7020976543426514,0.5391315817832947,0.07887265831232071,17.31671714782715,1.609205722808838,1.2298625707626343,32,49,19.615890502929688,19,33,0.4000000059604645,1.0,50.0,0.4000000059604645
4,1.0033293962478638,0.00200708769261837,0.0005769491544924676,0.00022955622989684343,0.9743366241455078,0.08048021793365479,0.03915591537952423,0.074698805809021,0.006735801696777344,0.005376287270337343,14,25,1.058687448501587,0.000620566657744348,0.0002346034161746502,7.378683949355036e-05,1.507529616355896,0.4651472568511963,0.06961026042699814,14.459693908691406,1.281571388244629,1.0255992412567139,32,49,16.48419761657715,19,32,-0.4000000059604645,-1.0,50.0,0.4000000059604645
5,0.9983047246932983,0.00200708769261837,0.0005769491544924676,0.00022955622989684343,1.0795624256134033,0.10029792785644531,0.043330833315849304,0.07723373174667358,0.006692469120025635,0.005481898784637451,13,22,1.166109323501587,0.000620566657744348,0.0002346034161746502,7.378683949355036e-05,4.565613746643066,1.0155718326568604,0.2029421180486679,20.938034057617188,1.7221311330795288,1.4903419017791748,28,49,26.56835174560547,17,29,0.800000011920929,1.0,50.0,0.800000011920929
6,1.001840591430664,0.00200708769261837,0.0005769491544924676,0.00022955622989684343,1.0265517234802246,0.08986210823059082,0.041242815554142,0.09661239385604858,0.0076448917388916016,0.006853966042399406,14,25,1.1334792375564575,0.000620566657744348,0.0002346034161746502,7.378683949355036e-05,2.468770742416382,0.7156570553779602,0.11307010054588318,18.992521286010742,1.6676827669143677,1.3495450019836426,31,49,22.236825942993164,18,31,0.6000000238418579,1.0,50.0,0.6000000238418579
7,1.0006154775619507,0.00200708769261837,0.0005769491544924676,0.00022955622989684343,1.0385786294937134,0.09089761972427368,0.04170195013284683,0.09553295373916626,0.007664918899536133,0.006756011862307787,13,24,1.1436479091644287,0.000620566657744348,0.0002346034161746502,7.378683949355036e-05,3.0681169033050537,0.8127299547195435,0.13898542523384094,19.605350494384766,1.682767391204834,1.3939288854599,30,49,23.542926788330078,18,31,0.6000000238418579,1.0,50.0,0.6000000238418579
8,1.0063374042510986,0.00200708769261837,0.0005769491544924676,0.00022955622989684343,0.9495151042938232,0.07939159870147705,0.03831271082162857,0.07510966062545776,0.01008307933807373,0.005566950421780348,16,27,1.04026460647583,0.000620566657744348,0.0002346034161746502,7.378683949355036e-05,0.9748780727386475,0.3295072913169861,0.04559140279889107,13.299327850341797,1.2497309446334839,0.9425714015960693,33,49,14.654226303100586,20,34,-0.4000000059604645,-1.0,50.0,0.4000000059604645
9,0.998216450214386,0.00200708769261837,0.0005769491544924676,0.00022955622989684343,1.0786194801330566,0.09886842966079712,0.04328740015625954,0.07853960990905762,0.006689667701721191,0.005567582324147224,13,23,1.1662274599075317,0.000620566657744348,0.0002346034161746502,7.378683949355036e-05,4.502592086791992,1.0090187788009644,0.20029018819332123,20.887027740478516,1.7200911045074463,1.4866678714752197,28,49,26.447967529296875,17,29,0.800000011920929,1.0,50.0,0.800000011920929
