step,loss,accuracy,task_loss,activity_reg,weight_reg,communication_reg
1,0.984123170375824,0.421875,0.9841218590736389,1.1141411278003943e-06,1.7062619406260637e-07,0.0
2,0.7811907529830933,1.0,0.781189501285553,1.070279836312693e-06,1.706454781924549e-07,0.0
3,0.5708475112915039,1.0,0.5708459615707397,1.341596203019435e-06,1.7070181002054596e-07,0.0
4,0.39908891916275024,1.0,0.399087131023407,1.6028470781748183e-06,1.7079125314012344e-07,0.0
5,0.3270099461078644,1.0,0.32700830698013306,1.4672355064249132e-06,1.7090792425733525e-07,0.0
6,0.2435934990644455,1.0,0.24359174072742462,1.5919921452223207e-06,1.710474464289291e-07,0.0
7,0.20163293182849884,1.0,0.2016308307647705,1.9323967990203528e-06,1.712089812144768e-07,0.0
8,0.19876648485660553,1.0,0.1987639218568802,2.3785928533470724e-06,1.713733013275487e-07,0.0
9,0.26457253098487854,1.0,0.2645702660083771,2.0970853711332893e-06,1.7143213426606962e-07,0.0
10,0.2717086374759674,1.0,0.2717058062553406,2.6573457034828607e-06,1.7140214936262055e-07,0.0
11,0.2498164176940918,1.0,0.24981364607810974,2.606869657029165e-06,1.7129838170149014e-07,0.0
12,0.23468993604183197,1.0,0.23468708992004395,2.6853624603973003e-06,1.7113650585542928e-07,0.0
13,0.2303999960422516,1.0,0.23039738833904266,2.446053485982702e-06,1.7094005499984632e-07,0.0
14,0.16062627732753754,1.0,0.16062405705451965,2.0630332073778845e-06,1.70724661074928e-07,0.0
15,0.17275092005729675,1.0,0.17274850606918335,2.250712441309588e-06,1.7049943323854677e-07,0.0
16,0.1758824586868286,1.0,0.17588037252426147,1.9275159957032884e-06,1.702623961818972e-07,0.0
17,0.1528041660785675,1.0,0.15280206501483917,1.9432059161772486e-06,1.7003901575662894e-07,0.0
18,0.2246323972940445,1.0,0.22463089227676392,1.3392588016358786e-06,1.698401348448897e-07,0.0
19,0.1750578135251999,1.0,0.17505602538585663,1.629582698114973e-06,1.6968454019661294e-07,0.0
20,0.19274786114692688,1.0,0.19274623692035675,1.4613743815061753e-06,1.6956937543000095e-07,0.0
21,0.19979624450206757,1.0,0.1997946798801422,1.405363718731678e-06,1.6948901304658648e-07,0.0
22,0.17240050435066223,1.0,0.17239877581596375,1.567967387927638e-06,1.6944470360158448e-07,0.0
23,0.23383235931396484,1.0,0.23383073508739471,1.458891915717686e-06,1.6942614422532642e-07,0.0
24,0.23007063567638397,1.0,0.2300691455602646,1.3274462844492518e-06,1.694183708877972e-07,0.0
25,0.1351124793291092,1.0,0.13511043787002563,1.871653239504667e-06,1.694355518111479e-07,0.0
26,0.1554993987083435,1.0,0.15549726784229279,1.9732310647668783e-06,1.694558591225359e-07,0.0
27,0.18434642255306244,1.0,0.18434421718120575,2.0380296064104186e-06,1.6945784864219604e-07,0.0
28,0.16169171035289764,1.0,0.16168974339962006,1.7966783616429893e-06,1.6943634761901194e-07,0.0
29,0.1727878451347351,1.0,0.17278607189655304,1.607214016985381e-06,1.6940899172368518e-07,0.0
30,0.18673472106456757,1.0,0.18673260509967804,1.959233031811891e-06,1.6938373903485626e-07,0.0
31,0.21451841294765472,1.0,0.21451599895954132,2.2535725747729884e-06,1.6933324786805315e-07,0.0
32,0.15886414051055908,1.0,0.15886211395263672,1.8639199197423295e-06,1.6924110468607978e-07,0.0
33,0.1614823341369629,1.0,0.1614803522825241,1.8135539221475483e-06,1.6914283662572416e-07,0.0
34,0.13380393385887146,1.0,0.1338014006614685,2.3724376205791486e-06,1.690433180101536e-07,0.0
35,0.13917604088783264,1.0,0.13917376101016998,2.1144014681340195e-06,1.689214172984066e-07,0.0
36,0.15635228157043457,1.0,0.15635018050670624,1.935688260346069e-06,1.687988770981974e-07,0.0
37,0.20101000368595123,1.0,0.20100824534893036,1.6001741869331454e-06,1.6868655450252845e-07,0.0
38,0.19495820999145508,1.0,0.1949567198753357,1.3314089528648765e-06,1.6859475238106825e-07,0.0
39,0.17035730183124542,1.0,0.170355424284935,1.718532644190418e-06,1.685330204281854e-07,0.0
40,0.17516858875751495,1.0,0.1751665472984314,1.877889189927373e-06,1.684913115695963e-07,0.0
41,0.17765170335769653,1.0,0.17764973640441895,1.8101717387253302e-06,1.6845353911776328e-07,0.0
42,0.1857355386018753,1.0,0.18573392927646637,1.4454503798333462e-06,1.6842670902406098e-07,0.0
43,0.1662513017654419,1.0,0.16624923050403595,1.9124254322377965e-06,1.6841842409576202e-07,0.0
44,0.15755440294742584,1.0,0.15755204856395721,2.188854523410555e-06,1.6840959915498388e-07,0.0
45,0.1360657662153244,1.0,0.1360633224248886,2.2824021925771376e-06,1.6839543093283282e-07,0.0
46,0.1821948140859604,1.0,0.1821926385164261,2.0042577943968354e-06,1.6836574445733277e-07,0.0
47,0.16592437028884888,1.0,0.165922150015831,2.052238642136217e-06,1.6833151050832384e-07,0.0
48,0.147789865732193,1.0,0.14778739213943481,2.3124434846977238e-06,1.6829517335281707e-07,0.0
49,0.16015858948230743,1.0,0.1601562649011612,2.1636212750308914e-06,1.6824694171191368e-07,0.0
50,0.14895832538604736,1.0,0.14895595610141754,2.2123988401290262e-06,1.6819402048895427e-07,0.0
51,0.18273577094078064,1.0,0.18273325264453888,2.3564825823996216e-06,1.6813457648368058e-07,0.0
52,0.14479337632656097,1.0,0.1447908729314804,2.3324041649175342e-06,1.6806743019515125e-07,0.0
53,0.14797134697437286,1.0,0.14796873927116394,2.439294803480152e-06,1.6799968705072388e-07,0.0
54,0.12217067927122116,1.0,0.12216825038194656,2.2598921987082576e-06,1.679330523529643e-07,0.0
55,0.1607019603252411,1.0,0.16069939732551575,2.3994371076696552e-06,1.6787859635769564e-07,0.0
56,0.13669000566005707,1.0,0.1366870254278183,2.8202850899106124e-06,1.678304215602111e-07,0.0
57,0.1704537272453308,1.0,0.17045126855373383,2.3008642529021017e-06,1.6778034250819474e-07,0.0
58,0.18482904136180878,1.0,0.1848265379667282,2.3377410798275378e-06,1.6774116318174492e-07,0.0
59,0.12132813781499863,1.0,0.12132517248392105,2.7933147066505626e-06,1.6770830768564338e-07,0.0
60,0.12847238779067993,1.0,0.128469318151474,2.899059154515271e-06,1.676746848033872e-07,0.0
61,0.15847247838974,1.0,0.15846972167491913,2.587164090073202e-06,1.6764580834660592e-07,0.0
62,0.1286972165107727,1.0,0.12869426608085632,2.7878588753083022e-06,1.6762250254487299e-07,0.0
63,0.13092072308063507,1.0,0.1309172362089157,3.328956609038869e-06,1.6760463950049598e-07,0.0
64,0.16144196689128876,1.0,0.16143837571144104,3.4281260923307855e-06,1.67580438414916e-07,0.0
65,0.16488701105117798,1.0,0.16488337516784668,3.4792240057868185e-06,1.6755087983710837e-07,0.0
66,0.10702889412641525,1.0,0.10702511668205261,3.615920832089614e-06,1.6751702958117676e-07,0.0
67,0.12341558933258057,1.0,0.12341182678937912,3.5993991787108826e-06,1.6748495568208455e-07,0.0
68,0.1455163210630417,1.0,0.14551277458667755,3.381608394192881e-06,1.6745276809615461e-07,0.0
69,0.13344594836235046,1.0,0.1334419846534729,3.79754033019708e-06,1.6742906439048966e-07,0.0
70,0.12337413430213928,1.0,0.12337015569210052,3.817387550952844e-06,1.6741512354201404e-07,0.0
71,0.10589741915464401,1.0,0.10589252412319183,4.730990440293681e-06,1.6741094555072777e-07,0.0
72,0.11718132346868515,1.0,0.11717643588781357,4.721708592114737e-06,1.6740793284952815e-07,0.0
73,0.11701230704784393,1.0,0.11700761318206787,4.531521426542895e-06,1.6740986552576942e-07,0.0
74,0.10561936348676682,1.0,0.1056143119931221,4.885240286967019e-06,1.67420964203302e-07,0.0
75,0.11399085819721222,1.0,0.11398577690124512,4.918468221148942e-06,1.674334129120325e-07,0.0
