step,loss,accuracy,task_loss,activity_reg,weight_reg,communication_reg
1,1.1303974390029907,0.3125,1.1303949356079102,2.399377535766689e-06,1.710451158487558e-07,0.0
2,0.9595139026641846,0.578125,0.9595114588737488,2.255702838738216e-06,1.7095777593567618e-07,0.0
3,0.8520641326904297,0.71875,0.85206139087677,2.5564938823663397e-06,1.7092438042709546e-07,0.0
4,0.782130777835846,0.765625,0.7821277976036072,2.820048393914476e-06,1.709100274638331e-07,0.0
5,0.714388370513916,0.765625,0.7143857479095459,2.422346597086289e-06,1.70928444731544e-07,0.0
6,0.7976829409599304,0.65625,0.7976800203323364,2.7165042411070317e-06,1.7099334570502833e-07,0.0
7,0.5754947066307068,0.796875,0.5754919052124023,2.6436205189384054e-06,1.7106575000980229e-07,0.0
8,0.537903368473053,0.828125,0.537900447845459,2.7393004984332947e-06,1.711642880763975e-07,0.0
9,0.5897801518440247,0.8125,0.5897774696350098,2.481737965354114e-06,1.7128186868831108e-07,0.0
10,0.5005052089691162,0.859375,0.5005020499229431,2.956166099465918e-06,1.7139596764081944e-07,0.0
11,0.5713434219360352,0.796875,0.5713400840759277,3.1842685075389454e-06,1.7148543918210635e-07,0.0
12,0.694936215877533,0.75,0.6949331760406494,2.8883393952128245e-06,1.7152208897641685e-07,0.0
13,0.7563467621803284,0.671875,0.7563436031341553,2.972897846120759e-06,1.7154397369267826e-07,0.0
14,0.7423230409622192,0.71875,0.742319643497467,3.2011896564654307e-06,1.7151901943179837e-07,0.0
15,0.6054143309593201,0.75,0.6054109334945679,3.2006307719711913e-06,1.7147243625004194e-07,0.0
16,0.5659083724021912,0.796875,0.5659052133560181,2.9754560273431707e-06,1.7140632735390682e-07,0.0
17,0.5718773603439331,0.765625,0.5718743205070496,2.8391405066940933e-06,1.713200390440761e-07,0.0
18,0.6367400288581848,0.71875,0.6367369890213013,2.8616568670258857e-06,1.712276684884273e-07,0.0
19,0.5935608744621277,0.765625,0.5935578346252441,2.8559829843288753e-06,1.7114022909936466e-07,0.0
20,0.6444952487945557,0.75,0.6444922685623169,2.8271945211599814e-06,1.710777297603272e-07,0.0
21,0.666718065738678,0.75,0.6667149066925049,2.975630650325911e-06,1.710261301468563e-07,0.0
22,0.6586429476737976,0.6875,0.6586399078369141,2.889272764150519e-06,1.7101132243624306e-07,0.0
23,0.6088548302650452,0.78125,0.6088518500328064,2.7919161311729113e-06,1.710230463913831e-07,0.0
24,0.47989270091056824,0.859375,0.4798892140388489,3.318013114039786e-06,1.7105318761423405e-07,0.0
25,0.644378125667572,0.71875,0.6443748474121094,3.0709002203366254e-06,1.711111110580532e-07,0.0
26,0.6356086134910583,0.6875,0.6356050372123718,3.414446382521419e-06,1.7119245399044303e-07,0.0
27,0.6729491949081421,0.71875,0.6729456186294556,3.4213016988360323e-06,1.712840429490825e-07,0.0
28,0.6026170253753662,0.8125,0.6026134490966797,3.3956378047150793e-06,1.7137577401626913e-07,0.0
29,0.4495812952518463,0.859375,0.4495774507522583,3.652414989119279e-06,1.7146618347396725e-07,0.0
30,0.5869380235671997,0.859375,0.5869338512420654,4.004622041975381e-06,1.7156656895167544e-07,0.0
31,0.5463443398475647,0.78125,0.5463399887084961,4.19820889874245e-06,1.7168588328786427e-07,0.0
32,0.5258808732032776,0.8125,0.525876522064209,4.157687271799659e-06,1.7180545341943798e-07,0.0
33,0.5734233856201172,0.75,0.5734187364578247,4.441450073500164e-06,1.719494377994124e-07,0.0
34,0.48098671436309814,0.84375,0.48098182678222656,4.697087661043042e-06,1.7210332714512333e-07,0.0
35,0.3801031708717346,0.828125,0.3800981640815735,4.837223059439566e-06,1.7228245496880845e-07,0.0
36,0.3706274628639221,0.890625,0.37062162160873413,5.660283477482153e-06,1.7248494543764537e-07,0.0
37,0.3702182471752167,0.875,0.3702124357223511,5.641987172566587e-06,1.7269560714794352e-07,0.0
38,0.34377923607826233,0.953125,0.3437739908695221,5.0753569666994736e-06,1.7292160237047938e-07,0.0
39,0.4516364634037018,0.84375,0.45162874460220337,7.531456503784284e-06,1.73161680550038e-07,0.0
40,0.3666846752166748,0.875,0.36667782068252563,6.6796756073017605e-06,1.7343010938475345e-07,0.0
