step,loss,accuracy,task_loss,activity_reg,weight_reg,communication_reg
1,1.0939160585403442,0.328125,1.0939130783081055,2.8915790153405396e-06,1.3967263612357783e-07,0.0
2,1.0249464511871338,0.546875,1.0249435901641846,2.727490482357098e-06,1.3958877786990342e-07,0.0
3,0.8736351728439331,0.78125,0.8736320734024048,3.008626663358882e-06,1.3949950528058253e-07,0.0
4,0.7723860144615173,0.765625,0.7723826169967651,3.2516923056391533e-06,1.3943025578555535e-07,0.0
5,0.7463564872741699,0.71875,0.7463535070419312,2.8403526357578812e-06,1.393899253798736e-07,0.0
6,0.7807992696762085,0.640625,0.7807960510253906,3.1129106901062187e-06,1.3937928144969192e-07,0.0
7,0.5718268752098083,0.78125,0.5718237161636353,3.0608191536884988e-06,1.3939289544850908e-07,0.0
8,0.5371935963630676,0.796875,0.537190318107605,3.183031367370859e-06,1.3942570831204648e-07,0.0
9,0.5810640454292297,0.828125,0.581061065196991,2.8689544251392363e-06,1.394658397657622e-07,0.0
10,0.507942795753479,0.828125,0.507939338684082,3.320262521810946e-06,1.3949833999049588e-07,0.0
11,0.5875211358070374,0.78125,0.587517499923706,3.5314112665219e-06,1.395135882376053e-07,0.0
12,0.7195506691932678,0.71875,0.7195472717285156,3.2898999506869586e-06,1.3947754951004754e-07,0.0
13,0.7660899758338928,0.6875,0.7660865187644958,3.3526468996569747e-06,1.3942975840564031e-07,0.0
14,0.7539641857147217,0.671875,0.7539606094360352,3.4393083296890836e-06,1.3934531750692258e-07,0.0
15,0.6067690849304199,0.75,0.6067655086517334,3.4674519611144206e-06,1.3924930897246668e-07,0.0
16,0.5724784135818481,0.78125,0.572475016117096,3.2651225865265587e-06,1.3913980012603133e-07,0.0
17,0.5987963676452637,0.75,0.5987930297851562,3.2035045478551183e-06,1.3901221507239825e-07,0.0
18,0.6631671786308289,0.6875,0.6631640195846558,3.051360181416385e-06,1.3887806460388674e-07,0.0
19,0.6111387014389038,0.75,0.6111354827880859,3.1228723855747376e-06,1.3874796422896907e-07,0.0
20,0.6623891592025757,0.734375,0.662385880947113,3.143522008031141e-06,1.386344194997946e-07,0.0
21,0.7083724737167358,0.703125,0.708369255065918,3.1241445412888424e-06,1.385249532859234e-07,0.0
22,0.6968814134597778,0.65625,0.69687819480896,3.088609446422197e-06,1.384465235787502e-07,0.0
23,0.6415448188781738,0.765625,0.641541600227356,3.075077756875544e-06,1.3838712220604066e-07,0.0
24,0.5229328870773315,0.84375,0.5229292511940002,3.4884333217632957e-06,1.3833937373419758e-07,0.0
25,0.6869598627090454,0.71875,0.6869565844535828,3.1830004445509985e-06,1.383139647259668e-07,0.0
26,0.6814435124397278,0.65625,0.681439995765686,3.3874912332976237e-06,1.383071435157035e-07,0.0
27,0.7131774425506592,0.734375,0.7131739854812622,3.3313951917079976e-06,1.3830431555561518e-07,0.0
28,0.6299223303794861,0.796875,0.6299188733100891,3.3289331895502983e-06,1.3829306055868074e-07,0.0
29,0.47415950894355774,0.84375,0.47415587306022644,3.5007133192266338e-06,1.382811518624294e-07,0.0
30,0.6647459268569946,0.71875,0.6647422313690186,3.5522687085176585e-06,1.3828261558046506e-07,0.0
31,0.6162028312683105,0.75,0.6161989569664001,3.726310524143628e-06,1.382910710390206e-07,0.0
32,0.6387979984283447,0.71875,0.6387943029403687,3.5549926451494684e-06,1.3829298950440716e-07,0.0
33,0.6983739137649536,0.703125,0.698370099067688,3.7031441024737433e-06,1.3829944123244786e-07,0.0
34,0.6028733849525452,0.75,0.6028695106506348,3.737964789252146e-06,1.3829749434535188e-07,0.0
35,0.4921301305294037,0.828125,0.4921262264251709,3.744713012565626e-06,1.3830384659740957e-07,0.0
36,0.47116217017173767,0.796875,0.47115811705589294,3.913061391358497e-06,1.3832287493187323e-07,0.0
37,0.5168814063072205,0.796875,0.5168775320053101,3.7824027003807714e-06,1.3835629886216338e-07,0.0
38,0.4802757203578949,0.828125,0.480272114276886,3.454081706877332e-06,1.3839984092101076e-07,0.0
39,0.7482918500900269,0.625,0.7482876777648926,4.074833213962847e-06,1.3844183399669419e-07,0.0
40,0.5502099394798279,0.75,0.5502059459686279,3.8705816223227885e-06,1.384817664984439e-07,0.0
41,0.6338344812393188,0.71875,0.6338303089141846,4.034606263303431e-06,1.3852049107754283e-07,0.0
42,0.6295562982559204,0.703125,0.6295518279075623,4.33864488513791e-06,1.3855088809577865e-07,0.0
43,0.5204392075538635,0.78125,0.5204346179962158,4.463151071831817e-06,1.3857517444648693e-07,0.0
44,0.48196306824684143,0.875,0.4819584786891937,4.442033969098702e-06,1.386092662869487e-07,0.0
45,0.5321730971336365,0.765625,0.5321687459945679,4.247218384989537e-06,1.3865698633708234e-07,0.0
46,0.5418869256973267,0.8125,0.5418823957443237,4.381367034511641e-06,1.3870766224499675e-07,0.0
47,0.5393980145454407,0.78125,0.5393931865692139,4.691822141467128e-06,1.3876147875180322e-07,0.0
48,0.49879178404808044,0.875,0.4987862706184387,5.361215244192863e-06,1.3883048666230025e-07,0.0
