experiment,task,model,seed,batch_idx,trial_idx,E_max,E_mean,E_auc,D_max,D_mean,D_auc,M_max,M_mean,M_auc,divergence_time
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,0,2.098599910736084,1.0541483163833618,70.63277435302734,0.04766198992729187,0.01900385320186615,1.2917749881744385,1.4158594608306885,0.49587222933769226,33.02044677734375,17
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,1,0.7769450545310974,0.2690623998641968,18.221487045288086,0.06499898433685303,0.020184354856610298,1.3719966411590576,0.2683514654636383,0.0766262337565422,5.1668243408203125,18
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,2,0.7560936212539673,0.2606264650821686,17.662736892700195,0.06089627742767334,0.020925022661685944,1.422892689704895,0.2642873227596283,0.07548439502716064,5.092977523803711,19
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,3,1.8742824792861938,0.9452476501464844,63.33969497680664,0.08795934915542603,0.025143764913082123,1.7067195177078247,1.4395689964294434,0.38075459003448486,25.17152214050293,25
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,4,0.8531996607780457,0.29743775725364685,20.161161422729492,0.07104682922363281,0.02311011031270027,1.5708321332931519,0.31143918633461,0.09340860694646835,6.299452304840088,17
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,5,1.2252116203308105,0.4336707592010498,29.482315063476562,0.11533904075622559,0.035537201911211014,2.4108314514160156,0.5372602939605713,0.2052932232618332,13.940335273742676,14
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,6,0.5128251910209656,0.1927413046360016,13.0706148147583,0.048778191208839417,0.023049017414450645,1.5650386810302734,0.19882649183273315,0.0844937413930893,5.726423740386963,11
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,7,1.5103709697723389,0.7700028419494629,51.68999481201172,0.09714213013648987,0.0554325096309185,3.768801212310791,0.9236287474632263,0.22577859461307526,14.891128540039062,11
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,8,1.9307289123535156,1.1049649715423584,74.17227172851562,0.11117100715637207,0.033044442534446716,2.240309476852417,1.4402693510055542,0.3845036029815674,25.42611312866211,19
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,9,2.022979736328125,1.1226269006729126,75.3271484375,0.049029648303985596,0.016319552436470985,1.1072165966033936,1.4416735172271729,0.49576428532600403,32.993896484375,15
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,10,1.7485936880111694,0.8606153726577759,57.68724060058594,0.13218647241592407,0.06584461033344269,4.4548444747924805,0.8017801642417908,0.1686313897371292,11.066043853759766,11
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,11,1.0035457611083984,0.36384665966033936,24.701725006103516,0.0832221508026123,0.02969665452837944,2.0186877250671387,0.42118167877197266,0.13081465661525726,8.869613647460938,16
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,12,0.5509520769119263,0.19674351811408997,13.371378898620605,0.04344862699508667,0.015422114171087742,1.0461866855621338,0.15934789180755615,0.043139632791280746,2.915192127227783,20
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,13,0.9818280935287476,0.36844775080680847,25.038671493530273,0.07217001914978027,0.030717758461833,2.084956407546997,0.42932796478271484,0.13839630782604218,9.408206939697266,16
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,14,2.051537275314331,0.83965003490448,56.23259353637695,0.14587277173995972,0.06883924454450607,4.661196231842041,0.3518427014350891,0.13641773164272308,9.100485801696777,11
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,15,0.8264636993408203,0.3726171553134918,25.294614791870117,0.1091235876083374,0.04537473991513252,3.08296799659729,0.21603596210479736,0.09723850339651108,6.549886703491211,10
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,16,0.49240344762802124,0.21508748829364777,14.608039855957031,0.03696738928556442,0.01805369183421135,1.2244296073913574,0.13993597030639648,0.04001179710030556,2.7139923572540283,20
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,17,1.2398592233657837,0.43403270840644836,29.512893676757812,0.11981004476547241,0.03603580966591835,2.443359851837158,0.5567266345024109,0.2185148000717163,14.816768646240234,14
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,18,0.8226933479309082,0.27941104769706726,18.93752670288086,0.06914258003234863,0.023632824420928955,1.6069321632385254,0.30184510350227356,0.08820730447769165,5.953526020050049,19
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,19,1.7823671102523804,0.6330987811088562,42.1714973449707,0.1220502257347107,0.06089341640472412,4.107669353485107,0.2811533212661743,0.09667418152093887,6.433268070220947,10
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,20,2.05987811088562,1.0525504350662231,70.54350280761719,0.034532517194747925,0.01414597500115633,0.959711492061615,1.3947489261627197,0.48777344822883606,32.47584533691406,17
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,21,1.9146478176116943,1.0035020112991333,67.28082275390625,0.07213389873504639,0.022503074258565903,1.5272983312606812,1.5005394220352173,0.4048779308795929,26.781431198120117,21
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,22,0.4681689739227295,0.16134855151176453,10.93450927734375,0.04142993688583374,0.017016155645251274,1.1513020992279053,0.09853112697601318,0.024724705144762993,1.6744773387908936,19
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,23,0.6998069882392883,0.31208011507987976,21.102781295776367,0.08796906471252441,0.03853210061788559,2.6164205074310303,0.25562185049057007,0.09322948753833771,6.3191046714782715,21
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,24,2.0636708736419678,0.867774248123169,58.15501403808594,0.14926648139953613,0.06980957835912704,4.727060794830322,0.3804645538330078,0.14291833341121674,9.528214454650879,10
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,25,1.0652689933776855,0.3854919373989105,26.148517608642578,0.09213835000991821,0.029382092878222466,1.9951586723327637,0.42971718311309814,0.1369488686323166,9.261482238769531,15
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,26,1.9035913944244385,0.9356251955032349,62.67073059082031,0.07101941108703613,0.022218171507120132,1.5072495937347412,1.439724326133728,0.3843775987625122,25.41781234741211,25
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,27,0.916059672832489,0.3078441917896271,20.845321655273438,0.08239316940307617,0.024720335379242897,1.679189920425415,0.342608779668808,0.10256976634263992,6.916786193847656,18
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,28,0.8915593028068542,0.3077743649482727,20.867151260375977,0.08137720823287964,0.02415637858211994,1.6412279605865479,0.32690995931625366,0.10022322088479996,6.758644104003906,16
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,29,1.9301822185516357,1.1426422595977783,76.7345962524414,0.13413739204406738,0.03540719673037529,2.398191452026367,1.4011526107788086,0.3680917024612427,24.32965660095215,17
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,30,0.851348876953125,0.28565362095832825,19.33723258972168,0.07853984832763672,0.022899221628904343,1.5551402568817139,0.3082105219364166,0.08911597728729248,6.009129524230957,19
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,31,0.6006276607513428,0.20534110069274902,13.949586868286133,0.05387085676193237,0.015531478449702263,1.052529215812683,0.1752406656742096,0.04710518568754196,3.1840660572052,19
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,32,1.9618258476257324,1.0892093181610107,73.0853042602539,0.05276137590408325,0.017734991386532784,1.2011390924453735,1.4433488845825195,0.48377105593681335,32.17475128173828,18
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,0,33,0.41558006405830383,0.18621225655078888,12.633393287658691,0.032548293471336365,0.015228488482534885,1.0326192378997803,0.10055232048034668,0.027608200907707214,1.8726813793182373,23
