experiment,task,model,seed,D_J_mean,M_J_mean,E_J_mean,mechanism_class_mode,mechanism_class_counts,max_abs_delta_q_mean,max_abs_direct_mean,max_abs_modulation_mean,auc_delta_q_mean,auc_direct_mean,auc_modulation_mean,n_trials_total,trial_D_max_median,trial_D_max_p90,trial_M_max_median,trial_M_max_p90,trial_M_mean_median,trial_M_mean_p90,trial_E_max_median,trial_E_max_p90,frac_trials_D_above,frac_trials_M_above,frac_trials_E_above,D_J,M_J,E_J,mechanism_class,max_abs_delta_q,mean_abs_delta_q,auc_delta_q,time_to_divergence_mean,max_abs_direct,mean_abs_direct,auc_direct,max_abs_modulation,mean_abs_modulation,auc_modulation
context__additive__seed3,ContextDependentDecisionTask,TwoRegionAdditiveRNN,3,1.0,1.0,1.0,"(1,1)","{'(1,1)': 1}",1.6193956136703491,0.0710105299949646,1.5129611492156982,32.175392150878906,1.1949493885040283,14.921048164367676,256,0.03934374451637268,0.06707364320755005,0.6420133113861084,1.2624824047088623,0.2265065312385559,0.5227890014648438,1.147867202758789,1.490752935409546,0.26953125,1.0,1.0,1,1,1,"(1,1)",1.6193956136703491,0.5633612275123596,32.175392150878906,16.23046875,0.0710105299949646,0.020723911002278328,1.1949493885040283,1.5129611492156982,0.26160377264022827,14.921048164367676
