trial_id,final_abs_q,fixation_d_auc,fixation_d_peak,fixation_d_mean,stimulus_d_auc,stimulus_d_peak,stimulus_d_mean,response_d_auc,response_d_peak,response_d_mean,d_onset,d_peak_time,d_auc_total,fixation_m_auc,fixation_m_peak,fixation_m_mean,stimulus_m_auc,stimulus_m_peak,stimulus_m_mean,response_m_auc,response_m_peak,response_m_mean,m_onset,m_peak_time,m_auc_total,q_onset,q_peak_time,coherence,label,seq_len,difficulty
0,1.3234214782714844,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.6597036719322205,0.060245513916015625,0.03138735517859459,0.856591522693634,0.06276249885559082,0.05699685215950012,14,33,1.584319829940796,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.13835245370864868,0.013774633407592773,0.006606753449887037,0.22419916093349457,0.01525542140007019,0.014915714040398598,16,37,0.37697747349739075,20,47,-0.6000000238418579,-1.0,48.0,0.6000000238418579
1,1.2905991077423096,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.6574555039405823,0.05850571393966675,0.031245624646544456,0.8220751285552979,0.0604439377784729,0.05471137911081314,14,33,1.5455937385559082,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.1383555829524994,0.013739079236984253,0.006606088485568762,0.2256820946931839,0.015336841344833374,0.015011465176939964,16,47,0.3784409165382385,19,47,-0.6000000238418579,-1.0,48.0,0.6000000238418579
2,1.5596832036972046,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.7770380973815918,0.07053524255752563,0.036954592913389206,0.8642557263374329,0.07231795787811279,0.057574957609176636,15,32,1.7193689346313477,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.15646226704120636,0.015841692686080933,0.007476650644093752,0.22428211569786072,0.03395658731460571,0.015569174662232399,19,47,0.39720672369003296,21,46,0.800000011920929,1.0,48.0,0.800000011920929
3,0.5310385227203369,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.28094932436943054,0.024807631969451904,0.013365840539336205,0.3577604293823242,0.025296300649642944,0.023811792954802513,14,34,0.6703464388847351,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.06619545072317123,0.0075990259647369385,0.003186532761901617,0.1451428085565567,0.010239392518997192,0.009617364034056664,18,41,0.21983137726783752,18,47,-0.20000000298023224,-1.0,48.0,0.20000000298023224
4,0.6147074699401855,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.28867244720458984,0.02810215950012207,0.013791766948997974,0.3674461841583252,0.028984934091567993,0.02443373017013073,16,32,0.6913107633590698,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.06259498000144958,0.00838550180196762,0.0030407486483454704,0.12164954096078873,0.009614378213882446,0.008031240664422512,20,35,0.1936071813106537,23,45,0.4000000059604645,1.0,48.0,0.4000000059604645
5,0.746731698513031,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.34652969241142273,0.03389671444892883,0.016553334891796112,0.4591224193572998,0.03556191921234131,0.030523639172315598,15,33,0.8470042943954468,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.07643686234951019,0.00978250801563263,0.0037016747519373894,0.13001380860805511,0.011030316352844238,0.008571848273277283,18,35,0.21725457906723022,23,46,0.4000000059604645,1.0,48.0,0.4000000059604645
6,0.700490415096283,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.3644260764122009,0.03264719247817993,0.017338410019874573,0.4662521481513977,0.03328484296798706,0.031028475612401962,14,33,0.8702224493026733,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.0840819701552391,0.00953422486782074,0.004043538589030504,0.18266591429710388,0.012879058718681335,0.012107424437999725,18,42,0.27720576524734497,19,47,-0.20000000298023224,-1.0,48.0,0.20000000298023224
7,0.8253949284553528,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.40981417894363403,0.03643879294395447,0.01948767714202404,0.47943657636642456,0.038138747215270996,0.031898077577352524,14,32,0.9331880807876587,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.09174592792987823,0.011155694723129272,0.004428749438375235,0.12812934815883636,0.011862054467201233,0.008456888608634472,18,34,0.23197893798351288,22,45,0.4000000059604645,1.0,48.0,0.4000000059604645
8,0.8902477025985718,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.420204222202301,0.042226433753967285,0.02009148895740509,0.6277537941932678,0.044446349143981934,0.04173940420150757,14,35,1.0974805355072021,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.09368634968996048,0.010773301124572754,0.004508262500166893,0.22089029848575592,0.015795350074768066,0.014645950868725777,18,43,0.3263440728187561,20,47,-0.4000000059604645,-1.0,48.0,0.4000000059604645
9,0.8576917052268982,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.39859312772750854,0.04044163227081299,0.019068604335188866,0.5234509706497192,0.04091578722000122,0.03481099382042885,15,32,0.9693713188171387,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.08685873448848724,0.011058270931243896,0.004204390570521355,0.1299927681684494,0.01219889521598816,0.008564288727939129,19,34,0.22899383306503296,23,46,0.4000000059604645,1.0,48.0,0.4000000059604645
10,1.3001749515533447,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.640127956867218,0.05976462364196777,0.030486619099974632,0.849494457244873,0.06206679344177246,0.05651962757110596,14,33,1.5570329427719116,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.13412144780158997,0.013673156499862671,0.006412127986550331,0.22846142947673798,0.015569448471069336,0.015193000435829163,16,47,0.37696200609207153,20,47,-0.6000000238418579,-1.0,48.0,0.6000000238418579
11,0.798557698726654,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.34852176904678345,0.03848382830619812,0.01674814149737358,0.5026491284370422,0.03916609287261963,0.03342009335756302,17,33,0.8966319561004639,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.07128921896219254,0.010295897722244263,0.0034793601371347904,0.13477927446365356,0.011754468083381653,0.008878533728420734,20,35,0.21747392416000366,24,46,0.4000000059604645,1.0,48.0,0.4000000059604645
12,1.0832576751708984,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.4878096282482147,0.05048072338104248,0.023352058604359627,0.6755046844482422,0.052606046199798584,0.04491734132170677,15,33,1.221452236175537,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.10364625602960587,0.01299053430557251,0.005011373199522495,0.11582447588443756,0.01397639513015747,0.007807865738868713,18,33,0.23357804119586945,23,47,0.6000000238418579,1.0,48.0,0.6000000238418579
13,1.1264472007751465,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.5806655883789062,0.05158513784408569,0.027597887441515923,0.7230251431465149,0.052715837955474854,0.04811786115169525,14,33,1.3624241352081299,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.12632665038108826,0.013037234544754028,0.006043365690857172,0.2313292920589447,0.015926480293273926,0.015363499522209167,17,41,0.37151047587394714,19,47,-0.4000000059604645,-1.0,48.0,0.4000000059604645
14,1.3680452108383179,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.7092733383178711,0.061419785022735596,0.03366720303893089,0.8499835133552551,0.06317603588104248,0.05658399313688278,14,32,1.6282033920288086,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.14640019834041595,0.013923496007919312,0.006975943222641945,0.21377350389957428,0.014603853225708008,0.014238093048334122,16,36,0.3746453523635864,19,47,-0.6000000238418579,-1.0,48.0,0.6000000238418579
15,1.6895726919174194,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.8845199346542358,0.074654221534729,0.04193374514579773,0.9991984367370605,0.07671117782592773,0.0665530413389206,13,32,1.9660496711730957,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.16714906692504883,0.014484018087387085,0.007896576076745987,0.11191615462303162,0.011433660984039307,0.007567321881651878,15,28,0.2919495403766632,19,47,-0.800000011920929,-1.0,48.0,0.800000011920929
16,0.5122007131576538,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.2860633432865143,0.02318716049194336,0.013561466708779335,0.33762305974960327,0.02371099591255188,0.022472769021987915,13,34,0.6537072658538818,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.07041791081428528,0.007387280464172363,0.003373650601133704,0.13739699125289917,0.009654223918914795,0.009104257449507713,17,41,0.2160765677690506,18,47,-0.20000000298023224,-1.0,48.0,0.20000000298023224
17,0.6862279176712036,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.2922933101654053,0.030800342559814453,0.014017672277987003,0.44790971279144287,0.03382924199104309,0.029753170907497406,16,34,0.7789722681045532,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.06320437788963318,0.008579179644584656,0.0030728490091860294,0.1295255571603775,0.010404601693153381,0.008529447950422764,19,36,0.20235615968704224,24,47,0.4000000059604645,1.0,48.0,0.4000000059604645
18,0.3097010552883148,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.15310201048851013,0.013483926653862,0.007297240197658539,0.16818775236606598,0.013817280530929565,0.011178027838468552,14,32,0.3415888249874115,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.036213867366313934,0.004294820129871368,0.0017486356664448977,0.06921831518411636,0.005136385560035706,0.004571971949189901,19,37,0.11056824773550034,24,43,0.20000000298023224,1.0,48.0,0.20000000298023224
19,0.5194886326789856,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.2540748715400696,0.024637460708618164,0.012140407226979733,0.37826502323150635,0.026246070861816406,0.025152400135993958,14,36,0.6640101671218872,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.060296639800071716,0.0069138407707214355,0.0029028321150690317,0.14560014009475708,0.010492876172065735,0.009645904414355755,18,43,0.21374979615211487,19,47,-0.20000000298023224,-1.0,48.0,0.20000000298023224
20,1.6903811693191528,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.8573431968688965,0.0762256383895874,0.040734145790338516,1.0218212604522705,0.07816779613494873,0.06804628670215607,14,32,1.9630095958709717,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.16191750764846802,0.014360785484313965,0.007666358258575201,0.11650730669498444,0.011897295713424683,0.007864493876695633,16,28,0.29170775413513184,20,47,-0.800000011920929,-1.0,48.0,0.800000011920929
21,1.3092455863952637,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.6616874933242798,0.06006336212158203,0.03147338703274727,0.8348391056060791,0.06151318550109863,0.05556175485253334,14,33,1.5639102458953857,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.13806667923927307,0.01377725601196289,0.006593822967261076,0.2248934656381607,0.015279054641723633,0.014962008222937584,16,38,0.3774130642414093,20,47,-0.6000000238418579,-1.0,48.0,0.6000000238418579
22,0.6226312518119812,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.31286531686782837,0.02969181537628174,0.014927572570741177,0.42758768796920776,0.030323654413223267,0.028450924903154373,14,34,0.7769890427589417,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.07139775902032852,0.008547157049179077,0.0034445496276021004,0.16891036927700043,0.011991187930107117,0.011193335056304932,18,42,0.24979357421398163,19,47,-0.20000000298023224,-1.0,48.0,0.20000000298023224
23,1.2257366180419922,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.6029524207115173,0.05535018444061279,0.028696494176983833,0.7071874141693115,0.05711042881011963,0.047073062509298325,15,32,1.3730186223983765,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.12843000888824463,0.01463058590888977,0.006175182294100523,0.11718028783798218,0.015073686838150024,0.008106544613838196,18,32,0.26116305589675903,22,46,0.6000000238418579,1.0,48.0,0.6000000238418579
24,0.7564812898635864,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.3301766514778137,0.03602069616317749,0.01585829071700573,0.4800923764705658,0.03702884912490845,0.03191140294075012,16,33,0.8533798456192017,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.06954272091388702,0.009667456150054932,0.003385690040886402,0.13328948616981506,0.011256709694862366,0.008780681528151035,20,35,0.2136012613773346,24,46,0.4000000059604645,1.0,48.0,0.4000000059604645
25,0.6698966026306152,0.0053341444581747055,0.0012380927801132202,0.0005953190848231316,0.29264479875564575,0.030385702848434448,0.014024226926267147,0.4298771619796753,0.032645612955093384,0.028560634702444077,16,33,0.7605607509613037,0.0005041509866714478,0.0001755114644765854,5.9190671890974045e-05,0.06403270363807678,0.008499376475811005,0.003108687000349164,0.12751895189285278,0.01019519567489624,0.00840236246585846,19,36,0.20109020173549652,24,46,0.4000000059604645,1.0,48.0,0.4000000059604645
