trial_id,final_abs_q,fixation_d_auc,fixation_d_peak,fixation_d_mean,stimulus_d_auc,stimulus_d_peak,stimulus_d_mean,response_d_auc,response_d_peak,response_d_mean,d_onset,d_peak_time,d_auc_total,fixation_m_auc,fixation_m_peak,fixation_m_mean,stimulus_m_auc,stimulus_m_peak,stimulus_m_mean,response_m_auc,response_m_peak,response_m_mean,m_onset,m_peak_time,m_auc_total,q_onset,q_peak_time,coherence,label,seq_len,difficulty
0,1.0034202337265015,0.002461916534230113,0.0006679855287075043,0.0002795909240376204,1.0299289226531982,0.09422004222869873,0.04205344617366791,0.6834380626678467,0.05004453659057617,0.048661697655916214,14,23,1.7603107690811157,0.0003422980080358684,0.00013580999802798033,4.1020299249794334e-05,3.277135133743286,0.7674373984336853,0.14643779397010803,16.523622512817383,1.3491631746292114,1.1749169826507568,29,49,20.61052894592285,18,30,0.800000011920929,1.0,50.0,0.800000011920929
1,0.9976189732551575,0.002461916534230113,0.0006679855287075043,0.0002795909240376204,0.8321267366409302,0.07398432493209839,0.03384671360254288,0.43834754824638367,0.04118168354034424,0.030994776636362076,18,29,1.2937607765197754,0.0003422980080358684,0.00013580999802798033,4.1020299249794334e-05,0.40733835101127625,0.1462329626083374,0.019221831113100052,10.685689926147461,1.1620194911956787,0.7583239078521729,35,49,11.274805068969727,22,38,-0.20000000298023224,-1.0,50.0,0.20000000298023224
2,1.0006622076034546,0.002461916534230113,0.0006679855287075043,0.0002795909240376204,0.9399219155311584,0.08737152814865112,0.03824441507458687,0.6106447577476501,0.04573559761047363,0.04334573820233345,15,24,1.5883879661560059,0.0003422980080358684,0.00013580999802798033,4.1020299249794334e-05,1.9234392642974854,0.5514310002326965,0.0879698246717453,14.605328559875488,1.2547047138214111,1.0369497537612915,31,49,17.126550674438477,19,32,-0.6000000238418579,-1.0,50.0,0.6000000238418579
3,1.00114905834198,0.002461916534230113,0.0006679855287075043,0.0002795909240376204,1.0445363521575928,0.09492158889770508,0.042672742158174515,0.6835533976554871,0.05004072189331055,0.04870070144534111,14,22,1.776455044746399,0.0003422980080358684,0.00013580999802798033,4.1020299249794334e-05,3.5849173069000244,0.8020399212837219,0.15944111347198486,16.71854591369629,1.3525042533874512,1.1890684366226196,28,49,21.14621353149414,17,30,0.800000011920929,1.0,50.0,0.800000011920929
4,0.9047009944915771,0.002461916534230113,0.0006679855287075043,0.0002795909240376204,0.4088546633720398,0.0708332359790802,0.017786940559744835,0.5310980081558228,0.07526004314422607,0.03913051262497902,24,36,1.0158560276031494,0.0003422980080358684,0.00013580999802798033,4.1020299249794334e-05,0.12356411665678024,0.02515137754380703,0.005449229385703802,4.077866554260254,0.8092083930969238,0.2996501326560974,41,49,4.2267889976501465,29,45,-0.20000000298023224,-1.0,50.0,0.20000000298023224
5,1.0000072717666626,0.002461916534230113,0.0006679855287075043,0.0002795909240376204,0.8872865438461304,0.08238530158996582,0.03580007329583168,0.5713753700256348,0.04398155212402344,0.040276024490594864,16,26,1.481467604637146,0.0003422980080358684,0.00013580999802798033,4.1020299249794334e-05,1.149705410003662,0.38894355297088623,0.053770724684000015,13.419411659240723,1.2346047163009644,0.9518686532974243,32,49,15.005406379699707,20,34,-0.4000000059604645,-1.0,50.0,0.4000000059604645
6,0.9945477247238159,0.002461916534230113,0.0006679855287075043,0.0002795909240376204,0.9275530576705933,0.08435028791427612,0.037690721452236176,0.6510909795761108,0.048537492752075195,0.04615659639239311,14,24,1.6139345169067383,0.0003422980080358684,0.00013580999802798033,4.1020299249794334e-05,2.003556966781616,0.5731527805328369,0.09160896390676498,15.341233253479004,1.3368589878082275,1.0895748138427734,31,49,17.96582794189453,19,32,0.4000000059604645,1.0,50.0,0.4000000059604645
7,1.003752589225769,0.002461916534230113,0.0006679855287075043,0.0002795909240376204,1.0465524196624756,0.09459885954856873,0.04275471344590187,0.6344245076179504,0.04781484603881836,0.04523308947682381,14,22,1.7292063236236572,0.0003422980080358684,0.00013580999802798033,4.1020299249794334e-05,3.2913899421691895,0.7449641227722168,0.1465585082769394,15.701757431030273,1.2655020952224731,1.1163902282714844,28,49,19.777475357055664,18,30,-0.800000011920929,-1.0,50.0,0.800000011920929
8,1.0014088153839111,0.002461916534230113,0.0006679855287075043,0.0002795909240376204,0.8851255178451538,0.08208644390106201,0.03554600104689598,0.6016770005226135,0.048128485679626465,0.04228067398071289,16,26,1.5020102262496948,0.0003422980080358684,0.00013580999802798033,4.1020299249794334e-05,1.0380101203918457,0.36784353852272034,0.048880916088819504,13.725725173950195,1.3000108003616333,0.97384113073349,33,49,15.180044174194336,20,35,0.4000000059604645,1.0,50.0,0.4000000059604645
9,1.0043270587921143,0.002461916534230113,0.0006679855287075043,0.0002795909240376204,1.0287213325500488,0.09551858901977539,0.04201454296708107,0.6361531019210815,0.047841787338256836,0.0453261099755764,14,23,1.7120163440704346,0.0003422980080358684,0.00013580999802798033,4.1020299249794334e-05,2.9493446350097656,0.7067792415618896,0.1321130096912384,15.49611759185791,1.2624359130859375,1.1014302968978882,29,49,19.193470001220703,18,31,-0.800000011920929,-1.0,50.0,0.800000011920929
10,0.999954342842102,0.002461916534230113,0.0006679855287075043,0.0002795909240376204,0.8884153366088867,0.08337461948394775,0.035770438611507416,0.6138828992843628,0.04823416471481323,0.04322205111384392,16,26,1.5217663049697876,0.0003422980080358684,0.00013580999802798033,4.1020299249794334e-05,1.1664220094680786,0.40060102939605713,0.05467253550887108,14.013933181762695,1.3074426651000977,0.9944241046905518,32,49,15.629863739013672,20,35,0.4000000059604645,1.0,50.0,0.4000000059604645
11,0.993398904800415,0.002461916534230113,0.0006679855287075043,0.0002795909240376204,0.9168840646743774,0.08187800645828247,0.037229083478450775,0.6434801816940308,0.04818183183670044,0.04558805748820305,14,24,1.5939527750015259,0.0003422980080358684,0.00013580999802798033,4.1020299249794334e-05,1.9149022102355957,0.5531527400016785,0.08766278624534607,15.191635131835938,1.335240125656128,1.0788785219192505,31,49,17.707538604736328,19,33,0.4000000059604645,1.0,50.0,0.4000000059604645
12,1.0004560947418213,0.002461916534230113,0.0006679855287075043,0.0002795909240376204,0.8832451701164246,0.08219689130783081,0.03558269143104553,0.5683388710021973,0.0440865159034729,0.040010761469602585,16,26,1.4719728231430054,0.0003422980080358684,0.00013580999802798033,4.1020299249794334e-05,1.062238335609436,0.3687115013599396,0.049867402762174606,13.260069847106934,1.2307467460632324,0.9404416680335999,32,49,14.738347053527832,20,34,-0.4000000059604645,-1.0,50.0,0.4000000059604645
