experiment,task,model,seed,batch_idx,trial_idx,E_max,E_mean,E_auc,D_max,D_mean,D_auc,M_max,M_mean,M_auc,divergence_time
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,0,1.3171201944351196,0.6009954214096069,34.199893951416016,0.08414894342422485,0.04949117451906204,2.8406565189361572,0.1697576642036438,0.04803633317351341,2.701228141784668,21
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,1,0.6586640477180481,0.15828503668308258,8.851200103759766,0.055285125970840454,0.0223948135972023,1.2713719606399536,0.029684580862522125,0.0068809716030955315,0.3842540681362152,41
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,2,1.4901288747787476,0.570415735244751,32.33905029296875,0.08523738384246826,0.05047837644815445,2.8915116786956787,0.25056779384613037,0.06832680851221085,3.8376710414886475,23
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,3,0.9944685697555542,0.253461629152298,14.203540802001953,0.028310716152191162,0.016457106918096542,0.9412134885787964,0.26854705810546875,0.05697356164455414,3.170193672180176,40
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,4,0.31050214171409607,0.12538616359233856,7.187749862670898,0.037319526076316833,0.015742966905236244,0.9089580178260803,0.11820998042821884,0.027235575020313263,1.5205583572387695,28
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,5,0.3401435613632202,0.15688224136829376,9.079192161560059,0.039477087557315826,0.013883311301469803,0.7854934334754944,0.012279067188501358,0.007246796041727066,0.4187524914741516,26
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,6,1.2099298238754272,0.33696791529655457,18.939176559448242,0.03982579708099365,0.013731127604842186,0.7764942049980164,0.3882139325141907,0.09431953728199005,5.276426315307617,32
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,7,1.1426833868026733,0.4452621340751648,25.253862380981445,0.07218039035797119,0.04322970658540726,2.474240779876709,0.211935892701149,0.053679175674915314,3.0074243545532227,25
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,8,0.7446202635765076,0.17490282654762268,9.772054672241211,0.06407129764556885,0.026940232142806053,1.5330201387405396,0.2300558239221573,0.06143493950366974,3.4481983184814453,44
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,9,0.7288978695869446,0.17187649011611938,9.604386329650879,0.06801086664199829,0.027121230959892273,1.5401318073272705,0.2547043561935425,0.06330794095993042,3.544508457183838,45
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,10,0.7393689155578613,0.18155716359615326,10.160630226135254,0.022568821907043457,0.01328215841203928,0.7590808272361755,0.24122945964336395,0.05163400620222092,2.874157428741455,44
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,11,1.2506126165390015,0.4691346287727356,26.58449935913086,0.03450325131416321,0.019980764016509056,1.147584319114685,0.1760605424642563,0.04311271384358406,2.4125070571899414,24
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,12,1.3555763959884644,0.5990274548530579,34.065799713134766,0.042437970638275146,0.02355523407459259,1.357487678527832,0.1081622913479805,0.043914712965488434,2.4929721355438232,20
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,13,1.025704264640808,0.2775890529155731,15.587313652038574,0.07636725902557373,0.036680739372968674,2.0899484157562256,0.2707253098487854,0.0638444796204567,3.5676164627075195,34
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,14,1.3872953653335571,0.5003670454025269,28.327646255493164,0.07640630006790161,0.04116227850317955,2.35345458984375,0.012586809694766998,0.0034428255166858435,0.19339051842689514,25
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,15,0.7276474833488464,0.17439067363739014,9.750835418701172,0.06680253148078918,0.02718712016940117,1.5451819896697998,0.24979932606220245,0.06309707462787628,3.5347306728363037,45
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,16,1.3094216585159302,0.38086259365081787,21.435319900512695,0.037918925285339355,0.015883589163422585,0.902491569519043,0.4571601152420044,0.11259151995182037,6.301727771759033,30
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,17,0.7824044823646545,0.14195463061332703,7.842166423797607,0.03663444519042969,0.013583269901573658,0.7695123553276062,0.3372373580932617,0.07562199234962463,4.217457294464111,46
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,18,0.6361300349235535,0.1677761971950531,9.412955284118652,0.06335476040840149,0.02512367069721222,1.4270964860916138,0.23497198522090912,0.06037122383713722,3.384045124053955,26
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,19,0.8697099089622498,0.3047967553138733,17.243358612060547,0.057926058769226074,0.029905179515480995,1.706222653388977,0.008043348789215088,0.0026154760271310806,0.14821496605873108,29
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,20,1.2875869274139404,0.3807557225227356,21.440038681030273,0.03404355049133301,0.018047060817480087,1.0338070392608643,0.2915102243423462,0.06703078001737595,3.742030143737793,32
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,21,0.5878463387489319,0.2669054865837097,15.187854766845703,0.021782398223876953,0.008305013179779053,0.4777701795101166,0.04639575630426407,0.016092149540781975,0.9101467728614807,28
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,22,1.4917837381362915,0.5733042359352112,32.5057487487793,0.0786823034286499,0.044193070381879807,2.529850721359253,0.024603672325611115,0.005381001625210047,0.2997962236404419,23
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,23,1.627008080482483,0.6484472751617432,36.796443939208984,0.04688054323196411,0.028823748230934143,1.6535561084747314,0.28732866048812866,0.07817962020635605,4.390753269195557,19
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,24,1.965268850326538,0.8284926414489746,47.06993865966797,0.09370303153991699,0.0573623850941658,3.2892441749572754,0.012906907126307487,0.005267569795250893,0.301555871963501,18
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,25,0.15447549521923065,0.05257728695869446,2.97224497795105,0.012321889400482178,0.00918987300246954,0.5268774628639221,0.07825729250907898,0.019568514078855515,1.0958452224731445,-1
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,26,0.6433980464935303,0.28660038113594055,16.599369049072266,0.05431407690048218,0.023961348459124565,1.3828526735305786,0.16279944777488708,0.029617322608828545,1.6364049911499023,22
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,27,1.3843458890914917,0.48009800910949707,27.15350914001465,0.08083152770996094,0.04556799679994583,2.6098005771636963,0.24981702864170074,0.07168350368738174,4.032735347747803,26
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,28,1.400978684425354,0.5745300650596619,32.62225341796875,0.045178771018981934,0.02568458952009678,1.477074146270752,0.16303667426109314,0.04181269183754921,2.343618392944336,22
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,29,0.9341140985488892,0.23283924162387848,13.037616729736328,0.025724947452545166,0.014506249688565731,0.8288931846618652,0.2555878758430481,0.05482526123523712,3.0520708560943604,40
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,30,1.9846595525741577,0.8747062087059021,49.740631103515625,0.09457457065582275,0.0591137669980526,3.391794443130493,0.014598138630390167,0.005987654905766249,0.3428700864315033,18
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,0,31,1.936672329902649,0.8427505493164062,47.91119384765625,0.09227120876312256,0.057596322149038315,3.3038220405578613,0.013326805084943771,0.005592479836195707,0.31993287801742554,18
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,1,0,1.2167284488677979,0.6006966829299927,34.32896041870117,0.08714079856872559,0.04445024952292442,2.5643231868743896,0.05007884278893471,0.02003023400902748,1.1492347717285156,21
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,1,1,2.026493787765503,0.8419343829154968,47.81895446777344,0.09741902351379395,0.05819961056113243,3.3374764919281006,0.015604980289936066,0.006512841209769249,0.37195542454719543,19
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,1,2,1.6696768999099731,0.7481248378753662,42.55640411376953,0.056880950927734375,0.032520029693841934,1.872035026550293,0.1795680820941925,0.06039093807339668,3.4128899574279785,18
context_gated,ContextDependentDecisionTask,TwoRegionGatedRNN,13,1,3,0.6802193522453308,0.18045870959758759,10.126495361328125,0.05289018154144287,0.02246605046093464,1.276841163635254,0.03845936805009842,0.0072272298857569695,0.39994969964027405,39
