experiment,task,model,seed,batch_idx,trial_idx,E_max,E_mean,E_auc,D_max,D_mean,D_auc,M_max,M_mean,M_auc,divergence_time
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,0,1.1562540531158447,0.7013668417930603,47.16874313354492,0.09115350246429443,0.02427084743976593,1.6389129161834717,0.13420189917087555,0.04092484340071678,2.727215528488159,19
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,1,0.8478002548217773,0.5227268934249878,35.153751373291016,0.03192496299743652,0.014556614682078362,0.9835108518600464,0.13307788968086243,0.049106165766716,3.301349639892578,13
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,2,0.8452515602111816,0.5520914793014526,37.141902923583984,0.036245375871658325,0.014298353344202042,0.9681967496871948,0.1095573678612709,0.03035949170589447,2.009666919708252,13
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,3,0.8602209091186523,0.4595074951648712,30.829914093017578,0.023288965225219727,0.013616540469229221,0.9199554324150085,0.2812437117099762,0.10996493697166443,7.433035850524902,13
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,4,1.3035805225372314,0.5224228501319885,34.969886779785156,0.07906019687652588,0.02848513051867485,1.9255905151367188,0.1622551679611206,0.0392894372344017,2.625908374786377,12
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,5,0.8476473093032837,0.4606892764568329,30.94536781311035,0.10955533385276794,0.055200252681970596,3.7191481590270996,0.153556227684021,0.03772910311818123,2.561551094055176,11
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,6,1.1644974946975708,0.6755255460739136,45.353485107421875,0.07261252403259277,0.023029908537864685,1.5625032186508179,0.33816176652908325,0.11597533524036407,7.757139682769775,22
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,7,0.8446074724197388,0.5404953360557556,36.36233901977539,0.03418430685997009,0.014639281667768955,0.9896865487098694,0.09888244420289993,0.03789733350276947,2.5275769233703613,13
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,8,1.0530197620391846,0.5589308142662048,37.6324348449707,0.1448482871055603,0.06632678210735321,4.484728813171387,0.1347367912530899,0.0344969742000103,2.278425931930542,11
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,9,1.183305263519287,0.6945164203643799,46.650352478027344,0.09067642688751221,0.02442496083676815,1.6534680128097534,0.10759308934211731,0.03604583814740181,2.419330358505249,21
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,10,1.1391187906265259,0.5502088069915771,36.84463882446289,0.06231069564819336,0.021732164546847343,1.4759979248046875,0.6128364205360413,0.13049213588237762,8.567045211791992,11
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,11,0.9713147282600403,0.5052704811096191,33.991050720214844,0.12579917907714844,0.058841507881879807,3.970773458480835,0.1443760097026825,0.037690091878175735,2.5293805599212646,11
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,12,0.8477059602737427,0.42573118209838867,28.586711883544922,0.11796486377716064,0.06070590019226074,4.077670574188232,0.1460258513689041,0.04784849286079407,3.25105357170105,11
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,13,0.894328773021698,0.4388968050479889,29.487287521362305,0.12108314037322998,0.06063872203230858,4.073136806488037,0.1877700239419937,0.06651613116264343,4.501379489898682,11
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,14,1.1789857149124146,0.6437540054321289,43.19301223754883,0.06899255514144897,0.02311999350786209,1.5712456703186035,0.33477476239204407,0.10098489373922348,6.725505828857422,24
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,15,1.4132652282714844,0.5490918755531311,36.81602478027344,0.11297607421875,0.037925370037555695,2.568805456161499,0.41131719946861267,0.11843817681074142,7.945054054260254,12
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,16,1.1185026168823242,0.5794385671615601,39.02293395996094,0.15274345874786377,0.06637199223041534,4.491276741027832,0.17686761915683746,0.04089031741023064,2.6921072006225586,11
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,17,0.8453629016876221,0.5524916648864746,37.17235565185547,0.03568050265312195,0.01450276281684637,0.9815511703491211,0.10927555710077286,0.03036162443459034,2.0099527835845947,13
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,0,18,0.8636251091957092,0.4802153408527374,32.25855255126953,0.024966418743133545,0.0143620939925313,0.970247209072113,0.2173706293106079,0.07522591948509216,5.102908611297607,13
