experiment,task,model,seed,batch_idx,trial_idx,E_max,E_mean,E_auc,D_max,D_mean,D_auc,M_max,M_mean,M_auc,divergence_time
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,0,0.9340108633041382,0.44456252455711365,21.072851181030273,0.09591948986053467,0.021702272817492485,1.0396167039871216,1.4695916175842285,0.5067280530929565,23.590913772583008,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,1,0.9329069256782532,0.4390724003314972,20.860687255859375,0.10392653942108154,0.022479498758912086,1.0763068199157715,1.4379658699035645,0.5517995357513428,25.790979385375977,15
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,2,0.9439123272895813,0.4296548366546631,20.22530174255371,0.07669007778167725,0.019959120079874992,0.9573440551757812,1.4266672134399414,0.32980695366859436,15.117400169372559,19
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,3,0.9332192540168762,0.4539138078689575,21.5008544921875,0.09225064516067505,0.021330421790480614,1.0220205783843994,1.480757236480713,0.5036584734916687,23.435651779174805,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,4,0.9014235734939575,0.44806793332099915,21.171791076660156,0.08461785316467285,0.024267176166176796,1.1531163454055786,1.1548593044281006,0.39074814319610596,18.198944091796875,17
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,5,0.9347636699676514,0.4509948492050171,21.32323455810547,0.08823579549789429,0.020900031551718712,1.0018589496612549,1.4926002025604248,0.456246942281723,21.153553009033203,17
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,6,0.9327089786529541,0.44315075874328613,20.986560821533203,0.09476155042648315,0.02146241068840027,1.0283647775650024,1.4794085025787354,0.4865629971027374,22.615476608276367,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,7,0.9455605745315552,0.4371495544910431,20.587600708007812,0.07599616050720215,0.01997978799045086,0.9583671689033508,1.4373605251312256,0.3448149859905243,15.832438468933105,18
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,8,0.8929034471511841,0.43943771719932556,20.81026840209961,0.09200191497802734,0.025489801540970802,1.2115401029586792,1.1295948028564453,0.4210282266139984,19.696819305419922,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,9,0.9002624750137329,0.4554736614227295,21.533353805541992,0.0848855972290039,0.02446933090686798,1.162773609161377,1.1560412645339966,0.40580713748931885,18.926855087280273,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,10,0.9242657423019409,0.45204785466194153,21.267236709594727,0.0726238489151001,0.02200438641011715,1.0451035499572754,1.192627191543579,0.31571659445762634,14.558083534240723,18
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,11,0.9094036817550659,0.4499485492706299,21.221290588378906,0.07980811595916748,0.023308677598834038,1.1073260307312012,1.171854853630066,0.36003291606903076,16.701339721679688,17
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,12,0.951171875,0.4034564197063446,18.944438934326172,0.07293415069580078,0.01957704871892929,0.9384751319885254,1.3333783149719238,0.2536647319793701,11.509218215942383,20
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,13,0.8932304978370667,0.44016167521476746,20.85441780090332,0.09183984994888306,0.025575153529644012,1.215647578239441,1.126049518585205,0.423978716135025,19.847753524780273,15
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,14,0.9238594770431519,0.4606960117816925,21.712265014648438,0.07089948654174805,0.02268071472644806,1.077422857284546,1.1817677021026611,0.34431540966033936,15.937946319580078,17
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,15,0.9838565587997437,0.3650681972503662,17.04351043701172,0.06433373689651489,0.019799532368779182,0.9431447982788086,1.0015419721603394,0.14600060880184174,6.507258415222168,23
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,16,0.9165750741958618,0.4588414132595062,21.632400512695312,0.07450592517852783,0.022976331412792206,1.0914711952209473,1.180046558380127,0.3553676903247833,16.47121238708496,17
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,17,0.9499676823616028,0.4048231542110443,19.01959991455078,0.07452446222305298,0.01978212036192417,0.9483879804611206,1.358489751815796,0.26588937640190125,12.08344554901123,20
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,18,0.9531708359718323,0.4159499704837799,19.547334671020508,0.07194501161575317,0.019647082313895226,0.941999614238739,1.361663818359375,0.27455422282218933,12.497770309448242,20
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,19,0.9346398711204529,0.4453602731227875,21.04600715637207,0.08816921710968018,0.020848587155342102,0.9995588064193726,1.4910156726837158,0.4430922269821167,20.52292251586914,17
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,20,0.9649797677993774,0.40396904945373535,18.925233840942383,0.06566977500915527,0.020393436774611473,0.9698041081428528,1.1195223331451416,0.20530332624912262,9.294798851013184,21
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,21,0.8953558802604675,0.4405097961425781,20.86267852783203,0.09034085273742676,0.02541126124560833,1.207810640335083,1.1290340423583984,0.41902220249176025,19.601137161254883,15
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,22,0.9115013480186462,0.45886704325675964,21.645923614501953,0.08015573024749756,0.023319154977798462,1.1078102588653564,1.1761456727981567,0.3684869706630707,17.10591697692871,17
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,23,0.9328898787498474,0.4320203959941864,20.303937911987305,0.07103049755096436,0.02159447968006134,1.0258469581604004,1.1806377172470093,0.28002092242240906,12.850687026977539,19
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,24,0.9324462413787842,0.4331643283367157,20.576566696166992,0.10462307929992676,0.022547418251633644,1.0795927047729492,1.437618374824524,0.540735125541687,25.2586727142334,15
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,25,0.9345444440841675,0.4387069046497345,20.82600975036621,0.10071206092834473,0.022275710478425026,1.0667500495910645,1.4480726718902588,0.5324852466583252,24.849084854125977,15
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,26,0.9043816328048706,0.449638694524765,21.244815826416016,0.08354145288467407,0.02416033111512661,1.148034691810608,1.1554453372955322,0.38812538981437683,18.071453094482422,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,27,0.8949903845787048,0.45230308175086975,21.394704818725586,0.08808189630508423,0.02484450675547123,1.1806803941726685,1.1500475406646729,0.4152562618255615,19.39096450805664,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,28,0.9443906545639038,0.4278281629085541,20.14403533935547,0.0773625373840332,0.020084349438548088,0.9633269309997559,1.4343862533569336,0.33472728729248047,15.349716186523438,19
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,29,0.9315214157104492,0.4484008848667145,21.246187210083008,0.0960078239440918,0.021499650552868843,1.030064344406128,1.474769115447998,0.5063449740409851,23.568296432495117,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,30,0.9161344766616821,0.46637073159217834,22.00588035583496,0.07524430751800537,0.023304209113121033,1.1071357727050781,1.1774649620056152,0.3737366199493408,17.35822296142578,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,31,0.931838870048523,0.4358452260494232,20.708232879638672,0.10529255867004395,0.022552698850631714,1.0798027515411377,1.4358032941818237,0.5489314794540405,25.65532684326172,15
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,32,0.9330077171325684,0.44116637110710144,20.95844841003418,0.10248655080795288,0.022444287315011024,1.0746750831604004,1.4391487836837769,0.5539196133613586,25.89097785949707,15
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,33,0.9392038583755493,0.4380559027194977,20.589942932128906,0.06783127784729004,0.02151227928698063,1.0219829082489014,1.1806979179382324,0.27963778376579285,12.832265853881836,19
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,34,0.9291473627090454,0.44867339730262756,21.10630989074707,0.0724213719367981,0.021907931193709373,1.0405958890914917,1.1891762018203735,0.3070015609264374,14.141487121582031,18
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,35,0.9168387651443481,0.45469117164611816,21.431581497192383,0.07582801580429077,0.022902073338627815,1.0879278182983398,1.1792943477630615,0.34888795018196106,16.15960121154785,17
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,36,0.9295330047607422,0.4467287063598633,21.199325561523438,0.09942471981048584,0.021971194073557854,1.0522725582122803,1.4562194347381592,0.5385677218437195,25.133310317993164,15
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,37,0.9144070744514465,0.44307899475097656,20.876649856567383,0.07756757736206055,0.022833608090877533,1.0846930742263794,1.174980878829956,0.33577361702919006,15.53123664855957,18
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,38,0.9016223549842834,0.45000019669532776,21.272560119628906,0.08429181575775146,0.024389684200286865,1.158995509147644,1.1516575813293457,0.3959926664829254,18.45648956298828,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,39,0.897036612033844,0.45043349266052246,21.307350158691406,0.08687525987625122,0.024825848639011383,1.1798064708709717,1.1475781202316284,0.41211581230163574,19.241779327392578,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,40,0.932347297668457,0.4419883191585541,20.958335876464844,0.09928315877914429,0.021835997700691223,1.0460084676742554,1.4627273082733154,0.5178967118263245,24.13253402709961,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,41,0.9134310483932495,0.45413661003112793,21.417400360107422,0.07667219638824463,0.023175200447440147,1.1009763479232788,1.174189567565918,0.3580312728881836,16.6033935546875,17
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,42,0.9156999588012695,0.4304417669773102,20.267927169799805,0.07882553339004517,0.022624850273132324,1.0748038291931152,1.1711636781692505,0.31581541895866394,14.573728561401367,19
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,43,0.9319328665733337,0.43855181336402893,20.81414794921875,0.10368216037750244,0.02216995321214199,1.0617550611495972,1.4506499767303467,0.5306693911552429,24.75872802734375,15
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,44,0.9599955677986145,0.43653202056884766,20.489364624023438,0.06304258108139038,0.020768050104379654,0.9869189262390137,1.1644580364227295,0.24741046130657196,11.293472290039062,19
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,45,0.9351202249526978,0.45308157801628113,21.4019832611084,0.08684712648391724,0.020585715770721436,0.9870803952217102,1.4899203777313232,0.43916916847229004,20.335161209106445,17
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,46,0.9320308566093445,0.43255093693733215,20.542329788208008,0.10411643981933594,0.022500770166516304,1.0774264335632324,1.4399909973144531,0.534256637096405,24.943397521972656,15
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,47,0.9305736422538757,0.4420534372329712,20.95043182373047,0.09760773181915283,0.02168295532464981,1.0388007164001465,1.4694017171859741,0.5065933465957642,23.5841064453125,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,48,0.9383945465087891,0.4491877257823944,21.221784591674805,0.08661305904388428,0.02072097174823284,0.9934024810791016,1.4908132553100586,0.4327286183834076,20.025564193725586,17
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,49,0.9764509797096252,0.44741907715797424,20.997346878051758,0.06029540300369263,0.02049355022609234,0.9740551710128784,1.1561870574951172,0.24022717773914337,10.952810287475586,18
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,50,0.9412718415260315,0.44380879402160645,20.90638542175293,0.07813501358032227,0.019923919811844826,0.9557859897613525,1.4442896842956543,0.35946813225746155,16.532325744628906,18
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,51,0.9352754950523376,0.45578885078430176,21.594087600708008,0.09252220392227173,0.021376587450504303,1.0241436958312988,1.4796602725982666,0.506133496761322,23.55530548095703,15
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,52,0.9084289073944092,0.44561609625816345,21.02130126953125,0.08293783664703369,0.02345634065568447,1.114381194114685,1.1669609546661377,0.3603091239929199,16.718402862548828,17
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,53,0.9479897618293762,0.44573724269866943,20.989608764648438,0.0750533938407898,0.019815701991319656,0.9505692720413208,1.4288426637649536,0.34465667605400085,15.829097747802734,18
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,54,0.9326979517936707,0.45979103446006775,21.750534057617188,0.09059023857116699,0.020885998383164406,1.0011569261550903,1.4919347763061523,0.48180365562438965,22.380605697631836,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,55,0.9548517465591431,0.437198668718338,20.572751998901367,0.07169044017791748,0.019760074093937874,0.9476906061172485,1.4034717082977295,0.31439676880836487,14.389307975769043,18
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,56,0.9487705230712891,0.44795891642570496,21.0927677154541,0.0743979811668396,0.01974474824965,0.9471679925918579,1.425649881362915,0.3435191214084625,15.776094436645508,18
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,57,0.8942371606826782,0.43507829308509827,20.602771759033203,0.09274256229400635,0.02541620470583439,1.2080457210540771,1.125755786895752,0.4127439260482788,19.29991912841797,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,58,0.899141252040863,0.45018327236175537,21.28424835205078,0.08648282289505005,0.024594062939286232,1.1687169075012207,1.1514347791671753,0.40424931049346924,18.855392456054688,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,59,0.8950645923614502,0.4478445053100586,21.188581466674805,0.08899927139282227,0.02494707517325878,1.1855971813201904,1.1440447568893433,0.4132344722747803,19.29989242553711,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,60,0.8912026882171631,0.4368416965007782,20.696800231933594,0.09301280975341797,0.02568228542804718,1.220750093460083,1.1237040758132935,0.4235966205596924,19.831327438354492,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,61,0.9315019845962524,0.45243918895721436,21.44088363647461,0.09592407941818237,0.021471895277500153,1.028709888458252,1.4743531942367554,0.5145571231842041,23.963144302368164,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,62,0.8920111656188965,0.4367870092391968,20.69478988647461,0.09413647651672363,0.025629349052906036,1.218233585357666,1.1232739686965942,0.421862930059433,19.748376846313477,15
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,63,0.9383111000061035,0.4328126907348633,20.337671279907227,0.069660484790802,0.02144653908908367,1.0188900232315063,1.177858591079712,0.2731400728225708,12.521793365478516,19
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,64,0.9119104743003845,0.4445333182811737,20.951595306396484,0.07936656475067139,0.023022716864943504,1.093679428100586,1.1743284463882446,0.34467995166778564,15.96031379699707,18
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,65,0.910390317440033,0.46085238456726074,21.753293991088867,0.0789749026298523,0.02354939840734005,1.1188452243804932,1.1715664863586426,0.3781110346317291,17.57379150390625,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,66,0.931640625,0.44836318492889404,21.19458770751953,0.08994406461715698,0.020872028544545174,1.0006332397460938,1.4918553829193115,0.45511186122894287,21.09943962097168,17
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,67,0.8953990936279297,0.4406251609325409,20.86665153503418,0.09008771181106567,0.02534429170191288,1.2046152353286743,1.1299940347671509,0.4171619713306427,19.51004981994629,16
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,68,0.9010694026947021,0.4380582273006439,20.69345474243164,0.0868869423866272,0.024238163605332375,1.1517387628555298,1.1493072509765625,0.3791218101978302,17.64156150817871,17
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,69,0.9326403141021729,0.45119622349739075,21.392887115478516,0.09639590978622437,0.021661370992660522,1.03767991065979,1.4673298597335815,0.5257779955863953,24.50745391845703,15
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,70,0.9454798698425293,0.42386892437934875,19.940895080566406,0.07506787776947021,0.01984514854848385,0.9518487453460693,1.4085532426834106,0.31227895617485046,14.285112380981445,19
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,71,0.9437304735183716,0.44069531559944153,20.767005920410156,0.07702690362930298,0.020134733989834785,0.9657547473907471,1.4527370929718018,0.362161785364151,16.657398223876953,18
redundant__gated__seed3,RedundantInputControlTask,TwoRegionGatedRNN,3,0,72,0.9326505064964294,0.43757057189941406,20.774473190307617,0.1001659631729126,0.022297995164990425,1.0677540302276611,1.4469271898269653,0.5327181816101074,24.862043380737305,15
