step,loss,accuracy,task_loss,activity_reg,weight_reg,communication_reg
1,1.0676120519638062,0.4375,1.067610263824463,1.6197155900954385e-06,1.710451158487558e-07,0.0
2,0.9017536640167236,0.65625,0.9017518758773804,1.603760324542236e-06,1.7105504923620174e-07,0.0
3,0.8518707156181335,0.625,0.8518688678741455,1.658782366575906e-06,1.7109431382777984e-07,0.0
4,0.7383505702018738,0.75,0.7383488416671753,1.526917230876279e-06,1.7114916772698052e-07,0.0
5,0.6352283358573914,0.921875,0.6352264881134033,1.654407355999865e-06,1.7120882489507494e-07,0.0
6,0.5482848882675171,0.84375,0.5482827425003052,1.9785920812864788e-06,1.7128522245002387e-07,0.0
7,0.6404858231544495,0.734375,0.640483558177948,2.109376055159373e-06,1.7135786833932798e-07,0.0
8,0.4405505061149597,0.859375,0.44054824113845825,2.0768022750417003e-06,1.714017230369791e-07,0.0
9,0.5339338779449463,0.828125,0.5339316129684448,2.0673314793384634e-06,1.7144279240710603e-07,0.0
10,0.6028884053230286,0.828125,0.6028862595558167,1.9923102172469953e-06,1.7147124253824586e-07,0.0
11,0.6268371343612671,0.78125,0.6268349885940552,1.94526364794001e-06,1.714432471544569e-07,0.0
12,0.4160630404949188,0.890625,0.4160608947277069,1.9613078166003106e-06,1.7139991825843026e-07,0.0
13,0.5563396215438843,0.765625,0.5563376545906067,1.814966253732564e-06,1.7133112351075397e-07,0.0
14,0.43455809354782104,0.875,0.43455594778060913,1.9759565930144163e-06,1.712515000917847e-07,0.0
15,0.4796622693538666,0.828125,0.47966015338897705,1.930988219100982e-06,1.7116778394665744e-07,0.0
16,0.5472236275672913,0.859375,0.5472216010093689,1.8284998759554583e-06,1.710904484752973e-07,0.0
17,0.5070639252662659,0.859375,0.5070618391036987,1.892950763249246e-06,1.7100805393965857e-07,0.0
18,0.4990326166152954,0.875,0.4990304708480835,1.970192897715606e-06,1.7092129667162226e-07,0.0
19,0.38336214423179626,0.96875,0.38336020708084106,1.743664029163483e-06,1.708377652676063e-07,0.0
20,0.5505286455154419,0.84375,0.5505267381668091,1.7243293086721678e-06,1.70784289821313e-07,0.0
21,0.5125977396965027,0.90625,0.5125958919525146,1.696632011771726e-06,1.7075201697025477e-07,0.0
22,0.5772603750228882,0.828125,0.5772584676742554,1.7106655150200822e-06,1.707518464399982e-07,0.0
23,0.3597261905670166,0.921875,0.35972392559051514,2.0732077246066183e-06,1.7076604308385868e-07,0.0
24,0.6191950440406799,0.765625,0.6191930174827576,1.8642400618773536e-06,1.7079629799354734e-07,0.0
25,0.4788869321346283,0.8125,0.4788846969604492,2.0686725292762276e-06,1.7082594183648325e-07,0.0
26,0.4663403332233429,0.875,0.46633806824684143,2.0961642803740688e-06,1.7085278614104027e-07,0.0
27,0.47114789485931396,0.859375,0.47114574909210205,1.966159970834269e-06,1.708872190420152e-07,0.0
28,0.39818352460861206,0.921875,0.3981812000274658,2.1371054117480526e-06,1.709308747877003e-07,0.0
29,0.46174097061157227,0.890625,0.4617389142513275,1.8795707319441135e-06,1.7097701743296057e-07,0.0
30,0.32338032126426697,0.96875,0.32337749004364014,2.6569202873361064e-06,1.7103177185617824e-07,0.0
31,0.4028303623199463,0.953125,0.4028280973434448,2.0931724975525867e-06,1.710692174583528e-07,0.0
32,0.3679310083389282,0.90625,0.3679282069206238,2.6140353384107584e-06,1.711127879389096e-07,0.0
33,0.42670175433158875,0.890625,0.42669886350631714,2.7099695216747932e-06,1.7114224704073422e-07,0.0
34,0.39826491475105286,0.953125,0.39826226234436035,2.47012189902307e-06,1.7116086326041113e-07,0.0
35,0.3618331253528595,0.953125,0.3618301749229431,2.763573775155237e-06,1.7117108086495136e-07,0.0
36,0.38215702772140503,0.9375,0.38215434551239014,2.510530066501815e-06,1.711706403284552e-07,0.0
37,0.4177168905735016,0.90625,0.41771405935287476,2.6432994673086796e-06,1.7116369122049946e-07,0.0
38,0.4427347779273987,0.875,0.442732036113739,2.5674573862488614e-06,1.7116585127041617e-07,0.0
39,0.3830369710922241,0.953125,0.3830341696739197,2.6233103653794387e-06,1.7117133666033624e-07,0.0
40,0.37121304869651794,0.921875,0.37121015787124634,2.7062776553066215e-06,1.7119042183821875e-07,0.0
41,0.4616343379020691,0.875,0.4616315960884094,2.55270560955978e-06,1.71218701439102e-07,0.0
42,0.3601576089859009,0.921875,0.36015474796295166,2.6684447220759466e-06,1.7125653073435387e-07,0.0
43,0.6159380078315735,0.8125,0.6159348487854004,2.95373047265457e-06,1.7130625451500237e-07,0.0
44,0.5233716368675232,0.859375,0.5233683586120605,3.1226657029037597e-06,1.71338257359821e-07,0.0
45,0.4531523883342743,0.859375,0.4531492292881012,2.9735849693679484e-06,1.7135310770299839e-07,0.0
46,0.3699970543384552,0.921875,0.3699938654899597,3.0065164082770934e-06,1.71369194390536e-07,0.0
47,0.4158760607242584,0.921875,0.4158724546432495,3.428804120630957e-06,1.7140816055416508e-07,0.0
48,0.35941752791404724,0.953125,0.35941383242607117,3.5207665405323496e-06,1.7145906383575493e-07,0.0
49,0.31473541259765625,0.921875,0.3147314190864563,3.821327482000925e-06,1.7151786835256644e-07,0.0
50,0.30453601479530334,0.984375,0.30453166365623474,4.183931650914019e-06,1.7158181719878485e-07,0.0
51,0.30191901326179504,0.9375,0.30191516876220703,3.6744079352502013e-06,1.7166004795399203e-07,0.0
52,0.3404885232448578,0.921875,0.34048429131507874,4.046466528961901e-06,1.7175030109228828e-07,0.0
53,0.4553786814212799,0.890625,0.45537394285202026,4.571994850266492e-06,1.7185178080580954e-07,0.0
54,0.565022885799408,0.859375,0.5650194883346558,3.2051841571956174e-06,1.719438245117999e-07,0.0
