trial_id,final_abs_q,fixation_d_auc,fixation_d_peak,fixation_d_mean,stimulus_d_auc,stimulus_d_peak,stimulus_d_mean,response_d_auc,response_d_peak,response_d_mean,d_onset,d_peak_time,d_auc_total,fixation_m_auc,fixation_m_peak,fixation_m_mean,stimulus_m_auc,stimulus_m_peak,stimulus_m_mean,response_m_auc,response_m_peak,response_m_mean,m_onset,m_peak_time,m_auc_total,q_onset,q_peak_time,coherence,label,seq_len,difficulty
0,1.000704288482666,0.0015694198664277792,0.0002808794379234314,0.00017098596435971558,0.6884478330612183,0.0609554648399353,0.03186774626374245,0.11615848541259766,0.014540910720825195,0.0077517069876194,14,26,0.8262292146682739,6.0897087678313255e-05,3.0025839805603027e-05,7.591000667162007e-06,0.42460331320762634,0.13113154470920563,0.022281436249613762,11.372599601745605,1.163966178894043,0.7533527612686157,32,47,11.961929321289062,19,35,0.20000000298023224,1.0,48.0,0.20000000298023224
1,1.00311279296875,0.0015694198664277792,0.0002808794379234314,0.00017098596435971558,0.7559332251548767,0.07745802402496338,0.03472253307700157,0.119778573513031,0.015444278717041016,0.00808805599808693,13,21,0.8931063413619995,6.0897087678313255e-05,3.0025839805603027e-05,7.591000667162007e-06,2.3957526683807373,0.6444136500358582,0.12354464083909988,14.687657356262207,1.055638074874878,0.9722726345062256,26,43,17.764713287353516,15,28,-0.800000011920929,-1.0,48.0,0.800000011920929
2,0.999652624130249,0.0015694198664277792,0.0002808794379234314,0.00017098596435971558,0.7570515275001526,0.07882845401763916,0.034745946526527405,0.1186985969543457,0.01431429386138916,0.007977787405252457,13,20,0.8919764161109924,6.0897087678313255e-05,3.0025839805603027e-05,7.591000667162007e-06,2.879182815551758,0.7043731212615967,0.14688144624233246,16.23777961730957,1.1860250234603882,1.0756711959838867,26,44,19.856891632080078,15,27,0.800000011920929,1.0,48.0,0.800000011920929
3,0.9612958431243896,0.0015694198664277792,0.0002808794379234314,0.00017098596435971558,0.44718557596206665,0.05688679218292236,0.02162589319050312,0.2846054434776306,0.057776689529418945,0.019800223410129547,18,32,0.7909733057022095,6.0897087678313255e-05,3.0025839805603027e-05,7.591000667162007e-06,0.2486799657344818,0.036484770476818085,0.012053790502250195,5.992268085479736,0.9373772144317627,0.40459728240966797,37,47,6.270127773284912,22,40,-0.20000000298023224,-1.0,48.0,0.20000000298023224
4,1.0008188486099243,0.0015694198664277792,0.0002808794379234314,0.00017098596435971558,0.7441713809967041,0.07713568210601807,0.034136105328798294,0.1250842809677124,0.014688730239868164,0.008374229073524475,13,22,0.8850443363189697,6.0897087678313255e-05,3.0025839805603027e-05,7.591000667162007e-06,2.289060115814209,0.6256569623947144,0.118268683552742,16.125572204589844,1.217699408531189,1.0679454803466797,27,46,19.081695556640625,16,28,0.800000011920929,1.0,48.0,0.800000011920929
5,0.991716742515564,0.0015694198664277792,0.0002808794379234314,0.00017098596435971558,0.5466536283493042,0.0594630241394043,0.026091011241078377,0.2064616084098816,0.0472257137298584,0.014529265463352203,17,29,0.8057866096496582,6.0897087678313255e-05,3.0025839805603027e-05,7.591000667162007e-06,0.3001415431499481,0.03680381178855896,0.013863956555724144,7.6165642738342285,0.99280846118927,0.5075348615646362,35,47,7.929236888885498,22,38,0.20000000298023224,1.0,48.0,0.20000000298023224
6,1.000725507736206,0.0015694198664277792,0.0002808794379234314,0.00017098596435971558,0.7438628077507019,0.07580173015594482,0.034098315984010696,0.11659973859786987,0.014192342758178711,0.007797610014677048,13,21,0.8753765821456909,6.0897087678313255e-05,3.0025839805603027e-05,7.591000667162007e-06,2.137991428375244,0.5997896194458008,0.11081402003765106,16.287071228027344,1.2673550844192505,1.0789846181869507,27,47,19.06806182861328,16,28,0.6000000238418579,1.0,48.0,0.6000000238418579
7,0.9988504648208618,0.0015694198664277792,0.0002808794379234314,0.00017098596435971558,0.7566799521446228,0.08046257495880127,0.03473246842622757,0.12390124797821045,0.014438509941101074,0.008319295942783356,13,20,0.8969446420669556,6.0897087678313255e-05,3.0025839805603027e-05,7.591000667162007e-06,2.8765554428100586,0.7042447328567505,0.14675909280776978,16.003559112548828,1.16153085231781,1.0599385499954224,26,44,19.618101119995117,15,27,0.800000011920929,1.0,48.0,0.800000011920929
8,1.0005244016647339,0.0015694198664277792,0.0002808794379234314,0.00017098596435971558,0.7385671734809875,0.07575643062591553,0.033843085169792175,0.12006336450576782,0.01419222354888916,0.00799977034330368,14,22,0.8729816675186157,6.0897087678313255e-05,3.0025839805603027e-05,7.591000667162007e-06,1.9167332649230957,0.5699020028114319,0.10007757693529129,16.0980224609375,1.2712135314941406,1.066278100013733,28,47,18.626625061035156,16,29,0.6000000238418579,1.0,48.0,0.6000000238418579
9,0.998713493347168,0.0015694198664277792,0.0002808794379234314,0.00017098596435971558,0.6653919219970703,0.06292188167572021,0.03101286292076111,0.12925314903259277,0.02294677495956421,0.008852265775203705,16,26,0.8247194290161133,6.0897087678313255e-05,3.0025839805603027e-05,7.591000667162007e-06,0.327981173992157,0.0825408548116684,0.016785185784101486,10.492830276489258,1.129595398902893,0.6954632997512817,33,47,10.931965827941895,20,36,0.20000000298023224,1.0,48.0,0.20000000298023224
