step,loss,accuracy,task_loss,activity_reg,weight_reg,communication_reg
1,1.1178271770477295,0.34375,1.1178241968154907,2.896523483286728e-06,1.2950376060416602e-07,0.0
2,0.9499784708023071,0.671875,0.9499757289886475,2.6457723834028e-06,1.2949165295594867e-07,0.0
3,0.8239654302597046,0.796875,0.8239626884460449,2.5948324946512002e-06,1.2945969274369418e-07,0.0
4,0.747668445110321,0.765625,0.7476656436920166,2.6949039693136e-06,1.2945618266257952e-07,0.0
5,0.6469775438308716,0.75,0.6469744443893433,2.9636337330885e-06,1.2948369487730815e-07,0.0
6,0.6150362491607666,0.828125,0.6150333881378174,2.7542962470761267e-06,1.295350529062489e-07,0.0
7,0.5135515928268433,0.796875,0.5135483741760254,3.1125600798986852e-06,1.2959577588844695e-07,0.0
8,0.37797003984451294,0.890625,0.37796688079833984,3.0286191758932546e-06,1.2966178530859906e-07,0.0
9,0.5945761203765869,0.734375,0.5945726633071899,3.3574499411770375e-06,1.2975282004390465e-07,0.0
10,0.7457594871520996,0.71875,0.7457559108734131,3.467789838396129e-06,1.2979319308215054e-07,0.0
11,0.6587810516357422,0.78125,0.6587774753570557,3.477287236819393e-06,1.2978546237718547e-07,0.0
12,0.7643916606903076,0.75,0.7643879652023315,3.573882167984266e-06,1.2974049923286657e-07,0.0
13,0.7974542379379272,0.703125,0.797450602054596,3.488578613541904e-06,1.2965990947577666e-07,0.0
14,0.7167518734931946,0.75,0.7167484760284424,3.270029537816299e-06,1.2954792794062087e-07,0.0
15,0.7264618873596191,0.703125,0.7264584302902222,3.3577032354514813e-06,1.2941124793997005e-07,0.0
16,0.46821168065071106,0.84375,0.4682084023952484,3.1494103041040944e-06,1.292545164233161e-07,0.0
17,0.6975505352020264,0.703125,0.6975473165512085,3.1029935598780867e-06,1.2909296742691367e-07,0.0
18,0.6407145261764526,0.75,0.6407116651535034,2.7651208256429527e-06,1.2893610801256727e-07,0.0
19,0.5514522790908813,0.765625,0.5514493584632874,2.801010850816965e-06,1.2879588950909238e-07,0.0
20,0.6252938508987427,0.75,0.6252909898757935,2.741201797107351e-06,1.2867599252786022e-07,0.0
21,0.5446471571922302,0.8125,0.5446443557739258,2.6704151423473377e-06,1.2857616127348592e-07,0.0
22,0.6668720841407776,0.75,0.666869044303894,2.936383680207655e-06,1.2849935160375026e-07,0.0
23,0.6929454207420349,0.71875,0.6929425001144409,2.787321136565879e-06,1.2843766228343156e-07,0.0
24,0.6633185148239136,0.703125,0.6633155345916748,2.874408437492093e-06,1.2838499685585703e-07,0.0
25,0.5744771361351013,0.78125,0.5744745135307312,2.5256085791625082e-06,1.2834203744205297e-07,0.0
26,0.6772264838218689,0.71875,0.6772236227989197,2.7173864509677514e-06,1.283178505673277e-07,0.0
27,0.60089510679245,0.765625,0.6008920073509216,3.0021283237147145e-06,1.2829922013679607e-07,0.0
28,0.5925170183181763,0.734375,0.5925137400627136,3.141957449770416e-06,1.2828817830268235e-07,0.0
29,0.595089316368103,0.765625,0.5950863361358643,2.862143901438685e-06,1.282788701928439e-07,0.0
30,0.6449488997459412,0.734375,0.6449461579322815,2.605326017146581e-06,1.2828053286284558e-07,0.0
31,0.689440906047821,0.6875,0.6894379258155823,2.868932142519043e-06,1.282978416838887e-07,0.0
32,0.6623852252960205,0.796875,0.662382185459137,2.9147117857064586e-06,1.2831154094783415e-07,0.0
33,0.6154969334602356,0.78125,0.6154937148094177,3.1210656743496656e-06,1.283235633309232e-07,0.0
34,0.6141297221183777,0.796875,0.6141265630722046,3.0227258775994414e-06,1.2833382356802758e-07,0.0
35,0.5874506235122681,0.78125,0.5874474048614502,3.1138479243963957e-06,1.2833847051751945e-07,0.0
36,0.6120170950889587,0.75,0.6120138764381409,3.0852943382342346e-06,1.2834492224556016e-07,0.0
37,0.5611938238143921,0.75,0.5611905455589294,3.143822596030077e-06,1.2835415930112504e-07,0.0
38,0.7058724761009216,0.703125,0.7058690786361694,3.277950554547715e-06,1.283586072986509e-07,0.0
39,0.5688733458518982,0.796875,0.5688698291778564,3.4081595003954135e-06,1.2834686913265614e-07,0.0
40,0.5900425314903259,0.75,0.5900394916534424,2.8950082651135745e-06,1.2833413620683132e-07,0.0
