experiment,task,model,seed,D_J_mean,M_J_mean,E_J_mean,mechanism_class_mode,mechanism_class_counts,max_abs_delta_q_mean,max_abs_direct_mean,max_abs_modulation_mean,auc_delta_q_mean,auc_direct_mean,auc_modulation_mean,n_trials_total,trial_D_max_median,trial_D_max_p90,trial_M_max_median,trial_M_max_p90,trial_M_mean_median,trial_M_mean_p90,trial_E_max_median,trial_E_max_p90,frac_trials_D_above,frac_trials_M_above,frac_trials_E_above,D_J,M_J,E_J,mechanism_class,max_abs_delta_q,mean_abs_delta_q,auc_delta_q,time_to_divergence_mean,max_abs_direct,mean_abs_direct,auc_direct,max_abs_modulation,mean_abs_modulation,auc_modulation
state_setting__additive__seed3,StateSettingTask,TwoRegionAdditiveRNN,3,1.0,1.0,1.0,"(1,1)","{'(1,1)': 1}",2.1858344078063965,0.157326340675354,1.5584862232208252,41.93007278442383,2.181661605834961,15.05363655090332,256,0.08250680565834045,0.13174286484718323,0.4341980218887329,1.4779891967773438,0.14432156085968018,0.490651935338974,1.2187066078186035,1.9939135313034058,0.76953125,1.0,1.0,1,1,1,"(1,1)",2.1858344078063965,0.6231982111930847,41.93007278442383,16.5625,0.157326340675354,0.032156795263290405,2.181661605834961,1.5584862232208252,0.225744366645813,15.05363655090332
