step,loss,accuracy,task_loss,activity_reg,weight_reg,communication_reg
1,0.9562788009643555,0.71875,0.9562760591506958,2.5641886622906895e-06,1.6747605968703283e-07,0.0
2,0.7932702898979187,0.828125,0.7932678461074829,2.242834398202831e-06,1.6747029008001846e-07,0.0
3,0.7644851803779602,0.765625,0.7644827365875244,2.2740553049516166e-06,1.675097678344173e-07,0.0
4,0.6113499402999878,0.765625,0.6113472580909729,2.5088359052460873e-06,1.6756060006173357e-07,0.0
5,0.6155662536621094,0.796875,0.6155635714530945,2.4801126983220456e-06,1.6764370514010807e-07,0.0
6,0.5256962776184082,0.859375,0.5256936550140381,2.4510968614777084e-06,1.6774551170328778e-07,0.0
7,0.550065279006958,0.8125,0.5500622987747192,2.8212557481310796e-06,1.6783869227765535e-07,0.0
8,0.715011715888977,0.703125,0.7150083780288696,3.1543534078082303e-06,1.6791292978268757e-07,0.0
9,0.6373385190963745,0.78125,0.6373355984687805,2.739056526479544e-06,1.679254921782558e-07,0.0
10,0.5885276198387146,0.796875,0.588524341583252,3.120187557215104e-06,1.6789424250873708e-07,0.0
11,0.8043168187141418,0.75,0.8043138384819031,2.8023878257954493e-06,1.678268546356776e-07,0.0
12,0.5816449522972107,0.78125,0.5816418528556824,2.933725909315399e-06,1.6774022526533372e-07,0.0
13,0.6949291229248047,0.734375,0.6949259042739868,3.054986564166029e-06,1.6763257804086606e-07,0.0
14,0.8014743328094482,0.671875,0.801471471786499,2.6597285796015058e-06,1.6751199893860758e-07,0.0
15,0.5816807746887207,0.765625,0.5816777944564819,2.802412382152397e-06,1.6739063823933975e-07,0.0
16,0.5809478163719177,0.78125,0.5809448957443237,2.7224978111917153e-06,1.6726723117699294e-07,0.0
17,0.5773863196372986,0.78125,0.577383279800415,2.872763161576586e-06,1.6716074924261193e-07,0.0
18,0.5343708992004395,0.78125,0.5343681573867798,2.5768645173229743e-06,1.6707392092030204e-07,0.0
19,0.5518606305122375,0.75,0.551857590675354,2.8457068310672184e-06,1.670146048127208e-07,0.0
20,0.5612611174583435,0.8125,0.56125807762146,2.833507096511312e-06,1.6698467675269058e-07,0.0
21,0.773844838142395,0.6875,0.7738417387008667,2.9177456326578977e-06,1.6698079718935332e-07,0.0
22,0.582383930683136,0.765625,0.5823811292648315,2.6193670237262268e-06,1.6699222271654435e-07,0.0
23,0.5063698291778564,0.84375,0.5063667893409729,2.868202727768221e-06,1.6703235417026008e-07,0.0
24,0.623735249042511,0.734375,0.6237321496009827,2.898186949096271e-06,1.6709589090169175e-07,0.0
25,0.5850760340690613,0.734375,0.5850726366043091,3.2104521778819617e-06,1.6716879258638073e-07,0.0
26,0.5967317819595337,0.765625,0.5967286825180054,2.9447369342960883e-06,1.6724773388432368e-07,0.0
27,0.5578877329826355,0.75,0.5578843355178833,3.193305701643112e-06,1.6734458085920778e-07,0.0
28,0.5887188911437988,0.75,0.5887154936790466,3.23984318129078e-06,1.6744952802127955e-07,0.0
29,0.5849694013595581,0.765625,0.584965705871582,3.530557705744286e-06,1.6755700471549062e-07,0.0
30,0.589120090007782,0.75,0.5891162157058716,3.683684781208285e-06,1.6767060628808395e-07,0.0
31,0.5062770247459412,0.75,0.5062730312347412,3.810062935372116e-06,1.6778645317572227e-07,0.0
32,0.6786084771156311,0.703125,0.6786044836044312,3.841949364868924e-06,1.6789564938335388e-07,0.0
33,0.4770974814891815,0.796875,0.4770931601524353,4.154121143074008e-06,1.680052292840628e-07,0.0
34,0.4395510256290436,0.875,0.4395464062690735,4.446078946784837e-06,1.6813905290291586e-07,0.0
35,0.46604275703430176,0.84375,0.4660378098487854,4.762759090226609e-06,1.682932264657211e-07,0.0
36,0.4938458204269409,0.828125,0.4938404858112335,5.154549853614299e-06,1.6846688311034086e-07,0.0
37,0.3480938673019409,0.890625,0.34808844327926636,5.245936335995793e-06,1.6866329133335967e-07,0.0
38,0.455392062664032,0.875,0.45538556575775146,6.327682513074251e-06,1.6888195375486248e-07,0.0
39,0.5134267807006836,0.78125,0.5134198069572449,6.801854851801181e-06,1.6912302669425117e-07,0.0
40,0.41117241978645325,0.921875,0.41116446256637573,7.77693549025571e-06,1.6936627389441128e-07,0.0
41,0.28704890608787537,0.984375,0.2870411276817322,7.596315299451817e-06,1.6961628546141583e-07,0.0
42,0.37068963050842285,0.921875,0.370680034160614,9.413274710823316e-06,1.6988572326681606e-07,0.0
43,0.35958442091941833,0.953125,0.35957491397857666,9.320202480012085e-06,1.7017997322454903e-07,0.0
44,0.3708568811416626,0.890625,0.3708460032939911,1.0710954484238755e-05,1.7048662925844837e-07,0.0
45,0.3771982491016388,0.875,0.37718766927719116,1.0388404916739091e-05,1.7078301084438863e-07,0.0
46,0.3624337315559387,0.890625,0.36242276430130005,1.0797665709105786e-05,1.710687627110019e-07,0.0
47,0.27612391114234924,0.9375,0.27611207962036133,1.16431319838739e-05,1.7133729102170037e-07,0.0
48,0.24808253347873688,1.0,0.248067706823349,1.4649468539573718e-05,1.7159246112896653e-07,0.0
49,0.26653745770454407,0.953125,0.26652348041534424,1.3804187801724765e-05,1.718497770752947e-07,0.0
50,0.30405452847480774,0.984375,0.3040401339530945,1.4207856111170258e-05,1.7208668623425183e-07,0.0
51,0.20821380615234375,1.0,0.20819810032844543,1.5533127225353383e-05,1.7231640470072307e-07,0.0
52,0.1692391186952591,1.0,0.16922378540039062,1.5157454981817864e-05,1.725177014577639e-07,0.0
53,0.3310529291629791,0.9375,0.3310375213623047,1.5229818018269725e-05,1.7269407237563428e-07,0.0
54,0.30904248356819153,0.953125,0.30902671813964844,1.5595856893924065e-05,1.7285454134707834e-07,0.0
55,0.18250125646591187,1.0,0.1824839562177658,1.7115959053626284e-05,1.729870717781523e-07,0.0
56,0.23584389686584473,1.0,0.2358265370130539,1.7180826034746133e-05,1.730808207867085e-07,0.0
57,0.18876153230667114,1.0,0.1887435019016266,1.785302629286889e-05,1.731392416104427e-07,0.0
58,0.2758028209209442,0.984375,0.275785356760025,1.729013820295222e-05,1.7318951961442508e-07,0.0
59,0.22597786784172058,0.984375,0.2259599268436432,1.776488898030948e-05,1.732131948983806e-07,0.0
60,0.2576504945755005,0.953125,0.25763213634490967,1.8168291717302054e-05,1.7322629730642802e-07,0.0
61,0.21602551639080048,0.984375,0.2160065472126007,1.8796457879943773e-05,1.732030057155498e-07,0.0
62,0.20314855873584747,1.0,0.20313043892383575,1.7942662452696823e-05,1.7316708067482978e-07,0.0
63,0.24179662764072418,0.953125,0.24177883565425873,1.7617838238948025e-05,1.731190479858924e-07,0.0
