experiment,task,model,seed,D_J_mean,M_J_mean,E_J_mean,mechanism_class_mode,mechanism_class_counts,max_abs_delta_q_mean,max_abs_direct_mean,max_abs_modulation_mean,auc_delta_q_mean,auc_direct_mean,auc_modulation_mean,n_trials_total,trial_D_max_median,trial_D_max_p90,trial_M_max_median,trial_M_max_p90,trial_M_mean_median,trial_M_mean_p90,trial_E_max_median,trial_E_max_p90,frac_trials_D_above,frac_trials_M_above,frac_trials_E_above,D_J,M_J,E_J,mechanism_class,max_abs_delta_q,mean_abs_delta_q,auc_delta_q,time_to_divergence_mean,max_abs_direct,mean_abs_direct,auc_direct,max_abs_modulation,mean_abs_modulation,auc_modulation
state_setting__reciprocal_context__seed1,StateSettingTask,TwoRegionReciprocalContextRNN,1,1.0,1.0,1.0,"(1,1)","{'(1,1)': 1}",1.4823633432388306,0.15478837490081787,0.6713384985923767,38.348899841308594,1.7966978549957275,4.147337436676025,256,0.06791962683200836,0.11359420418739319,0.17144742608070374,0.3617987036705017,0.04926028847694397,0.11778484284877777,1.047081708908081,1.2681057453155518,0.609375,1.0,1.0,1,1,1,"(1,1)",1.4823633432388306,0.5709986090660095,38.348899841308594,16.11328125,0.15478837490081787,0.026552358642220497,1.7966978549957275,0.6713384985923767,0.06223239749670029,4.147337436676025
