experiment,task,model,seed,D_J_mean,M_J_mean,E_J_mean,mechanism_class_mode,mechanism_class_counts,max_abs_delta_q_mean,max_abs_direct_mean,max_abs_modulation_mean,auc_delta_q_mean,auc_direct_mean,auc_modulation_mean,n_trials_total,trial_D_max_median,trial_D_max_p90,trial_M_max_median,trial_M_max_p90,trial_M_mean_median,trial_M_mean_p90,trial_E_max_median,trial_E_max_p90,frac_trials_D_above,frac_trials_M_above,frac_trials_E_above,D_J,M_J,E_J,mechanism_class,max_abs_delta_q,mean_abs_delta_q,auc_delta_q,time_to_divergence_mean,max_abs_direct,mean_abs_direct,auc_direct,max_abs_modulation,mean_abs_modulation,auc_modulation
delayed__gated__seed1,DelayedCategorizationTask,TwoRegionGatedRNN,1,0.0,1.0,1.0,"(0,1)","{'(0,1)': 1}",1.0590583086013794,0.05121135711669922,0.8029302954673767,34.60240173339844,0.7374560236930847,11.393221855163574,256,0.04190412163734436,0.04924812912940979,0.5957663059234619,0.7905995845794678,0.18720486760139465,0.23986214399337769,1.0196619033813477,1.0499286651611328,0.0,1.0,1.0,0,1,1,"(0,1)",1.0590583086013794,0.5400303602218628,34.60240173339844,21.77734375,0.05121135711669922,0.011407174170017242,0.7374560236930847,0.8029302954673767,0.18035036325454712,11.393221855163574
