experiment,task,model,seed,D_J_mean,M_J_mean,E_J_mean,mechanism_class_mode,mechanism_class_counts,max_abs_delta_q_mean,max_abs_direct_mean,max_abs_modulation_mean,auc_delta_q_mean,auc_direct_mean,auc_modulation_mean,n_trials_total,trial_D_max_median,trial_D_max_p90,trial_M_max_median,trial_M_max_p90,trial_M_mean_median,trial_M_mean_p90,trial_E_max_median,trial_E_max_p90,frac_trials_D_above,frac_trials_M_above,frac_trials_E_above,D_J,M_J,E_J,mechanism_class,max_abs_delta_q,mean_abs_delta_q,auc_delta_q,time_to_divergence_mean,max_abs_direct,mean_abs_direct,auc_direct,max_abs_modulation,mean_abs_modulation,auc_modulation
delayed__additive__seed3,DelayedCategorizationTask,TwoRegionAdditiveRNN,3,0.0,1.0,1.0,"(0,1)","{'(0,1)': 1}",1.052021861076355,0.045879244804382324,0.5481143593788147,34.000579833984375,0.7282251119613647,9.428646087646484,256,0.038403868675231934,0.044105976819992065,0.5388269424438477,0.5458344221115112,0.16124138236045837,0.18247035145759583,1.0151174068450928,1.050458550453186,0.0,1.0,1.0,0,1,1,"(0,1)",1.052021861076355,0.5307948589324951,34.000579833984375,22.984375,0.045879244804382324,0.01126424502581358,0.7282251119613647,0.5481143593788147,0.14909006655216217,9.428646087646484
